,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Class
52,5.0,7.0,6.0,3.0,3.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,7.0,4.0,3.0,6.0,4.0,2.0, negative
53,2.0,0.0,4.0,1.0,2.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,8.0, positive
54,2.0,3.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,5.0,0.0,3.0,0.0,0.0, negative
55,2.0,5.0,4.0,0.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,1.0,0.0, negative
56,5.0,6.0,6.0,5.0,4.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,6.0,3.0,1.0,1.0,6.0,4.0, negative
57,3.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,3.0, positive
58,1.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0, negative
59,6.0,4.0,6.0,4.0,3.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,6.0,3.0, negative
60,9.0,7.0,8.0,4.0,3.0,3.0,5.0,2.0,5.0,7.0,4.0,4.0,5.0,0.0,9.0,0.0,7.0,8.0, negative
61,8.0,8.0,8.0,2.0,0.0,1.0,8.0,0.0,8.0,7.0,8.0,8.0,9.0,5.0,4.0,2.0,2.0,0.0, negative
62,6.0,7.0,7.0,4.0,4.0,1.0,6.0,1.0,5.0,6.0,6.0,5.0,7.0,4.0,2.0,3.0,5.0,3.0, negative
63,3.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,7.0,6.0,8.0, negative
64,2.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,1.0,1.0,1.0, negative
65,5.0,5.0,7.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,4.0,6.0,2.0,0.0,3.0,3.0,5.0, negative
66,3.0,3.0,4.0,2.0,2.0,2.0,1.0,6.0,0.0,3.0,1.0,1.0,2.0,1.0,4.0,5.0,7.0,8.0, negative
67,4.0,5.0,6.0,4.0,4.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,6.0,1.0,0.0,0.0,6.0,6.0, negative
68,3.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,6.0,2.0,2.0,5.0,4.0,0.0,2.0,1.0,3.0, positive
69,5.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0, positive
70,4.0,0.0,3.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,6.0, negative
71,8.0,8.0,9.0,3.0,0.0,3.0,7.0,1.0,7.0,8.0,5.0,6.0,6.0,2.0,6.0,1.0,4.0,5.0, negative
72,7.0,8.0,9.0,2.0,0.0,0.0,9.0,0.0,9.0,7.0,8.0,8.0,8.0,5.0,1.0,2.0,1.0,0.0, negative
73,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.0,1.0,0.0, negative
74,6.0,9.0,8.0,4.0,3.0,3.0,7.0,1.0,7.0,9.0,6.0,7.0,6.0,3.0,0.0,2.0,3.0,5.0, negative
75,7.0,7.0,9.0,5.0,3.0,3.0,7.0,1.0,7.0,8.0,6.0,6.0,6.0,3.0,9.0,9.0,4.0,7.0, negative
76,1.0,3.0,3.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,0.0, negative
77,2.0,2.0,4.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0, negative
78,6.0,8.0,8.0,5.0,4.0,2.0,5.0,1.0,5.0,7.0,5.0,4.0,8.0,3.0,1.0,2.0,3.0,4.0, negative
79,2.0,2.0,4.0,3.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,6.0,6.0, negative
80,7.0,8.0,9.0,6.0,4.0,3.0,6.0,1.0,6.0,8.0,5.0,6.0,8.0,2.0,1.0,5.0,4.0,6.0, negative
81,2.0,3.0,5.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0, negative
82,4.0,5.0,7.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0,6.0, positive
83,2.0,3.0,4.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,3.0,2.0, negative
84,2.0,3.0,6.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0, positive
85,3.0,3.0,5.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,0.0,9.0,2.0,9.0,9.0, negative
86,2.0,1.0,6.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,7.0,4.0,5.0, negative
87,3.0,2.0,7.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0, negative
88,6.0,5.0,7.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,7.0,1.0,5.0,6.0, positive
89,6.0,9.0,8.0,3.0,2.0,3.0,7.0,1.0,6.0,8.0,5.0,6.0,7.0,3.0,6.0,2.0,3.0,4.0, negative
90,1.0,4.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,4.0,2.0,1.0, negative
91,4.0,3.0,6.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,5.0, positive
92,7.0,9.0,9.0,5.0,4.0,3.0,7.0,1.0,7.0,9.0,6.0,6.0,7.0,3.0,1.0,0.0,3.0,4.0, negative
93,1.0,4.0,3.0,0.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0, negative
94,6.0,5.0,8.0,6.0,4.0,2.0,6.0,1.0,5.0,5.0,5.0,5.0,6.0,3.0,0.0,3.0,3.0,4.0, negative
95,7.0,8.0,9.0,2.0,0.0,1.0,9.0,0.0,9.0,8.0,8.0,8.0,8.0,5.0,2.0,7.0,0.0,1.0, negative
96,2.0,3.0,3.0,1.0,3.0,2.0,1.0,6.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,0.0,5.0,6.0, positive
97,6.0,4.0,6.0,4.0,4.0,1.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,7.0,5.0,3.0, negative
98,4.0,6.0,6.0,1.0,2.0,2.0,3.0,5.0,2.0,8.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0, positive
99,1.0,1.0,2.0,0.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0, negative
100,5.0,4.0,8.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0, negative
101,8.0,5.0,9.0,5.0,3.0,2.0,6.0,1.0,5.0,6.0,5.0,5.0,4.0,1.0,4.0,8.0,6.0,8.0, negative
102,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,9.0,4.0,4.0, negative
103,3.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,6.0,7.0,7.0, negative
104,2.0,2.0,4.0,1.0,3.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,5.0, negative
105,1.0,3.0,3.0,0.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,5.0,1.0,3.0,1.0,0.0, negative
106,4.0,7.0,7.0,5.0,4.0,2.0,4.0,2.0,4.0,6.0,4.0,3.0,8.0,2.0,2.0,0.0,4.0,4.0, negative
107,0.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0, negative
108,5.0,0.0,3.0,1.0,3.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,6.0, positive
109,9.0,5.0,8.0,5.0,3.0,2.0,6.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,7.0,7.0,5.0,7.0, negative
110,7.0,9.0,8.0,3.0,1.0,1.0,8.0,0.0,8.0,8.0,6.0,7.0,8.0,4.0,3.0,2.0,3.0,1.0, negative
111,2.0,4.0,3.0,0.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,6.0,1.0,3.0,0.0,0.0, negative
112,7.0,7.0,8.0,4.0,2.0,2.0,5.0,1.0,5.0,6.0,4.0,4.0,8.0,2.0,4.0,2.0,4.0,5.0, negative
113,4.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0, negative
114,1.0,2.0,7.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,9.0,4.0,5.0, negative
115,2.0,5.0,6.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0, negative
116,2.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,1.0,0.0, positive
117,6.0,7.0,9.0,5.0,4.0,2.0,6.0,1.0,6.0,7.0,5.0,5.0,7.0,3.0,2.0,6.0,3.0,4.0, negative
118,3.0,2.0,6.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0, negative
119,6.0,7.0,9.0,2.0,1.0,1.0,8.0,0.0,8.0,6.0,7.0,7.0,9.0,5.0,1.0,6.0,2.0,0.0, negative
120,3.0,6.0,6.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,5.0,3.0,0.0,2.0,1.0,3.0, positive
121,2.0,1.0,3.0,0.0,2.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,5.0,2.0,2.0, negative
122,2.0,4.0,4.0,0.0,0.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0, negative
123,4.0,0.0,4.0,3.0,3.0,1.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,8.0,9.0, negative
124,2.0,3.0,4.0,0.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,0.0, negative
125,2.0,1.0,5.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0, positive
126,1.0,4.0,5.0,1.0,2.0,3.0,3.0,5.0,2.0,6.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0, positive
127,7.0,6.0,8.0,4.0,3.0,2.0,4.0,2.0,3.0,6.0,3.0,3.0,4.0,0.0,8.0,3.0,8.0,9.0, negative
128,6.0,8.0,9.0,3.0,2.0,1.0,8.0,0.0,8.0,7.0,7.0,7.0,9.0,5.0,2.0,3.0,2.0,1.0, negative
129,2.0,4.0,5.0,7.0,6.0,6.0,3.0,5.0,2.0,6.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,3.0, positive
130,4.0,3.0,3.0,0.0,0.0,1.0,1.0,7.0,0.0,4.0,1.0,0.0,3.0,4.0,7.0,3.0,2.0,1.0, positive
131,5.0,5.0,7.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,9.0,2.0,7.0,7.0, negative
132,4.0,5.0,9.0,5.0,4.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,6.0,2.0,2.0,9.0,4.0,6.0, negative
133,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,0.0, positive
134,3.0,3.0,6.0,2.0,3.0,2.0,2.0,5.0,1.0,6.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,8.0, positive
135,8.0,7.0,9.0,4.0,3.0,3.0,6.0,1.0,6.0,7.0,5.0,6.0,7.0,2.0,4.0,1.0,4.0,5.0, negative
136,3.0,4.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,4.0,1.0,7.0,0.0,5.0,5.0, negative
137,1.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0, negative
138,3.0,2.0,6.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,6.0,5.0,5.0, negative
139,6.0,9.0,8.0,5.0,4.0,2.0,6.0,1.0,6.0,8.0,5.0,5.0,7.0,3.0,2.0,1.0,3.0,3.0, negative
140,5.0,8.0,9.0,5.0,4.0,2.0,6.0,1.0,6.0,8.0,5.0,5.0,7.0,3.0,0.0,6.0,3.0,4.0, negative
141,7.0,8.0,8.0,6.0,4.0,3.0,7.0,1.0,7.0,8.0,6.0,6.0,6.0,2.0,1.0,1.0,3.0,6.0, negative
142,8.0,9.0,9.0,3.0,0.0,1.0,9.0,0.0,9.0,8.0,8.0,9.0,9.0,5.0,4.0,3.0,1.0,0.0, negative
143,4.0,3.0,8.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0, negative
144,5.0,2.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,3.0,1.0,0.0,1.0,4.0,4.0,3.0,2.0,0.0, positive
145,6.0,8.0,9.0,6.0,4.0,3.0,6.0,1.0,6.0,8.0,6.0,6.0,7.0,3.0,0.0,4.0,3.0,5.0, negative
146,3.0,1.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,7.0, negative
147,0.0,5.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0, negative
148,4.0,3.0,6.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,6.0,8.0, positive
149,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,0.0,1.0, negative
150,2.0,4.0,3.0,1.0,2.0,2.0,1.0,5.0,0.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0, positive
151,7.0,8.0,9.0,6.0,4.0,3.0,7.0,1.0,6.0,9.0,6.0,6.0,7.0,2.0,3.0,5.0,4.0,6.0, negative
152,5.0,8.0,8.0,5.0,4.0,3.0,7.0,1.0,7.0,9.0,6.0,6.0,7.0,3.0,2.0,3.0,3.0,4.0, negative
153,7.0,8.0,8.0,4.0,3.0,3.0,7.0,1.0,6.0,8.0,5.0,6.0,7.0,3.0,0.0,5.0,3.0,5.0, negative
154,6.0,8.0,8.0,3.0,2.0,2.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,3.0,2.0,4.0,3.0,4.0, negative
155,8.0,7.0,7.0,4.0,2.0,0.0,7.0,0.0,7.0,6.0,7.0,7.0,7.0,5.0,0.0,4.0,3.0,1.0, negative
156,5.0,3.0,7.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,7.0,8.0, negative
157,4.0,3.0,5.0,2.0,3.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,7.0, positive
158,5.0,8.0,8.0,2.0,1.0,2.0,6.0,1.0,6.0,9.0,5.0,6.0,7.0,4.0,1.0,1.0,2.0,3.0, negative
159,4.0,7.0,8.0,4.0,3.0,2.0,5.0,2.0,4.0,6.0,4.0,4.0,8.0,2.0,5.0,0.0,4.0,5.0, negative
160,3.0,1.0,5.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,5.0,5.0, negative
161,4.0,5.0,6.0,2.0,3.0,2.0,3.0,4.0,2.0,6.0,2.0,2.0,5.0,3.0,1.0,3.0,2.0,4.0, positive
162,1.0,4.0,6.0,1.0,2.0,3.0,3.0,4.0,2.0,6.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0, positive
163,4.0,4.0,6.0,2.0,4.0,2.0,3.0,5.0,2.0,6.0,2.0,2.0,4.0,3.0,7.0,2.0,3.0,4.0, positive
164,3.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,5.0,4.0,0.0,3.0,1.0,3.0, positive
165,5.0,4.0,8.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,6.0,3.0,1.0,4.0,4.0,5.0, negative
166,4.0,3.0,8.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,7.0,4.0,5.0, negative
167,8.0,6.0,9.0,3.0,2.0,3.0,6.0,1.0,5.0,6.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,6.0, negative
168,1.0,4.0,5.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,1.0,3.0,5.0, positive
169,2.0,2.0,3.0,1.0,2.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,8.0,8.0, positive
170,3.0,1.0,4.0,2.0,4.0,5.0,1.0,5.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,6.0, positive
171,5.0,1.0,3.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,4.0, positive
172,2.0,3.0,3.0,1.0,3.0,2.0,1.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,9.0, positive
173,5.0,2.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0, positive
174,3.0,5.0,6.0,1.0,3.0,2.0,3.0,4.0,1.0,5.0,2.0,2.0,5.0,3.0,0.0,1.0,2.0,4.0, positive
175,3.0,2.0,5.0,2.0,2.0,2.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,8.0,9.0, positive
176,5.0,4.0,6.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,6.0,2.0,5.0,6.0, positive
177,2.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,2.0,7.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,3.0, positive
178,3.0,3.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,3.0,1.0,1.0,3.0,5.0,3.0,4.0,1.0,0.0, positive
179,4.0,1.0,4.0,1.0,3.0,2.0,1.0,6.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,5.0,4.0, positive
