%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 20     Instances: 516
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute '11' numeric
@attribute '12' numeric
@attribute '13' numeric
@attribute '14' numeric
@attribute '15' numeric
@attribute '16' numeric
@attribute '17' numeric
@attribute 'y' {' negative'}

@data
13,3.0,1.0,4.0,4.0,5.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,7.0,7.0,' negative'
14,5.0,5.0,8.0,6.0,6.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,0.0,4.0,5.0,' negative'
15,0.0,1.0,2.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,' negative'
16,4.0,2.0,6.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,8.0,9.0,' negative'
17,6.0,6.0,8.0,4.0,3.0,4.0,6.0,1.0,5.0,6.0,5.0,5.0,7.0,2.0,4.0,4.0,3.0,5.0,' negative'
18,1.0,1.0,2.0,1.0,4.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,1.0,1.0,' negative'
19,1.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,' negative'
20,4.0,3.0,4.0,4.0,6.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,7.0,5.0,' negative'
21,7.0,8.0,8.0,4.0,1.0,1.0,8.0,0.0,8.0,6.0,8.0,8.0,8.0,5.0,5.0,0.0,1.0,0.0,' negative'
22,5.0,4.0,8.0,7.0,6.0,3.0,5.0,1.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,' negative'
23,5.0,8.0,8.0,8.0,6.0,4.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,3.0,4.0,4.0,3.0,4.0,' negative'
24,5.0,2.0,5.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,7.0,7.0,' negative'
25,6.0,8.0,8.0,5.0,4.0,4.0,7.0,1.0,6.0,7.0,6.0,6.0,5.0,2.0,5.0,1.0,4.0,5.0,' negative'
26,2.0,3.0,3.0,2.0,4.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,4.0,8.0,0.0,1.0,1.0,' negative'
27,5.0,6.0,7.0,7.0,6.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,0.0,1.0,1.0,7.0,7.0,' negative'
28,4.0,6.0,7.0,6.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,7.0,8.0,' negative'
29,7.0,7.0,9.0,7.0,6.0,4.0,7.0,1.0,6.0,7.0,6.0,6.0,5.0,2.0,4.0,5.0,4.0,7.0,' negative'
30,5.0,9.0,8.0,4.0,3.0,5.0,7.0,1.0,6.0,9.0,5.0,6.0,6.0,2.0,1.0,1.0,3.0,5.0,' negative'
31,4.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,8.0,7.0,' negative'
32,4.0,2.0,4.0,5.0,7.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,' negative'
33,7.0,7.0,7.0,6.0,6.0,4.0,7.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,5.0,4.0,5.0,' negative'
34,2.0,3.0,3.0,1.0,4.0,2.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,0.0,' negative'
35,2.0,3.0,2.0,0.0,3.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,0.0,' negative'
36,1.0,3.0,3.0,1.0,3.0,2.0,2.0,6.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,0.0,' negative'
37,2.0,2.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,1.0,' negative'
38,6.0,8.0,6.0,7.0,6.0,4.0,7.0,1.0,5.0,7.0,5.0,6.0,5.0,3.0,1.0,5.0,3.0,4.0,' negative'
39,4.0,1.0,4.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,' negative'
40,5.0,1.0,4.0,5.0,6.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,5.0,8.0,6.0,' negative'
41,1.0,4.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,' negative'
42,4.0,2.0,6.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,5.0,6.0,' negative'
43,7.0,8.0,7.0,8.0,6.0,4.0,6.0,1.0,5.0,7.0,5.0,5.0,6.0,1.0,0.0,7.0,4.0,6.0,' negative'
44,1.0,4.0,3.0,3.0,7.0,6.0,2.0,5.0,1.0,4.0,3.0,1.0,4.0,6.0,0.0,2.0,1.0,1.0,' negative'
45,4.0,5.0,4.0,7.0,7.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,8.0,7.0,' negative'
46,4.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,5.0,0.0,6.0,5.0,' negative'
47,6.0,7.0,9.0,4.0,4.0,4.0,6.0,1.0,5.0,7.0,5.0,5.0,7.0,3.0,7.0,5.0,3.0,5.0,' negative'
48,4.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,6.0,6.0,' negative'
49,3.0,0.0,3.0,3.0,5.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,' negative'
50,4.0,9.0,8.0,8.0,7.0,4.0,6.0,1.0,5.0,8.0,6.0,5.0,7.0,3.0,0.0,0.0,3.0,3.0,' negative'
51,6.0,8.0,8.0,5.0,5.0,4.0,6.0,1.0,5.0,7.0,5.0,5.0,6.0,2.0,5.0,5.0,4.0,4.0,' negative'
52,2.0,5.0,4.0,3.0,6.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,3.0,3.0,' negative'
53,2.0,6.0,6.0,5.0,6.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,6.0,1.0,4.0,1.0,5.0,5.0,' negative'
54,4.0,6.0,7.0,7.0,6.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,6.0,1.0,3.0,1.0,6.0,6.0,' negative'
55,3.0,1.0,1.0,1.0,4.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,5.0,4.0,4.0,' negative'
56,3.0,2.0,5.0,5.0,7.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,6.0,5.0,' negative'
57,2.0,2.0,4.0,2.0,5.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,4.0,' negative'
58,6.0,9.0,8.0,8.0,7.0,4.0,7.0,1.0,6.0,8.0,6.0,6.0,8.0,2.0,3.0,0.0,3.0,4.0,' negative'
59,5.0,6.0,5.0,7.0,7.0,2.0,4.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,1.0,3.0,7.0,5.0,' negative'
60,6.0,3.0,5.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,7.0,7.0,8.0,' negative'
61,4.0,1.0,3.0,4.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,9.0,7.0,8.0,' negative'
62,3.0,1.0,5.0,5.0,7.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,7.0,' negative'
63,6.0,7.0,8.0,6.0,6.0,4.0,6.0,1.0,5.0,7.0,5.0,5.0,7.0,2.0,5.0,2.0,3.0,5.0,' negative'
64,4.0,5.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,0.0,5.0,5.0,' negative'
65,1.0,3.0,4.0,3.0,6.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,' negative'
66,9.0,7.0,9.0,8.0,6.0,5.0,7.0,1.0,5.0,6.0,6.0,6.0,7.0,1.0,7.0,6.0,5.0,8.0,' negative'
67,7.0,6.0,8.0,6.0,5.0,4.0,6.0,1.0,4.0,5.0,6.0,5.0,6.0,2.0,2.0,3.0,4.0,5.0,' negative'
68,5.0,1.0,4.0,6.0,7.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,8.0,6.0,' negative'
69,6.0,7.0,9.0,7.0,5.0,4.0,7.0,1.0,5.0,7.0,6.0,6.0,6.0,1.0,0.0,2.0,4.0,6.0,' negative'
70,5.0,9.0,9.0,7.0,6.0,4.0,7.0,1.0,6.0,8.0,7.0,6.0,5.0,2.0,2.0,4.0,3.0,5.0,' negative'
71,4.0,2.0,4.0,5.0,7.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,6.0,6.0,' negative'
72,3.0,1.0,1.0,0.0,3.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,7.0,3.0,2.0,1.0,' negative'
73,2.0,3.0,3.0,1.0,4.0,2.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,6.0,2.0,2.0,1.0,0.0,' negative'
74,1.0,1.0,1.0,1.0,4.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,' negative'
75,3.0,4.0,5.0,5.0,6.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,5.0,2.0,6.0,5.0,' negative'
76,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,0.0,0.0,2.0,8.0,8.0,' negative'
77,6.0,8.0,7.0,6.0,5.0,2.0,7.0,1.0,6.0,6.0,7.0,6.0,7.0,4.0,4.0,3.0,4.0,1.0,' negative'
78,1.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,0.0,' negative'
79,1.0,3.0,3.0,2.0,6.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,0.0,0.0,2.0,1.0,' negative'
80,4.0,2.0,6.0,5.0,6.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,6.0,4.0,4.0,' negative'
81,2.0,1.0,4.0,2.0,4.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,3.0,' negative'
82,2.0,2.0,3.0,2.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,5.0,2.0,1.0,' negative'
83,2.0,0.0,1.0,1.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,' negative'
84,6.0,7.0,8.0,9.0,7.0,1.0,8.0,0.0,7.0,6.0,8.0,7.0,8.0,5.0,3.0,5.0,2.0,0.0,' negative'
85,4.0,1.0,3.0,4.0,6.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,5.0,4.0,4.0,' negative'
86,7.0,6.0,9.0,6.0,5.0,4.0,6.0,1.0,5.0,5.0,6.0,5.0,6.0,2.0,5.0,7.0,5.0,6.0,' negative'
87,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,' negative'
88,7.0,6.0,8.0,7.0,6.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,3.0,6.0,7.0,' negative'
89,5.0,3.0,6.0,6.0,6.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,5.0,5.0,' negative'
90,2.0,1.0,5.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,7.0,3.0,3.0,' negative'
91,2.0,4.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,' negative'
92,6.0,8.0,8.0,3.0,3.0,4.0,6.0,1.0,5.0,7.0,5.0,5.0,5.0,3.0,5.0,6.0,3.0,4.0,' negative'
93,7.0,7.0,9.0,8.0,7.0,5.0,7.0,1.0,6.0,7.0,6.0,6.0,6.0,2.0,5.0,6.0,4.0,6.0,' negative'
94,2.0,4.0,3.0,0.0,4.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,5.0,4.0,1.0,1.0,0.0,' negative'
95,2.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,' negative'
96,7.0,8.0,8.0,7.0,6.0,4.0,6.0,1.0,5.0,6.0,6.0,5.0,8.0,2.0,4.0,0.0,4.0,5.0,' negative'
97,4.0,4.0,6.0,7.0,7.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,6.0,5.0,' negative'
98,7.0,7.0,8.0,8.0,6.0,4.0,6.0,1.0,5.0,6.0,5.0,5.0,6.0,1.0,0.0,0.0,5.0,6.0,' negative'
99,2.0,4.0,3.0,2.0,6.0,2.0,2.0,6.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,0.0,2.0,1.0,' negative'
100,3.0,2.0,4.0,1.0,4.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,' negative'
101,2.0,1.0,4.0,1.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,4.0,' negative'
102,3.0,1.0,6.0,5.0,6.0,2.0,3.0,4.0,2.0,0.0,3.0,2.0,1.0,1.0,4.0,7.0,6.0,7.0,' negative'
103,5.0,4.0,7.0,6.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,6.0,5.0,' negative'
104,6.0,7.0,8.0,7.0,6.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,4.0,1.0,0.0,4.0,6.0,7.0,' negative'
105,6.0,7.0,8.0,6.0,6.0,3.0,5.0,2.0,4.0,6.0,4.0,4.0,6.0,1.0,2.0,1.0,5.0,5.0,' negative'
106,2.0,1.0,5.0,3.0,5.0,3.0,2.0,5.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,' negative'
107,9.0,9.0,8.0,5.0,2.0,2.0,9.0,0.0,9.0,7.0,9.0,9.0,9.0,5.0,0.0,5.0,2.0,0.0,' negative'
108,4.0,3.0,3.0,4.0,6.0,2.0,1.0,6.0,0.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,7.0,7.0,' negative'
109,7.0,8.0,8.0,8.0,7.0,4.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,3.0,3.0,0.0,3.0,5.0,' negative'
110,5.0,8.0,8.0,6.0,6.0,4.0,6.0,1.0,5.0,7.0,5.0,5.0,6.0,3.0,2.0,5.0,3.0,4.0,' negative'
111,6.0,6.0,9.0,6.0,5.0,4.0,7.0,1.0,6.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,4.0,6.0,' negative'
112,4.0,4.0,5.0,7.0,7.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,5.0,7.0,5.0,' negative'
113,2.0,4.0,4.0,3.0,5.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,3.0,3.0,' negative'
114,4.0,4.0,4.0,5.0,7.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,6.0,5.0,' negative'
115,6.0,6.0,9.0,6.0,5.0,4.0,6.0,1.0,5.0,6.0,5.0,5.0,5.0,1.0,0.0,8.0,4.0,8.0,' negative'
116,4.0,3.0,3.0,3.0,6.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,6.0,6.0,' negative'
117,4.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,3.0,5.0,0.0,3.0,3.0,' negative'
118,7.0,8.0,7.0,7.0,6.0,4.0,7.0,1.0,5.0,7.0,5.0,6.0,6.0,2.0,6.0,0.0,4.0,5.0,' negative'
119,6.0,8.0,8.0,7.0,6.0,5.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,2.0,0.0,5.0,3.0,5.0,' negative'
120,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,0.0,2.0,5.0,7.0,9.0,' negative'
121,7.0,8.0,9.0,8.0,6.0,4.0,6.0,1.0,5.0,7.0,6.0,5.0,6.0,1.0,4.0,7.0,4.0,6.0,' negative'
122,6.0,8.0,7.0,8.0,7.0,4.0,7.0,1.0,6.0,7.0,5.0,6.0,6.0,3.0,2.0,3.0,3.0,4.0,' negative'
123,3.0,2.0,3.0,2.0,4.0,2.0,1.0,7.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0,1.0,9.0,9.0,' negative'
124,3.0,1.0,1.0,1.0,5.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,3.0,1.0,0.0,' negative'
125,6.0,8.0,8.0,7.0,6.0,4.0,5.0,2.0,4.0,6.0,5.0,4.0,6.0,1.0,4.0,4.0,4.0,5.0,' negative'
126,3.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,5.0,3.0,3.0,' negative'
127,4.0,4.0,7.0,6.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,0.0,1.0,3.0,6.0,7.0,' negative'
128,1.0,2.0,3.0,1.0,3.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,1.0,3.0,2.0,' negative'
129,7.0,9.0,9.0,4.0,2.0,1.0,9.0,0.0,9.0,7.0,9.0,9.0,9.0,6.0,4.0,0.0,2.0,0.0,' negative'
130,4.0,3.0,3.0,3.0,4.0,2.0,1.0,6.0,0.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,9.0,9.0,' negative'
131,6.0,8.0,9.0,6.0,5.0,4.0,7.0,1.0,6.0,8.0,6.0,6.0,5.0,3.0,3.0,8.0,3.0,6.0,' negative'
132,4.0,1.0,6.0,5.0,5.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,6.0,6.0,7.0,' negative'
133,1.0,4.0,3.0,0.0,3.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,0.0,' negative'
134,1.0,1.0,1.0,0.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,' negative'
135,5.0,5.0,8.0,6.0,5.0,4.0,6.0,1.0,4.0,4.0,6.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,' negative'
136,5.0,4.0,8.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,' negative'
137,7.0,8.0,8.0,6.0,5.0,4.0,5.0,2.0,4.0,6.0,5.0,4.0,8.0,1.0,5.0,0.0,4.0,6.0,' negative'
138,5.0,6.0,5.0,7.0,7.0,2.0,4.0,2.0,3.0,6.0,4.0,3.0,5.0,2.0,4.0,2.0,7.0,5.0,' negative'
139,6.0,8.0,9.0,7.0,6.0,4.0,6.0,1.0,5.0,6.0,5.0,5.0,6.0,2.0,6.0,5.0,4.0,5.0,' negative'
140,2.0,3.0,3.0,1.0,4.0,2.0,1.0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,' negative'
141,4.0,0.0,3.0,2.0,4.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,8.0,8.0,' negative'
142,6.0,8.0,8.0,5.0,5.0,4.0,7.0,1.0,5.0,7.0,6.0,6.0,7.0,3.0,2.0,2.0,3.0,4.0,' negative'
143,3.0,4.0,3.0,2.0,4.0,3.0,1.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,' negative'
144,2.0,1.0,4.0,4.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,7.0,7.0,7.0,' negative'
145,1.0,1.0,1.0,0.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,' negative'
146,6.0,4.0,8.0,6.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,1.0,3.0,9.0,5.0,7.0,' negative'
147,2.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,5.0,1.0,3.0,0.0,0.0,' negative'
148,7.0,7.0,7.0,3.0,0.0,1.0,8.0,0.0,7.0,6.0,8.0,7.0,7.0,4.0,1.0,4.0,3.0,0.0,' negative'
149,7.0,7.0,7.0,6.0,4.0,4.0,7.0,1.0,5.0,6.0,6.0,6.0,4.0,2.0,4.0,5.0,4.0,5.0,' negative'
150,5.0,6.0,7.0,6.0,6.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,7.0,1.0,4.0,0.0,5.0,5.0,' negative'
151,6.0,8.0,8.0,7.0,6.0,4.0,6.0,1.0,5.0,6.0,6.0,5.0,8.0,2.0,2.0,3.0,4.0,4.0,' negative'
152,8.0,8.0,8.0,6.0,6.0,4.0,6.0,1.0,5.0,7.0,5.0,5.0,7.0,3.0,7.0,3.0,4.0,5.0,' negative'
153,3.0,0.0,3.0,3.0,4.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,9.0,9.0,' negative'
154,7.0,8.0,8.0,7.0,6.0,4.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,2.0,2.0,3.0,3.0,6.0,' negative'
155,2.0,4.0,3.0,3.0,6.0,3.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,' negative'
156,5.0,5.0,6.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,0.0,5.0,3.0,' negative'
157,3.0,2.0,3.0,2.0,5.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,' negative'
158,5.0,6.0,4.0,6.0,7.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,0.0,1.0,7.0,6.0,' negative'
159,3.0,1.0,1.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,6.0,5.0,0.0,1.0,0.0,' negative'
160,5.0,3.0,7.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0,2.0,6.0,7.0,' negative'
161,5.0,8.0,9.0,4.0,3.0,4.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,3.0,3.0,7.0,3.0,5.0,' negative'
162,1.0,3.0,3.0,1.0,4.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,5.0,2.0,4.0,1.0,0.0,' negative'
163,3.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,6.0,6.0,' negative'
164,6.0,6.0,8.0,7.0,6.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,' negative'
165,1.0,3.0,3.0,3.0,6.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,' negative'
166,2.0,4.0,2.0,1.0,4.0,3.0,2.0,6.0,1.0,4.0,2.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,' negative'
167,1.0,2.0,6.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,' negative'
168,3.0,1.0,4.0,3.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,3.0,' negative'
