,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
14,2.0,8.0,0.0,0.0,0.0,7.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,8.0,4.0, negative
15,8.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,8.0,9.0,9.0,9.0,9.0,1.0,7.0,7.0,9.0,0.0,0.0, negative
16,7.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,7.0,4.0, negative
17,6.0,7.0,0.0,0.0,0.0,9.0,6.0,5.0,4.0,7.0,7.0,7.0,7.0,3.0,5.0,5.0,7.0,1.0,2.0, negative
18,2.0,4.0,0.0,0.0,0.0,4.0,2.0,9.0,9.0,8.0,8.0,8.0,8.0,3.0,7.0,3.0,8.0,0.0,3.0, negative
19,3.0,7.0,0.0,0.0,0.0,9.0,9.0,8.0,8.0,4.0,3.0,5.0,3.0,1.0,7.0,5.0,5.0,8.0,0.0, negative
20,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,8.0,5.0,9.0,0.0,0.0, negative
21,8.0,8.0,0.0,0.0,0.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
22,6.0,6.0,0.0,0.0,0.0,4.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,0.0,9.0,1.0, negative
23,6.0,2.0,0.0,0.0,0.0,9.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,8.0,3.0,3.0,2.0, negative
24,4.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,9.0,9.0,9.0,9.0,1.0,7.0,5.0,9.0,0.0,1.0, negative
25,5.0,8.0,0.0,0.0,0.0,8.0,9.0,7.0,6.0,6.0,4.0,6.0,6.0,2.0,7.0,4.0,6.0,5.0,1.0, negative
26,7.0,8.0,0.0,0.0,0.0,9.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,1.0,3.0, negative
27,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.0,6.0,2.0,7.0,7.0, positive
28,7.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
29,8.0,9.0,0.0,0.0,0.0,8.0,6.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0,0.0,9.0,3.0,7.0,9.0, negative
30,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,8.0,8.0, positive
31,4.0,2.0,0.0,0.0,0.0,4.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0, negative
32,3.0,2.0,0.0,1.0,0.0,7.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,6.0,5.0,5.0, positive
33,7.0,9.0,0.0,0.0,0.0,4.0,4.0,5.0,7.0,3.0,4.0,3.0,6.0,3.0,0.0,9.0,3.0,4.0,9.0, negative
34,4.0,4.0,0.0,0.0,0.0,4.0,3.0,6.0,8.0,4.0,5.0,4.0,3.0,9.0,3.0,4.0,4.0,3.0,7.0, positive
35,1.0,2.0,0.0,1.0,0.0,8.0,9.0,8.0,8.0,5.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,4.0,6.0, positive
36,4.0,7.0,0.0,0.0,0.0,7.0,6.0,6.0,7.0,3.0,1.0,3.0,3.0,2.0,5.0,8.0,3.0,9.0,0.0, negative
37,4.0,9.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
38,9.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,5.0,4.0,6.0,6.0,3.0,5.0,5.0,5.0,2.0,1.0, negative
39,4.0,1.0,0.0,0.0,0.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,4.0,7.0,1.0,7.0,5.0,4.0, positive
40,3.0,2.0,0.0,0.0,0.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,2.0,2.0, negative
41,8.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,6.0,3.0,8.0,3.0, negative
42,9.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,5.0,8.0,8.0,8.0,8.0,2.0,8.0,0.0,8.0,2.0,3.0, negative
43,9.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,2.0, negative
44,1.0,3.0,0.0,0.0,0.0,7.0,6.0,4.0,3.0,8.0,8.0,8.0,8.0,0.0,9.0,0.0,8.0,2.0,2.0, negative
45,5.0,9.0,0.0,0.0,0.0,4.0,4.0,7.0,5.0,3.0,3.0,3.0,6.0,2.0,0.0,9.0,3.0,5.0,9.0, negative
46,1.0,9.0,0.0,0.0,0.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
47,3.0,5.0,0.0,0.0,0.0,6.0,7.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,4.0,5.0, positive
48,9.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
49,9.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,6.0,1.0,8.0,7.0, positive
50,2.0,4.0,0.0,0.0,0.0,9.0,8.0,6.0,5.0,5.0,4.0,5.0,5.0,2.0,6.0,5.0,5.0,4.0,1.0, negative
51,8.0,2.0,0.0,0.0,0.0,5.0,3.0,9.0,9.0,7.0,7.0,7.0,7.0,2.0,7.0,3.0,7.0,2.0,3.0, negative
52,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,9.0, negative
53,7.0,8.0,0.0,0.0,0.0,8.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,7.0,1.0,0.0, negative
54,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,2.0, negative
55,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,2.0, negative
56,6.0,4.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,7.0,7.0,7.0,7.0,2.0,6.0,5.0,7.0,2.0,1.0, negative
57,6.0,1.0,0.0,1.0,0.0,5.0,6.0,5.0,7.0,9.0,9.0,9.0,9.0,0.0,8.0,4.0,9.0,0.0,0.0, negative
58,6.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,9.0,1.0, negative
59,3.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,1.0,3.0,3.0,4.0,4.0,7.0,3.0,2.0,1.0, negative
60,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,9.0,2.0, negative
61,8.0,8.0,0.0,0.0,0.0,6.0,5.0,8.0,7.0,8.0,8.0,8.0,8.0,2.0,8.0,0.0,8.0,2.0,4.0, negative
62,9.0,8.0,0.0,0.0,0.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
63,4.0,9.0,0.0,0.0,0.0,7.0,6.0,9.0,7.0,8.0,8.0,8.0,8.0,1.0,9.0,0.0,8.0,2.0,3.0, negative
64,1.0,9.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,1.0,3.0, negative
65,2.0,6.0,0.0,0.0,0.0,6.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,7.0,2.0,8.0,3.0, negative
66,4.0,9.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,6.0,4.0,0.0,9.0,4.0,3.0,9.0, negative
67,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,7.0,0.0,8.0,7.0, positive
68,7.0,8.0,0.0,0.0,0.0,9.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,1.0,2.0, negative
69,9.0,8.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,7.0,4.0,0.0,9.0,4.0,4.0,9.0, negative
70,7.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,2.0,9.0,0.0,1.0, negative
71,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,1.0,9.0,0.0,9.0,1.0,2.0, negative
72,5.0,9.0,0.0,0.0,0.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,9.0,0.0,8.0,2.0,2.0, negative
73,2.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
74,5.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,2.0,6.0,1.0,7.0,7.0, positive
75,2.0,9.0,0.0,0.0,0.0,5.0,5.0,8.0,9.0,3.0,3.0,2.0,4.0,5.0,0.0,9.0,3.0,6.0,9.0, negative
76,7.0,9.0,0.0,0.0,0.0,5.0,5.0,8.0,9.0,3.0,3.0,3.0,5.0,2.0,1.0,9.0,3.0,5.0,9.0, negative
77,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,9.0,2.0,6.0,2.0,6.0,8.0, positive
78,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,9.0, negative
79,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,5.0,3.0,9.0,3.0, negative
80,6.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,1.0,1.0, negative
81,6.0,8.0,0.0,0.0,0.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,1.0,3.0, negative
82,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,9.0, negative
83,8.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,1.0,0.0, negative
84,6.0,9.0,0.0,0.0,0.0,7.0,4.0,6.0,5.0,4.0,4.0,3.0,7.0,3.0,0.0,9.0,4.0,5.0,9.0, negative
85,5.0,8.0,0.0,1.0,0.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,3.0,7.0,1.0,7.0,1.0,4.0, negative
86,2.0,2.0,0.0,0.0,0.0,7.0,5.0,6.0,6.0,3.0,1.0,3.0,3.0,2.0,4.0,8.0,3.0,9.0,0.0, negative
87,7.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
88,5.0,2.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,1.0,6.0,4.0,5.0, positive
89,5.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,9.0,9.0,9.0,9.0,0.0,9.0,3.0,9.0,0.0,0.0, negative
90,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,0.0,9.0,3.0,9.0,0.0,0.0, negative
91,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,2.0,6.0,1.0,7.0,7.0, positive
92,3.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,1.0,0.0,3.0,2.0,3.0,4.0,7.0,3.0,9.0,1.0, negative
93,7.0,3.0,0.0,1.0,0.0,8.0,4.0,3.0,4.0,8.0,8.0,8.0,8.0,5.0,5.0,3.0,8.0,0.0,5.0, negative
94,6.0,8.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,2.0,1.0,9.0,4.0,2.0,9.0, negative
95,2.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0,7.0,2.0,7.0,4.0,7.0,1.0,3.0, negative
96,8.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.0,7.0,2.0,6.0,7.0, positive
97,3.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,7.0,3.0,8.0,3.0, positive
98,7.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,1.0,1.0, negative
99,8.0,2.0,0.0,0.0,0.0,5.0,4.0,6.0,2.0,7.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,1.0,4.0, negative
100,5.0,7.0,0.0,0.0,0.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,2.0,3.0, negative
101,4.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,1.0,3.0,3.0,4.0,4.0,7.0,3.0,3.0,2.0, negative
102,1.0,1.0,0.0,0.0,0.0,8.0,8.0,7.0,9.0,6.0,6.0,6.0,5.0,5.0,6.0,1.0,6.0,5.0,4.0, positive
103,2.0,9.0,0.0,0.0,0.0,4.0,4.0,9.0,7.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,1.0,3.0, negative
104,7.0,5.0,0.0,0.0,0.0,5.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,2.0,7.0,4.0,7.0,2.0,2.0, negative
105,5.0,8.0,0.0,1.0,0.0,3.0,4.0,8.0,6.0,5.0,4.0,4.0,7.0,2.0,0.0,9.0,5.0,4.0,9.0, negative
106,5.0,9.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,4.0,0.0,9.0,2.0,7.0,9.0, negative
107,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,9.0, negative
108,7.0,8.0,0.0,1.0,0.0,7.0,9.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,7.0,3.0,6.0,4.0, negative
109,5.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,7.0,3.0,7.0,3.0, negative
110,9.0,8.0,0.0,0.0,0.0,5.0,4.0,9.0,9.0,7.0,7.0,7.0,7.0,2.0,7.0,4.0,7.0,1.0,2.0, negative
111,8.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,1.0,0.0,3.0,1.0,3.0,4.0,7.0,3.0,9.0,1.0, negative
112,1.0,4.0,0.0,0.0,0.0,6.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,7.0,4.0,3.0,4.0,4.0,6.0, positive
113,8.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,3.0, negative
114,9.0,9.0,0.0,0.0,0.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,8.0,2.0,3.0, negative
115,0.0,3.0,0.0,0.0,0.0,9.0,9.0,7.0,9.0,1.0,0.0,3.0,2.0,3.0,4.0,8.0,3.0,9.0,0.0, negative
116,1.0,9.0,0.0,0.0,0.0,6.0,8.0,6.0,7.0,2.0,1.0,0.0,3.0,4.0,0.0,9.0,2.0,7.0,9.0, negative
117,4.0,1.0,0.0,0.0,0.0,8.0,8.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,6.0,5.0,5.0, positive
118,8.0,1.0,0.0,1.0,0.0,9.0,8.0,6.0,5.0,7.0,7.0,7.0,7.0,6.0,4.0,5.0,7.0,0.0,5.0, negative
119,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,5.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
120,9.0,9.0,0.0,0.0,0.0,9.0,8.0,8.0,6.0,3.0,3.0,3.0,5.0,4.0,0.0,9.0,3.0,6.0,9.0, negative
121,2.0,7.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,3.0, negative
122,7.0,8.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,7.0,1.0,0.0, negative
123,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,9.0, negative
124,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,2.0, negative
125,8.0,9.0,0.0,0.0,0.0,9.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,1.0,0.0,9.0,6.0,4.0,9.0, negative
126,0.0,9.0,0.0,0.0,0.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,3.0,7.0,4.0,7.0,2.0,3.0, negative
127,8.0,8.0,0.0,0.0,0.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,7.0,2.0,1.0,9.0,6.0,3.0,9.0, negative
128,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,0.0,0.0, negative
129,5.0,3.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,8.0,1.0,7.0,6.0,7.0,2.0,0.0, negative
130,8.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,9.0,9.0,9.0,9.0,1.0,8.0,4.0,9.0,0.0,1.0, negative
131,6.0,9.0,0.0,1.0,0.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,1.0,3.0, negative
132,2.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,6.0,4.0,4.0,6.0,2.0, negative
133,9.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,2.0, negative
134,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,1.0,9.0,0.0,1.0, negative
135,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,2.0,7.0,1.0,8.0,8.0, positive
136,2.0,6.0,0.0,0.0,0.0,5.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,1.0, negative
137,1.0,3.0,0.0,0.0,0.0,8.0,6.0,8.0,8.0,5.0,6.0,5.0,4.0,7.0,4.0,3.0,5.0,3.0,6.0, positive
138,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,4.0,5.0,4.0,2.0,7.0,4.0,5.0,6.0,2.0, negative
139,8.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,6.0,1.0, negative
140,5.0,6.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,9.0,1.0,7.0,2.0,6.0,8.0, positive
141,3.0,5.0,0.0,0.0,0.0,9.0,9.0,9.0,8.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0, negative
142,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,3.0,5.0,6.0,4.0, positive
143,8.0,8.0,0.0,0.0,0.0,6.0,4.0,9.0,9.0,7.0,7.0,7.0,8.0,1.0,8.0,4.0,7.0,2.0,0.0, negative
144,2.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,9.0,9.0,9.0,8.0,1.0,9.0,0.0,9.0,1.0,2.0, negative
145,5.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,8.0,2.0,6.0,1.0,6.0,7.0, positive
146,4.0,4.0,0.0,1.0,0.0,6.0,7.0,8.0,7.0,4.0,5.0,4.0,4.0,7.0,4.0,3.0,4.0,4.0,6.0, positive
147,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,9.0,2.0, negative
148,2.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,4.0,9.0,9.0,9.0,9.0,1.0,9.0,0.0,9.0,1.0,2.0, negative
149,3.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,2.0, negative
150,4.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,9.0,1.0, negative
151,8.0,9.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,3.0,1.0,0.0,3.0,5.0,0.0,9.0,3.0,6.0,9.0, negative
152,5.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,1.0,0.0, negative
153,1.0,9.0,0.0,0.0,0.0,6.0,6.0,5.0,6.0,4.0,4.0,3.0,6.0,4.0,0.0,9.0,4.0,2.0,9.0, negative
154,0.0,3.0,0.0,0.0,0.0,6.0,7.0,6.0,6.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,0.0,9.0,1.0, negative
155,7.0,8.0,0.0,0.0,0.0,7.0,6.0,9.0,9.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,7.0,1.0,0.0, negative
156,4.0,9.0,0.0,0.0,0.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0,8.0,2.0,3.0, negative
157,9.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,2.0,9.0,0.0,0.0, negative
158,8.0,2.0,0.0,0.0,0.0,8.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0,3.0,6.0,4.0,7.0,1.0,4.0, negative
159,9.0,6.0,0.0,0.0,0.0,9.0,9.0,6.0,9.0,0.0,0.0,1.0,0.0,5.0,3.0,8.0,0.0,9.0,2.0, negative
160,2.0,6.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,4.0,3.0,6.0,4.0,0.0,8.0,4.0,6.0,9.0,0.0, negative
161,6.0,6.0,0.0,0.0,0.0,4.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,4.0,8.0,0.0,9.0,1.0, negative
162,1.0,9.0,0.0,1.0,0.0,7.0,7.0,6.0,4.0,3.0,3.0,3.0,6.0,3.0,0.0,9.0,3.0,6.0,9.0, negative
163,7.0,2.0,0.0,1.0,0.0,8.0,9.0,5.0,4.0,8.0,9.0,8.0,8.0,1.0,8.0,0.0,8.0,1.0,3.0, negative
164,3.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,9.0,9.0,9.0,9.0,1.0,7.0,6.0,9.0,0.0,0.0, negative
165,0.0,2.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,6.0,4.0,6.0,7.0,1.0,7.0,7.0,6.0,6.0,0.0, negative
166,7.0,8.0,0.0,0.0,0.0,6.0,6.0,2.0,3.0,7.0,6.0,4.0,7.0,2.0,0.0,9.0,6.0,2.0,9.0, negative
167,9.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,4.0,9.0,9.0,9.0,9.0,1.0,8.0,4.0,9.0,0.0,1.0, negative
168,1.0,3.0,0.0,0.0,0.0,9.0,9.0,8.0,9.0,2.0,0.0,3.0,2.0,2.0,5.0,7.0,3.0,9.0,1.0, negative
169,1.0,8.0,0.0,0.0,0.0,6.0,3.0,9.0,9.0,7.0,7.0,7.0,7.0,3.0,6.0,4.0,7.0,1.0,3.0, negative
170,7.0,9.0,0.0,1.0,0.0,8.0,9.0,7.0,8.0,4.0,4.0,3.0,6.0,3.0,0.0,9.0,3.0,5.0,9.0, negative
