%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 20     Instances: 343
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute '11' numeric
@attribute '12' numeric
@attribute '13' numeric
@attribute '14' numeric
@attribute '15' numeric
@attribute '16' numeric
@attribute '17' numeric
@attribute 'y' {' positive',' negative'}

@data
58,1.0,3.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,' positive'
59,3.0,3.0,5.0,1.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,3.0,4.0,4.0,' negative'
60,5.0,3.0,5.0,3.0,2.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,3.0,0.0,9.0,0.0,9.0,9.0,' negative'
61,8.0,8.0,8.0,6.0,2.0,1.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,1.0,3.0,3.0,4.0,6.0,' negative'
62,2.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,' positive'
63,2.0,1.0,2.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,' negative'
64,4.0,5.0,5.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,5.0,6.0,' negative'
65,3.0,5.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,6.0,1.0,3.0,5.0,' negative'
66,5.0,4.0,4.0,5.0,3.0,0.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,7.0,7.0,' positive'
67,7.0,8.0,8.0,8.0,2.0,0.0,9.0,0.0,8.0,6.0,9.0,8.0,9.0,4.0,2.0,2.0,2.0,0.0,' positive'
68,1.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,3.0,2.0,2.0,' positive'
69,6.0,9.0,9.0,6.0,2.0,1.0,7.0,1.0,6.0,8.0,6.0,6.0,5.0,1.0,3.0,5.0,3.0,6.0,' negative'
70,4.0,3.0,6.0,3.0,2.0,1.0,2.0,5.0,1.0,5.0,2.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,' negative'
71,2.0,5.0,4.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,0.0,4.0,4.0,' positive'
72,5.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,' negative'
73,5.0,1.0,5.0,3.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,7.0,0.0,9.0,9.0,' negative'
74,2.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,7.0,6.0,' positive'
75,6.0,7.0,9.0,5.0,0.0,2.0,6.0,1.0,5.0,7.0,5.0,5.0,4.0,1.0,2.0,6.0,5.0,7.0,' negative'
76,3.0,3.0,3.0,3.0,2.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,3.0,0.0,4.0,2.0,6.0,6.0,' positive'
77,2.0,3.0,3.0,4.0,3.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,' positive'
78,3.0,0.0,3.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,7.0,' negative'
79,7.0,7.0,8.0,6.0,2.0,1.0,7.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,6.0,4.0,5.0,' negative'
80,1.0,0.0,3.0,2.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,7.0,' negative'
81,7.0,7.0,9.0,6.0,1.0,1.0,6.0,1.0,5.0,7.0,5.0,6.0,6.0,1.0,0.0,2.0,4.0,7.0,' negative'
82,1.0,1.0,5.0,2.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,3.0,' negative'
83,7.0,6.0,9.0,4.0,0.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,6.0,1.0,4.0,5.0,4.0,5.0,' negative'
84,3.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,1.0,4.0,2.0,6.0,0.0,2.0,3.0,' negative'
85,6.0,7.0,7.0,5.0,2.0,0.0,5.0,1.0,5.0,5.0,6.0,5.0,6.0,2.0,2.0,3.0,6.0,3.0,' positive'
86,4.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,8.0,' negative'
87,5.0,5.0,5.0,5.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,5.0,0.0,6.0,6.0,' negative'
88,7.0,8.0,9.0,8.0,2.0,2.0,6.0,1.0,5.0,7.0,6.0,6.0,7.0,1.0,4.0,5.0,5.0,7.0,' negative'
89,3.0,4.0,5.0,2.0,2.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,' negative'
90,4.0,4.0,6.0,7.0,3.0,0.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,7.0,6.0,' positive'
91,4.0,4.0,5.0,5.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,1.0,6.0,3.0,5.0,6.0,' negative'
92,6.0,6.0,9.0,5.0,1.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,4.0,0.0,3.0,5.0,5.0,7.0,' negative'
93,8.0,8.0,9.0,5.0,1.0,1.0,7.0,1.0,6.0,7.0,6.0,6.0,6.0,1.0,6.0,6.0,4.0,7.0,' negative'
94,2.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,' positive'
95,7.0,8.0,9.0,3.0,0.0,0.0,8.0,0.0,8.0,6.0,8.0,8.0,8.0,3.0,6.0,0.0,1.0,0.0,' positive'
96,2.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,' negative'
97,6.0,8.0,9.0,5.0,1.0,1.0,6.0,1.0,5.0,8.0,5.0,5.0,7.0,2.0,6.0,6.0,3.0,5.0,' negative'
98,8.0,8.0,9.0,8.0,2.0,2.0,6.0,1.0,6.0,7.0,5.0,6.0,7.0,1.0,6.0,6.0,5.0,8.0,' negative'
99,2.0,1.0,4.0,3.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,9.0,' negative'
100,3.0,0.0,3.0,3.0,2.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,6.0,8.0,' negative'
101,3.0,3.0,5.0,8.0,6.0,8.0,2.0,5.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,5.0,' negative'
102,5.0,3.0,7.0,6.0,2.0,1.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,1.0,7.0,2.0,5.0,5.0,' negative'
103,2.0,5.0,6.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,6.0,4.0,6.0,6.0,' negative'
104,3.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,3.0,2.0,' negative'
105,3.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,6.0,2.0,2.0,0.0,' negative'
106,6.0,6.0,8.0,7.0,2.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,4.0,5.0,' negative'
107,5.0,0.0,4.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,' negative'
108,4.0,2.0,3.0,0.0,0.0,1.0,1.0,7.0,1.0,2.0,1.0,0.0,2.0,3.0,6.0,5.0,2.0,0.0,' negative'
109,2.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,7.0,7.0,' positive'
110,7.0,8.0,7.0,5.0,1.0,1.0,6.0,1.0,6.0,8.0,6.0,6.0,6.0,2.0,2.0,1.0,4.0,4.0,' negative'
111,3.0,3.0,4.0,2.0,1.0,0.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,7.0,6.0,5.0,6.0,' negative'
112,8.0,8.0,8.0,7.0,2.0,1.0,6.0,1.0,5.0,6.0,6.0,5.0,8.0,1.0,4.0,0.0,4.0,5.0,' negative'
113,3.0,2.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,' negative'
114,2.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,' positive'
115,5.0,8.0,8.0,6.0,1.0,1.0,5.0,2.0,5.0,6.0,5.0,4.0,8.0,1.0,1.0,1.0,4.0,6.0,' negative'
116,4.0,4.0,5.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,0.0,4.0,2.0,9.0,9.0,' negative'
117,7.0,8.0,8.0,6.0,2.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,6.0,2.0,7.0,1.0,4.0,5.0,' negative'
118,6.0,6.0,6.0,6.0,2.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,6.0,4.0,' positive'
119,7.0,8.0,9.0,7.0,2.0,1.0,7.0,1.0,6.0,8.0,6.0,6.0,6.0,2.0,7.0,2.0,4.0,5.0,' negative'
120,1.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,' positive'
121,0.0,3.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,' positive'
122,1.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,0.0,0.0,' negative'
123,3.0,2.0,5.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,0.0,3.0,4.0,4.0,' negative'
124,1.0,0.0,4.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,9.0,4.0,5.0,' negative'
125,3.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,0.0,8.0,8.0,' negative'
126,2.0,3.0,3.0,2.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,5.0,0.0,1.0,0.0,' positive'
127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,' negative'
128,8.0,4.0,8.0,6.0,1.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,5.0,1.0,6.0,7.0,' negative'
129,3.0,3.0,4.0,3.0,2.0,1.0,1.0,7.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,9.0,9.0,' negative'
130,8.0,7.0,9.0,7.0,2.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,6.0,1.0,2.0,4.0,5.0,7.0,' negative'
131,2.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,4.0,0.0,1.0,0.0,' positive'
132,7.0,2.0,5.0,5.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,3.0,7.0,8.0,8.0,' negative'
133,6.0,9.0,9.0,8.0,2.0,1.0,7.0,1.0,6.0,9.0,6.0,6.0,6.0,1.0,0.0,3.0,4.0,6.0,' negative'
134,1.0,3.0,4.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,' positive'
135,4.0,4.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,' negative'
136,5.0,1.0,4.0,5.0,2.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,9.0,7.0,' positive'
137,2.0,3.0,3.0,0.0,0.0,1.0,2.0,6.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,' positive'
138,3.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,' negative'
139,5.0,2.0,6.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,7.0,8.0,' negative'
140,5.0,4.0,4.0,6.0,3.0,0.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,7.0,6.0,' positive'
141,4.0,4.0,6.0,3.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,3.0,1.0,0.0,1.0,4.0,6.0,' negative'
142,7.0,6.0,7.0,3.0,0.0,1.0,6.0,1.0,5.0,6.0,6.0,6.0,6.0,3.0,4.0,6.0,4.0,2.0,' positive'
143,6.0,6.0,8.0,6.0,2.0,0.0,6.0,1.0,5.0,5.0,6.0,6.0,6.0,2.0,4.0,1.0,4.0,2.0,' positive'
144,3.0,2.0,5.0,2.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,5.0,' negative'
145,2.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,' positive'
146,6.0,0.0,4.0,6.0,3.0,0.0,3.0,4.0,2.0,0.0,3.0,2.0,0.0,1.0,3.0,5.0,9.0,8.0,' positive'
147,8.0,4.0,7.0,6.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,6.0,5.0,7.0,7.0,' negative'
148,7.0,7.0,9.0,4.0,1.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,7.0,1.0,8.0,6.0,4.0,5.0,' negative'
149,2.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,7.0,' positive'
150,3.0,4.0,8.0,6.0,2.0,1.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,1.0,2.0,2.0,3.0,4.0,' negative'
151,5.0,5.0,9.0,7.0,2.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0,6.0,7.0,' negative'
152,5.0,4.0,8.0,6.0,2.0,1.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,' negative'
153,2.0,3.0,8.0,7.0,2.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,' negative'
154,4.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,3.0,' negative'
155,3.0,1.0,6.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,' negative'
156,2.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,5.0,' positive'
157,2.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,2.0,7.0,7.0,' negative'
158,2.0,4.0,5.0,3.0,1.0,1.0,2.0,5.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,' negative'
159,1.0,1.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,3.0,1.0,8.0,1.0,4.0,3.0,' negative'
160,3.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,3.0,' negative'
161,4.0,3.0,8.0,5.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,5.0,4.0,5.0,' negative'
162,7.0,8.0,9.0,7.0,2.0,1.0,5.0,2.0,5.0,6.0,5.0,4.0,6.0,1.0,5.0,5.0,5.0,6.0,' negative'
163,2.0,1.0,6.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,6.0,2.0,3.0,' negative'
164,5.0,9.0,8.0,4.0,0.0,2.0,7.0,1.0,6.0,9.0,5.0,6.0,6.0,1.0,2.0,1.0,3.0,6.0,' negative'
165,9.0,9.0,9.0,5.0,0.0,0.0,9.0,0.0,9.0,7.0,9.0,9.0,9.0,3.0,2.0,2.0,1.0,0.0,' positive'
166,2.0,4.0,3.0,2.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,' negative'
167,4.0,4.0,5.0,4.0,1.0,1.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,1.0,6.0,0.0,6.0,6.0,' negative'
168,3.0,4.0,6.0,3.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,3.0,1.0,0.0,5.0,3.0,5.0,' negative'
