@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/vehicle0/EWD3vehicle0-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute Class {' negative',' positive'}
@data
40,7.0,7.0,8.0,2.0,0.0,0.0,8.0,0.0,8.0,6.0,6.0,8.0,7.0,3.0,1.0,4.0,3.0,1.0,' negativ
41,3.0,0.0,3.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,9.0,9.0,' negativ
42,2.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,0.0,5.0,6.0,' positiv
43,5.0,5.0,6.0,3.0,1.0,0.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0,3.0,0.0,5.0,3.0,' negativ
44,4.0,2.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,' positiv
45,2.0,2.0,6.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,' negativ
46,3.0,1.0,5.0,2.0,1.0,0.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,' negativ
47,6.0,7.0,8.0,4.0,1.0,1.0,5.0,2.0,4.0,6.0,3.0,4.0,5.0,1.0,6.0,3.0,6.0,7.0,' negativ
48,6.0,5.0,6.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,0.0,7.0,4.0,8.0,9.0,' negativ
49,6.0,6.0,5.0,4.0,2.0,0.0,4.0,2.0,4.0,5.0,3.0,4.0,5.0,1.0,2.0,0.0,7.0,5.0,' negativ
50,5.0,4.0,3.0,3.0,2.0,0.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,8.0,2.0,8.0,7.0,' negativ
51,1.0,5.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,0.0,2.0,2.0,' negativ
52,2.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,8.0,8.0,' positiv
53,2.0,4.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,' negativ
54,7.0,7.0,9.0,4.0,1.0,1.0,7.0,1.0,7.0,7.0,4.0,6.0,5.0,1.0,6.0,7.0,4.0,7.0,' negativ
55,6.0,5.0,7.0,4.0,2.0,0.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,3.0,2.0,5.0,4.0,' negativ
56,7.0,8.0,8.0,4.0,1.0,1.0,7.0,1.0,7.0,7.0,5.0,6.0,6.0,1.0,0.0,7.0,3.0,6.0,' negativ
57,9.0,9.0,9.0,3.0,0.0,0.0,9.0,0.0,9.0,8.0,8.0,9.0,9.0,3.0,5.0,5.0,2.0,0.0,' negativ
58,7.0,5.0,9.0,4.0,1.0,1.0,6.0,1.0,6.0,4.0,5.0,5.0,5.0,1.0,2.0,7.0,5.0,7.0,' negativ
59,3.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,' positiv
60,4.0,3.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,5.0,5.0,' positiv
61,2.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,' positiv
62,4.0,1.0,4.0,1.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,' negativ
63,5.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,5.0,0.0,5.0,5.0,' negativ
64,2.0,3.0,3.0,1.0,0.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,' negativ
65,4.0,1.0,4.0,3.0,2.0,0.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,6.0,7.0,' negativ
66,8.0,6.0,9.0,3.0,1.0,1.0,6.0,1.0,6.0,6.0,4.0,6.0,5.0,1.0,8.0,0.0,5.0,6.0,' negativ
67,2.0,1.0,4.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,' negativ
68,4.0,4.0,5.0,1.0,0.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,0.0,5.0,2.0,5.0,' positiv
69,3.0,2.0,5.0,2.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,' positiv
70,7.0,8.0,9.0,5.0,2.0,1.0,7.0,1.0,6.0,7.0,5.0,6.0,6.0,1.0,6.0,1.0,5.0,5.0,' negativ
71,8.0,7.0,9.0,4.0,1.0,1.0,6.0,1.0,5.0,7.0,4.0,5.0,6.0,0.0,9.0,0.0,7.0,8.0,' negativ
72,5.0,2.0,5.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,8.0,6.0,' negativ
73,3.0,3.0,4.0,1.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,7.0,6.0,5.0,5.0,' negativ
74,7.0,7.0,8.0,4.0,1.0,1.0,6.0,2.0,5.0,6.0,4.0,5.0,5.0,0.0,8.0,0.0,7.0,8.0,' negativ
75,5.0,2.0,6.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,7.0,8.0,' negativ
76,3.0,1.0,5.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,8.0,9.0,' negativ
77,8.0,4.0,8.0,4.0,1.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,0.0,5.0,1.0,6.0,7.0,' negativ
78,2.0,2.0,3.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,' negativ
79,5.0,4.0,4.0,2.0,1.0,0.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,6.0,2.0,5.0,5.0,' negativ
80,8.0,5.0,7.0,4.0,1.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,3.0,5.0,5.0,' negativ
81,3.0,2.0,5.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,4.0,6.0,' positiv
82,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,' positiv
83,7.0,9.0,9.0,3.0,0.0,1.0,9.0,0.0,9.0,7.0,7.0,9.0,7.0,3.0,0.0,5.0,1.0,1.0,' negativ
84,3.0,3.0,3.0,2.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,' negativ
85,2.0,1.0,5.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,2.0,1.0,6.0,3.0,3.0,3.0,' negativ
86,4.0,0.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,6.0,' positiv
87,5.0,4.0,7.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,8.0,5.0,7.0,8.0,' positiv
88,2.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,3.0,3.0,' negativ
89,2.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,2.0,3.0,3.0,' negativ
90,7.0,8.0,9.0,3.0,1.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,6.0,1.0,5.0,6.0,4.0,6.0,' negativ
91,4.0,3.0,3.0,1.0,0.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,4.0,' positiv
92,9.0,7.0,8.0,4.0,1.0,1.0,7.0,1.0,7.0,6.0,5.0,6.0,6.0,1.0,9.0,2.0,4.0,6.0,' negativ
93,2.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,' negativ
94,7.0,7.0,9.0,4.0,1.0,1.0,5.0,2.0,5.0,6.0,4.0,5.0,5.0,1.0,4.0,4.0,6.0,6.0,' negativ
95,5.0,5.0,6.0,2.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,0.0,3.0,5.0,7.0,' positiv
96,3.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,' negativ
97,6.0,3.0,7.0,4.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,0.0,3.0,3.0,6.0,7.0,' negativ
98,4.0,4.0,5.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,3.0,' negativ
99,4.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,' positiv
100,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,7.0,' positiv
101,3.0,2.0,5.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,5.0,' negativ
102,9.0,7.0,9.0,5.0,1.0,1.0,6.0,1.0,6.0,6.0,5.0,6.0,6.0,0.0,9.0,6.0,6.0,8.0,' negativ
103,7.0,7.0,8.0,4.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,1.0,5.0,7.0,' negativ
104,5.0,9.0,8.0,4.0,1.0,1.0,7.0,1.0,7.0,9.0,4.0,7.0,6.0,1.0,2.0,0.0,3.0,5.0,' negativ
105,2.0,4.0,4.0,2.0,2.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,' negativ
106,5.0,4.0,3.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,9.0,8.0,' negativ
107,1.0,4.0,3.0,2.0,2.0,0.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,0.0,2.0,2.0,' negativ
108,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,' negativ
109,4.0,1.0,5.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,' negativ
110,2.0,2.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,' negativ
111,5.0,9.0,9.0,5.0,2.0,1.0,7.0,1.0,7.0,9.0,4.0,6.0,6.0,1.0,4.0,6.0,3.0,5.0,' negativ
112,6.0,3.0,2.0,3.0,2.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,9.0,9.0,' negativ
113,4.0,4.0,7.0,3.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,5.0,1.0,7.0,5.0,5.0,6.0,' positiv
114,5.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,5.0,' positiv
115,4.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,3.0,2.0,8.0,9.0,' negativ
116,3.0,3.0,5.0,2.0,1.0,0.0,2.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,8.0,3.0,3.0,2.0,' negativ
117,5.0,4.0,4.0,3.0,2.0,0.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,7.0,7.0,' negativ
118,7.0,4.0,8.0,3.0,1.0,1.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,0.0,2.0,2.0,6.0,7.0,' negativ
119,4.0,6.0,5.0,3.0,1.0,0.0,4.0,3.0,3.0,5.0,2.0,3.0,5.0,1.0,2.0,2.0,7.0,7.0,' negativ
120,3.0,3.0,5.0,1.0,0.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,0.0,6.0,1.0,6.0,6.0,' negativ
121,4.0,0.0,2.0,1.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0,6.0,6.0,' positiv
122,4.0,4.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,0.0,8.0,8.0,' negativ
123,7.0,7.0,9.0,2.0,0.0,1.0,7.0,1.0,7.0,6.0,5.0,6.0,6.0,1.0,4.0,7.0,4.0,5.0,' negativ
124,4.0,6.0,5.0,1.0,0.0,1.0,3.0,5.0,2.0,6.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,' positiv
125,4.0,6.0,6.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,0.0,2.0,4.0,' positiv
126,4.0,5.0,6.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,5.0,' positiv
127,2.0,0.0,3.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,7.0,' positiv
128,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,' positiv
129,6.0,6.0,8.0,3.0,1.0,1.0,4.0,2.0,4.0,6.0,3.0,4.0,4.0,0.0,6.0,2.0,7.0,9.0,' negativ
130,5.0,8.0,7.0,2.0,0.0,1.0,6.0,1.0,6.0,8.0,4.0,6.0,6.0,2.0,0.0,1.0,2.0,4.0,' negativ
131,2.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,' positiv
132,7.0,8.0,7.0,3.0,0.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,6.0,1.0,1.0,1.0,3.0,4.0,' negativ
133,6.0,5.0,8.0,4.0,1.0,1.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,0.0,3.0,5.0,5.0,7.0,' negativ
134,2.0,4.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,' negativ
135,7.0,7.0,8.0,4.0,1.0,1.0,5.0,2.0,5.0,6.0,3.0,4.0,5.0,0.0,0.0,1.0,6.0,7.0,' negativ
136,3.0,2.0,5.0,2.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,6.0,' positiv
137,7.0,8.0,9.0,5.0,2.0,1.0,7.0,1.0,6.0,8.0,5.0,6.0,7.0,1.0,1.0,2.0,4.0,6.0,' negativ
138,2.0,0.0,3.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,2.0,2.0,' negativ
139,6.0,8.0,8.0,2.0,0.0,1.0,6.0,1.0,6.0,8.0,4.0,6.0,7.0,1.0,0.0,0.0,3.0,3.0,' negativ
140,2.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0,1.0,0.0,' negativ
141,2.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,' negativ
142,2.0,1.0,3.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,' positiv
143,2.0,4.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,5.0,' positiv
144,7.0,7.0,9.0,3.0,0.0,1.0,7.0,1.0,7.0,7.0,4.0,6.0,6.0,1.0,7.0,4.0,4.0,6.0,' negativ
145,3.0,1.0,5.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,5.0,' negativ
146,3.0,0.0,5.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,6.0,7.0,' negativ
147,6.0,2.0,4.0,4.0,2.0,0.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,7.0,5.0,' negativ
148,3.0,5.0,6.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,0.0,7.0,1.0,6.0,6.0,' negativ
149,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,' positiv
150,3.0,4.0,3.0,2.0,1.0,1.0,1.0,6.0,0.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,7.0,7.0,' negativ
151,7.0,6.0,5.0,4.0,2.0,0.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,6.0,4.0,' negativ
152,1.0,3.0,3.0,1.0,1.0,0.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,' negativ
153,4.0,3.0,3.0,2.0,2.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,5.0,6.0,' positiv
154,7.0,7.0,8.0,3.0,1.0,1.0,6.0,1.0,6.0,6.0,4.0,6.0,5.0,0.0,2.0,1.0,4.0,5.0,' negativ
155,2.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,' negativ
156,2.0,2.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,' negativ
157,3.0,2.0,6.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,5.0,3.0,3.0,' negativ
158,8.0,6.0,8.0,4.0,1.0,1.0,5.0,2.0,4.0,6.0,4.0,4.0,5.0,0.0,6.0,0.0,7.0,7.0,' negativ
159,2.0,4.0,3.0,2.0,1.0,0.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,' negativ
160,3.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,' negativ
161,5.0,2.0,3.0,0.0,0.0,1.0,1.0,8.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,5.0,2.0,1.0,' positiv
162,3.0,4.0,6.0,1.0,0.0,1.0,2.0,5.0,2.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,' positiv
163,4.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,7.0,4.0,5.0,' negativ
164,3.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,3.0,2.0,' positiv
165,2.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,6.0,2.0,3.0,' negativ
166,8.0,8.0,9.0,4.0,1.0,0.0,9.0,0.0,9.0,7.0,7.0,9.0,9.0,3.0,5.0,2.0,2.0,0.0,' negativ
167,1.0,3.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,' negativ
168,3.0,5.0,6.0,1.0,0.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,' positiv
