%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 9     Instances: 342
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute 'y' {' negative'}

@data
43,3.0,1.0,3.0,1.0,0.0,4.0,1.0,' negative'
44,5.0,4.0,6.0,2.0,0.0,5.0,1.0,' negative'
45,2.0,3.0,7.0,2.0,0.0,5.0,3.0,' negative'
46,3.0,2.0,4.0,2.0,0.0,6.0,1.0,' negative'
47,1.0,0.0,5.0,2.0,0.0,4.0,1.0,' negative'
48,3.0,3.0,6.0,1.0,0.0,5.0,1.0,' negative'
49,4.0,5.0,5.0,0.0,0.0,5.0,1.0,' negative'
50,5.0,6.0,5.0,2.0,0.0,7.0,2.0,' negative'
51,4.0,4.0,4.0,9.0,0.0,5.0,6.0,' negative'
52,3.0,5.0,3.0,3.0,0.0,5.0,1.0,' negative'
53,2.0,3.0,6.0,1.0,0.0,5.0,1.0,' negative'
54,5.0,4.0,3.0,4.0,0.0,7.0,4.0,' negative'
55,2.0,6.0,4.0,1.0,0.0,6.0,4.0,' negative'
56,2.0,4.0,4.0,0.0,0.0,5.0,4.0,' negative'
57,5.0,6.0,5.0,2.0,0.0,8.0,6.0,' negative'
58,3.0,4.0,8.0,3.0,0.0,5.0,1.0,' negative'
59,5.0,6.0,5.0,2.0,0.0,1.0,3.0,' negative'
60,4.0,4.0,4.0,1.0,0.0,5.0,2.0,' negative'
61,6.0,6.0,4.0,3.0,0.0,6.0,1.0,' negative'
62,1.0,2.0,7.0,2.0,0.0,5.0,2.0,' negative'
63,2.0,2.0,6.0,2.0,0.0,6.0,2.0,' negative'
64,1.0,5.0,4.0,4.0,0.0,5.0,2.0,' negative'
65,0.0,3.0,3.0,0.0,0.0,6.0,2.0,' negative'
66,3.0,5.0,6.0,1.0,0.0,4.0,1.0,' negative'
67,3.0,5.0,7.0,2.0,0.0,5.0,3.0,' negative'
68,2.0,7.0,5.0,2.0,0.0,5.0,2.0,' negative'
69,6.0,4.0,6.0,0.0,0.0,5.0,1.0,' negative'
70,3.0,6.0,5.0,3.0,0.0,5.0,4.0,' negative'
71,6.0,4.0,3.0,6.0,0.0,6.0,6.0,' negative'
72,4.0,4.0,8.0,2.0,0.0,2.0,1.0,' negative'
73,1.0,5.0,6.0,1.0,0.0,5.0,1.0,' negative'
74,5.0,6.0,8.0,5.0,1.0,8.0,3.0,' negative'
75,3.0,3.0,6.0,2.0,0.0,7.0,2.0,' negative'
76,4.0,3.0,8.0,1.0,0.0,7.0,3.0,' negative'
77,3.0,2.0,7.0,3.0,0.0,4.0,0.0,' negative'
78,4.0,6.0,4.0,0.0,0.0,6.0,3.0,' negative'
79,6.0,6.0,3.0,2.0,0.0,5.0,3.0,' negative'
80,3.0,0.0,8.0,4.0,0.0,5.0,1.0,' negative'
81,4.0,3.0,7.0,2.0,0.0,6.0,1.0,' negative'
82,5.0,4.0,7.0,2.0,0.0,5.0,2.0,' negative'
83,5.0,5.0,5.0,2.0,0.0,5.0,3.0,' negative'
84,1.0,7.0,4.0,3.0,0.0,5.0,3.0,' negative'
85,4.0,4.0,4.0,1.0,0.0,7.0,4.0,' negative'
86,2.0,2.0,8.0,2.0,0.0,6.0,1.0,' negative'
87,4.0,5.0,5.0,4.0,0.0,5.0,1.0,' negative'
88,2.0,2.0,8.0,2.0,0.0,6.0,2.0,' negative'
89,5.0,4.0,8.0,1.0,0.0,6.0,1.0,' negative'
90,5.0,4.0,7.0,1.0,0.0,6.0,1.0,' negative'
91,4.0,3.0,7.0,2.0,0.0,4.0,4.0,' negative'
92,4.0,4.0,4.0,3.0,0.0,5.0,3.0,' negative'
93,1.0,2.0,2.0,3.0,0.0,5.0,2.0,' negative'
94,2.0,2.0,7.0,4.0,0.0,5.0,2.0,' negative'
95,6.0,5.0,4.0,3.0,0.0,6.0,2.0,' negative'
96,5.0,4.0,4.0,2.0,0.0,6.0,1.0,' negative'
97,3.0,2.0,6.0,3.0,0.0,5.0,2.0,' negative'
98,5.0,4.0,6.0,3.0,0.0,6.0,1.0,' negative'
99,3.0,3.0,5.0,3.0,0.0,5.0,2.0,' negative'
100,4.0,3.0,3.0,1.0,0.0,5.0,3.0,' negative'
101,5.0,4.0,4.0,2.0,0.0,6.0,1.0,' negative'
102,4.0,5.0,2.0,2.0,0.0,6.0,7.0,' negative'
103,5.0,4.0,6.0,7.0,0.0,6.0,1.0,' negative'
104,6.0,7.0,6.0,2.0,0.0,5.0,2.0,' negative'
105,4.0,6.0,9.0,2.0,0.0,5.0,4.0,' negative'
106,2.0,3.0,6.0,3.0,0.0,6.0,2.0,' negative'
107,2.0,3.0,5.0,3.0,0.0,6.0,2.0,' negative'
108,4.0,4.0,5.0,2.0,0.0,4.0,5.0,' negative'
109,0.0,4.0,3.0,1.0,0.0,0.0,1.0,' negative'
110,1.0,3.0,5.0,4.0,0.0,5.0,5.0,' negative'
111,5.0,5.0,5.0,1.0,0.0,5.0,3.0,' negative'
112,4.0,6.0,5.0,3.0,0.0,6.0,1.0,' negative'
113,7.0,5.0,2.0,2.0,0.0,6.0,2.0,' negative'
114,5.0,4.0,3.0,2.0,0.0,5.0,1.0,' negative'
115,3.0,5.0,8.0,2.0,0.0,5.0,2.0,' negative'
116,3.0,9.0,6.0,2.0,0.0,5.0,3.0,' negative'
117,5.0,7.0,4.0,3.0,0.0,7.0,1.0,' negative'
118,5.0,5.0,6.0,2.0,0.0,7.0,1.0,' negative'
119,3.0,2.0,5.0,2.0,0.0,6.0,4.0,' negative'
120,3.0,3.0,7.0,1.0,0.0,4.0,4.0,' negative'
121,7.0,5.0,4.0,2.0,0.0,6.0,3.0,' negative'
122,6.0,4.0,3.0,4.0,0.0,5.0,4.0,' negative'
123,3.0,2.0,6.0,1.0,0.0,6.0,3.0,' negative'
124,2.0,4.0,3.0,2.0,0.0,7.0,2.0,' negative'
125,5.0,6.0,5.0,3.0,0.0,6.0,1.0,' negative'
126,4.0,4.0,2.0,6.0,0.0,7.0,1.0,' negative'
127,5.0,3.0,8.0,1.0,0.0,4.0,2.0,' negative'
128,5.0,3.0,6.0,1.0,0.0,6.0,2.0,' negative'
129,5.0,6.0,8.0,3.0,0.0,6.0,5.0,' negative'
130,4.0,4.0,6.0,3.0,0.0,4.0,4.0,' negative'
131,3.0,2.0,4.0,2.0,0.0,5.0,1.0,' negative'
132,5.0,7.0,5.0,2.0,0.0,3.0,1.0,' negative'
133,3.0,1.0,6.0,2.0,0.0,4.0,1.0,' negative'
134,2.0,3.0,6.0,3.0,0.0,5.0,1.0,' negative'
135,4.0,6.0,1.0,4.0,0.0,6.0,3.0,' negative'
136,4.0,5.0,5.0,7.0,0.0,6.0,2.0,' negative'
137,2.0,4.0,5.0,3.0,0.0,5.0,5.0,' negative'
138,2.0,4.0,5.0,2.0,0.0,8.0,0.0,' negative'
139,3.0,2.0,9.0,3.0,0.0,5.0,2.0,' negative'
140,0.0,3.0,9.0,1.0,0.0,4.0,2.0,' negative'
141,3.0,5.0,3.0,2.0,0.0,6.0,2.0,' negative'
142,2.0,2.0,4.0,2.0,0.0,7.0,2.0,' negative'
143,2.0,4.0,6.0,3.0,0.0,6.0,1.0,' negative'
144,3.0,1.0,5.0,4.0,0.0,7.0,5.0,' negative'
145,2.0,4.0,6.0,2.0,0.0,6.0,7.0,' negative'
146,4.0,0.0,4.0,3.0,0.0,5.0,2.0,' negative'
147,4.0,2.0,8.0,1.0,0.0,5.0,1.0,' negative'
148,2.0,5.0,7.0,2.0,0.0,8.0,2.0,' negative'
149,4.0,4.0,4.0,1.0,0.0,5.0,4.0,' negative'
150,5.0,2.0,4.0,2.0,0.0,6.0,1.0,' negative'
151,4.0,3.0,7.0,6.0,0.0,6.0,6.0,' negative'
152,9.0,5.0,7.0,2.0,0.0,5.0,1.0,' negative'
153,8.0,6.0,6.0,5.0,0.0,4.0,2.0,' negative'
154,7.0,5.0,4.0,3.0,0.0,6.0,1.0,' negative'
155,7.0,6.0,4.0,0.0,1.0,5.0,1.0,' negative'
156,3.0,3.0,4.0,0.0,0.0,5.0,6.0,' negative'
157,6.0,5.0,4.0,3.0,0.0,6.0,2.0,' negative'
158,2.0,3.0,3.0,2.0,0.0,6.0,3.0,' negative'
159,6.0,4.0,3.0,6.0,0.0,5.0,3.0,' negative'
160,3.0,3.0,7.0,1.0,0.0,6.0,1.0,' negative'
161,7.0,4.0,7.0,3.0,0.0,7.0,2.0,' negative'
162,3.0,4.0,6.0,3.0,0.0,3.0,5.0,' negative'
163,4.0,4.0,7.0,3.0,0.0,4.0,1.0,' negative'
164,4.0,3.0,6.0,2.0,0.0,5.0,1.0,' negative'
165,5.0,5.0,2.0,2.0,0.0,6.0,2.0,' negative'
166,3.0,3.0,6.0,1.0,0.0,5.0,1.0,' negative'
167,4.0,3.0,6.0,6.0,0.0,5.0,2.0,' negative'
168,4.0,3.0,2.0,2.0,0.0,6.0,4.0,' negative'
169,4.0,4.0,5.0,2.0,0.0,7.0,1.0,' negative'
170,2.0,3.0,6.0,2.0,0.0,5.0,2.0,' negative'
171,5.0,5.0,4.0,1.0,0.0,5.0,2.0,' negative'
172,1.0,3.0,4.0,3.0,0.0,5.0,2.0,' negative'
173,5.0,5.0,6.0,3.0,0.0,6.0,2.0,' negative'
174,3.0,5.0,2.0,1.0,0.0,6.0,1.0,' negative'
175,3.0,1.0,5.0,3.0,0.0,6.0,2.0,' negative'
176,2.0,2.0,6.0,2.0,0.0,5.0,1.0,' negative'
177,4.0,4.0,6.0,7.0,0.0,5.0,1.0,' negative'
178,5.0,6.0,6.0,2.0,0.0,5.0,4.0,' negative'
179,2.0,3.0,5.0,0.0,0.0,5.0,2.0,' negative'
180,4.0,3.0,6.0,5.0,0.0,6.0,1.0,' negative'
181,2.0,2.0,3.0,4.0,0.0,4.0,1.0,' negative'
182,3.0,1.0,7.0,0.0,0.0,5.0,4.0,' negative'
183,7.0,3.0,4.0,1.0,0.0,5.0,3.0,' negative'
184,6.0,3.0,5.0,2.0,0.0,5.0,1.0,' negative'
185,5.0,3.0,4.0,1.0,0.0,7.0,1.0,' negative'
186,2.0,4.0,4.0,2.0,0.0,5.0,1.0,' negative'
187,4.0,4.0,6.0,3.0,0.0,5.0,3.0,' negative'
188,3.0,1.0,4.0,0.0,0.0,5.0,3.0,' negative'
189,5.0,3.0,6.0,3.0,0.0,6.0,2.0,' negative'
190,3.0,4.0,5.0,7.0,0.0,5.0,3.0,' negative'
191,1.0,3.0,2.0,6.0,0.0,6.0,2.0,' negative'
192,1.0,3.0,4.0,2.0,0.0,6.0,3.0,' negative'
193,6.0,3.0,5.0,1.0,0.0,4.0,1.0,' negative'
194,3.0,0.0,7.0,0.0,0.0,6.0,2.0,' negative'
195,2.0,1.0,4.0,5.0,0.0,5.0,6.0,' negative'
196,3.0,4.0,6.0,3.0,0.0,6.0,4.0,' negative'
197,3.0,4.0,5.0,2.0,0.0,5.0,1.0,' negative'
198,4.0,4.0,4.0,2.0,0.0,5.0,2.0,' negative'
199,5.0,5.0,5.0,2.0,0.0,6.0,1.0,' negative'
200,2.0,4.0,4.0,1.0,0.0,5.0,6.0,' negative'
201,5.0,6.0,5.0,1.0,0.0,5.0,1.0,' negative'
202,2.0,3.0,6.0,3.0,0.0,5.0,2.0,' negative'
203,6.0,5.0,5.0,0.0,0.0,6.0,1.0,' negative'
204,3.0,5.0,6.0,3.0,0.0,5.0,2.0,' negative'
205,4.0,4.0,7.0,5.0,0.0,7.0,2.0,' negative'
206,4.0,4.0,5.0,3.0,0.0,6.0,7.0,' negative'
207,3.0,5.0,5.0,2.0,0.0,6.0,4.0,' negative'
208,5.0,6.0,4.0,3.0,0.0,6.0,6.0,' negative'
209,5.0,5.0,5.0,2.0,0.0,6.0,3.0,' negative'
210,6.0,2.0,7.0,1.0,0.0,5.0,2.0,' negative'
211,4.0,7.0,4.0,3.0,0.0,4.0,1.0,' negative'
212,4.0,2.0,6.0,2.0,0.0,5.0,1.0,' negative'
213,4.0,4.0,5.0,2.0,0.0,4.0,2.0,' negative'
214,5.0,5.0,5.0,2.0,0.0,5.0,3.0,' negative'
215,2.0,4.0,5.0,3.0,0.0,5.0,4.0,' negative'
216,2.0,3.0,6.0,3.0,0.0,5.0,1.0,' negative'
217,5.0,5.0,7.0,2.0,0.0,6.0,1.0,' negative'
218,4.0,4.0,6.0,2.0,0.0,6.0,2.0,' negative'
219,2.0,6.0,4.0,3.0,0.0,6.0,1.0,' negative'
220,5.0,4.0,7.0,3.0,0.0,5.0,1.0,' negative'
221,3.0,7.0,0.0,2.0,0.0,6.0,1.0,' negative'
222,3.0,0.0,7.0,3.0,0.0,5.0,2.0,' negative'
223,2.0,3.0,3.0,3.0,0.0,6.0,5.0,' negative'
224,5.0,5.0,0.0,6.0,0.0,5.0,1.0,' negative'
225,3.0,6.0,4.0,2.0,0.0,5.0,1.0,' negative'
226,4.0,4.0,5.0,4.0,0.0,5.0,1.0,' negative'
227,4.0,2.0,8.0,4.0,0.0,3.0,2.0,' negative'
228,3.0,4.0,8.0,2.0,0.0,3.0,2.0,' negative'
229,7.0,5.0,5.0,0.0,0.0,6.0,1.0,' negative'
230,5.0,3.0,2.0,3.0,0.0,6.0,2.0,' negative'
231,5.0,4.0,8.0,3.0,0.0,6.0,1.0,' negative'
232,4.0,4.0,8.0,2.0,0.0,7.0,1.0,' negative'
233,2.0,4.0,4.0,2.0,0.0,5.0,2.0,' negative'
234,5.0,6.0,6.0,2.0,0.0,5.0,1.0,' negative'
235,3.0,4.0,6.0,5.0,0.0,5.0,5.0,' negative'
236,3.0,2.0,6.0,1.0,0.0,5.0,1.0,' negative'
237,1.0,2.0,6.0,1.0,0.0,5.0,1.0,' negative'
238,4.0,5.0,6.0,3.0,0.0,5.0,1.0,' negative'
239,4.0,6.0,8.0,3.0,0.0,4.0,1.0,' negative'
240,4.0,5.0,4.0,4.0,0.0,6.0,3.0,' negative'
241,2.0,6.0,9.0,2.0,0.0,5.0,1.0,' negative'
242,3.0,4.0,5.0,1.0,0.0,5.0,1.0,' negative'
243,3.0,3.0,6.0,3.0,0.0,6.0,1.0,' negative'
244,2.0,4.0,6.0,2.0,0.0,7.0,2.0,' negative'
245,1.0,3.0,4.0,2.0,0.0,6.0,2.0,' negative'
246,3.0,2.0,5.0,1.0,0.0,7.0,1.0,' negative'
247,4.0,6.0,5.0,3.0,0.0,5.0,1.0,' negative'
248,5.0,6.0,5.0,2.0,0.0,6.0,2.0,' negative'
249,6.0,6.0,5.0,1.0,0.0,5.0,4.0,' negative'
250,3.0,3.0,5.0,3.0,0.0,4.0,1.0,' negative'
251,3.0,4.0,7.0,0.0,0.0,6.0,2.0,' negative'
252,4.0,4.0,6.0,2.0,0.0,7.0,1.0,' negative'
253,4.0,4.0,5.0,2.0,0.0,6.0,1.0,' negative'
254,5.0,6.0,6.0,4.0,0.0,5.0,1.0,' negative'
255,4.0,4.0,5.0,2.0,0.0,5.0,2.0,' negative'
256,4.0,7.0,5.0,2.0,0.0,5.0,1.0,' negative'
257,3.0,3.0,6.0,4.0,0.0,4.0,1.0,' negative'
258,3.0,1.0,4.0,2.0,0.0,7.0,2.0,' negative'
259,4.0,5.0,4.0,2.0,0.0,6.0,4.0,' negative'
260,2.0,3.0,6.0,3.0,0.0,6.0,4.0,' negative'
261,3.0,4.0,4.0,1.0,0.0,5.0,2.0,' negative'
262,4.0,6.0,6.0,3.0,0.0,4.0,1.0,' negative'
263,4.0,5.0,6.0,2.0,0.0,6.0,6.0,' negative'
264,0.0,0.0,9.0,4.0,0.0,5.0,1.0,' negative'
265,4.0,6.0,5.0,2.0,0.0,6.0,6.0,' negative'
266,3.0,8.0,3.0,1.0,0.0,5.0,1.0,' negative'
267,2.0,4.0,6.0,3.0,0.0,4.0,6.0,' negative'
268,7.0,4.0,6.0,7.0,0.0,1.0,2.0,' negative'
269,2.0,4.0,7.0,2.0,0.0,6.0,1.0,' negative'
270,5.0,5.0,6.0,1.0,0.0,8.0,1.0,' negative'
271,2.0,2.0,6.0,3.0,0.0,5.0,4.0,' negative'
272,4.0,3.0,3.0,3.0,0.0,5.0,1.0,' negative'
273,3.0,3.0,7.0,3.0,0.0,6.0,2.0,' negative'
274,5.0,5.0,5.0,2.0,0.0,6.0,4.0,' negative'
275,3.0,6.0,3.0,2.0,0.0,6.0,1.0,' negative'
276,1.0,4.0,5.0,2.0,0.0,5.0,4.0,' negative'
277,5.0,4.0,3.0,1.0,0.0,5.0,1.0,' negative'
278,3.0,1.0,3.0,1.0,0.0,5.0,1.0,' negative'
279,3.0,4.0,9.0,4.0,0.0,7.0,6.0,' negative'
280,4.0,6.0,6.0,2.0,0.0,5.0,1.0,' negative'
281,4.0,7.0,1.0,3.0,0.0,6.0,2.0,' negative'
282,6.0,4.0,3.0,2.0,0.0,4.0,2.0,' negative'
283,4.0,4.0,4.0,2.0,0.0,5.0,4.0,' negative'
284,4.0,6.0,6.0,4.0,0.0,6.0,4.0,' negative'
285,4.0,6.0,2.0,2.0,0.0,7.0,2.0,' negative'
286,5.0,4.0,5.0,2.0,0.0,4.0,1.0,' negative'
287,5.0,1.0,7.0,3.0,0.0,4.0,1.0,' negative'
288,2.0,5.0,6.0,4.0,0.0,6.0,2.0,' negative'
289,1.0,2.0,4.0,2.0,0.0,4.0,2.0,' negative'
290,4.0,3.0,8.0,1.0,0.0,5.0,1.0,' negative'
291,3.0,3.0,4.0,1.0,0.0,5.0,5.0,' negative'
292,0.0,7.0,7.0,1.0,0.0,1.0,1.0,' negative'
293,4.0,6.0,5.0,2.0,0.0,6.0,3.0,' negative'
294,6.0,7.0,2.0,3.0,0.0,6.0,1.0,' negative'
295,6.0,3.0,7.0,2.0,0.0,6.0,1.0,' negative'
296,4.0,0.0,1.0,4.0,0.0,4.0,3.0,' negative'
297,5.0,3.0,5.0,2.0,0.0,5.0,6.0,' negative'
298,3.0,3.0,8.0,2.0,0.0,5.0,6.0,' negative'
299,4.0,7.0,4.0,2.0,0.0,5.0,2.0,' negative'
300,5.0,9.0,3.0,3.0,0.0,6.0,1.0,' negative'
301,6.0,5.0,8.0,2.0,0.0,5.0,3.0,' negative'
302,6.0,6.0,6.0,0.0,0.0,6.0,2.0,' negative'
303,5.0,7.0,6.0,1.0,0.0,7.0,2.0,' negative'
304,3.0,6.0,9.0,1.0,0.0,5.0,2.0,' negative'
305,4.0,3.0,4.0,1.0,0.0,5.0,4.0,' negative'
306,4.0,4.0,5.0,1.0,0.0,6.0,1.0,' negative'
307,5.0,4.0,7.0,2.0,0.0,5.0,1.0,' negative'
308,3.0,3.0,5.0,2.0,0.0,5.0,5.0,' negative'
309,4.0,2.0,4.0,2.0,0.0,6.0,7.0,' negative'
310,5.0,5.0,6.0,2.0,0.0,4.0,1.0,' negative'
311,4.0,3.0,4.0,1.0,0.0,6.0,1.0,' negative'
312,4.0,4.0,6.0,2.0,0.0,3.0,1.0,' negative'
313,2.0,5.0,8.0,4.0,0.0,6.0,3.0,' negative'
314,4.0,2.0,4.0,3.0,0.0,7.0,5.0,' negative'
315,2.0,3.0,4.0,2.0,0.0,5.0,2.0,' negative'
316,6.0,6.0,8.0,2.0,0.0,5.0,4.0,' negative'
317,5.0,4.0,4.0,1.0,0.0,6.0,1.0,' negative'
318,5.0,4.0,7.0,2.0,0.0,6.0,1.0,' negative'
319,6.0,6.0,5.0,2.0,0.0,6.0,4.0,' negative'
320,3.0,4.0,3.0,1.0,0.0,6.0,4.0,' negative'
321,4.0,5.0,2.0,2.0,0.0,7.0,1.0,' negative'
322,2.0,2.0,6.0,5.0,0.0,5.0,1.0,' negative'
323,1.0,3.0,3.0,2.0,0.0,5.0,3.0,' negative'
324,3.0,4.0,4.0,3.0,0.0,6.0,5.0,' negative'
325,1.0,3.0,3.0,4.0,0.0,6.0,1.0,' negative'
326,5.0,5.0,6.0,2.0,0.0,5.0,2.0,' negative'
327,6.0,4.0,3.0,4.0,0.0,6.0,3.0,' negative'
328,3.0,3.0,3.0,4.0,0.0,6.0,1.0,' negative'
329,4.0,3.0,8.0,2.0,0.0,6.0,2.0,' negative'
330,2.0,3.0,4.0,1.0,0.0,6.0,4.0,' negative'
331,3.0,4.0,6.0,1.0,0.0,6.0,5.0,' negative'
332,2.0,1.0,5.0,1.0,0.0,6.0,3.0,' negative'
333,2.0,1.0,3.0,1.0,0.0,6.0,6.0,' negative'
334,3.0,1.0,7.0,5.0,0.0,8.0,7.0,' negative'
335,3.0,3.0,1.0,2.0,0.0,5.0,6.0,' negative'
336,3.0,4.0,4.0,1.0,0.0,6.0,3.0,' negative'
337,1.0,3.0,5.0,1.0,0.0,7.0,2.0,' negative'
338,6.0,6.0,1.0,5.0,0.0,6.0,5.0,' negative'
339,6.0,7.0,6.0,2.0,0.0,5.0,6.0,' negative'
340,4.0,4.0,8.0,5.0,0.0,5.0,4.0,' negative'
341,3.0,3.0,7.0,2.0,0.0,6.0,3.0,' negative'
