%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 15     Instances: 269
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute '10' numeric
@attribute '11' numeric
@attribute '12' numeric
@attribute 'y' {' negative',' positive'}

@data
29,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0,' negative'
30,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,' negative'
31,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,0.0,' negative'
32,0.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,' negative'
33,0.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,' negative'
34,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,0.0,1.0,' positive'
35,0.0,0.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,' negative'
36,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,' positive'
37,0.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,' negative'
38,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,' negative'
39,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,' negative'
40,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,' negative'
41,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,' negative'
42,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,' positive'
43,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,' negative'
44,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,2.0,4.0,4.0,' negative'
45,0.0,1.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,' negative'
46,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,' negative'
47,0.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,' positive'
48,0.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negative'
49,0.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,' negative'
50,0.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,' negative'
51,0.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,' negative'
52,0.0,1.0,4.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,' negative'
53,0.0,1.0,4.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,' negative'
54,0.0,1.0,4.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,' negative'
55,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,' negative'
56,0.0,1.0,4.0,0.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,' negative'
57,0.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,0.0,' negative'
58,0.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,' negative'
59,0.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,' negative'
60,0.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,' negative'
61,0.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,' negative'
62,0.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,0.0,' negative'
63,0.0,1.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,' negative'
64,0.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,' negative'
65,0.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,' negative'
66,0.0,2.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,' negative'
67,0.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,' positive'
68,0.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,' negative'
69,0.0,2.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,' negative'
70,0.0,2.0,4.0,0.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,' negative'
71,0.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,' negative'
72,0.0,2.0,4.0,1.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0,2.0,' negative'
73,0.0,2.0,4.0,1.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,0.0,2.0,' negative'
74,0.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,' negative'
75,0.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,' negative'
76,0.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,' negative'
77,0.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,' negative'
78,0.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,' negative'
79,0.0,2.0,4.0,0.0,4.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,' negative'
80,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,' negative'
81,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,' negative'
82,0.0,2.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,' negative'
83,0.0,2.0,4.0,0.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,4.0,' negative'
84,0.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,' negative'
85,0.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,' negative'
86,0.0,2.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,' negative'
87,0.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,' negative'
88,0.0,2.0,4.0,0.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,3.0,2.0,' positive'
89,0.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,4.0,' negative'
90,0.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,' negative'
91,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,' negative'
92,0.0,2.0,4.0,0.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,' positive'
93,0.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,' negative'
94,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,' negative'
95,0.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,' negative'
96,4.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,' negative'
97,4.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,' negative'
98,4.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,2.0,4.0,3.0,4.0,' negative'
99,4.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,' negative'
100,4.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,' negative'
101,4.0,2.0,0.0,3.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,3.0,4.0,' negative'
102,4.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,' negative'
103,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,' negative'
104,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,' negative'
105,4.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,' negative'
106,4.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,' negative'
107,4.0,2.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,4.0,4.0,' negative'
108,4.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,' negative'
109,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,' negative'
110,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,' negative'
111,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
112,4.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,' negative'
113,4.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,' negative'
114,4.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negative'
115,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,' negative'
116,4.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,' negative'
117,4.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,' negative'
118,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,' positive'
119,4.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,' negative'
120,4.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,' negative'
121,4.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,' negative'
122,4.0,3.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,' negative'
123,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,' negative'
124,4.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,' negative'
125,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,' negative'
126,4.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,' negative'
127,4.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,' negative'
128,4.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,3.0,1.0,' negative'
129,4.0,3.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,' negative'
130,4.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,' negative'
131,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,' negative'
132,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,' negative'
133,4.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,' negative'
134,4.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,' negative'
135,4.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,' negative'
136,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,' negative'
137,4.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,' negative'
138,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,' negative'
139,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,' positive'
140,4.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,' negative'
141,4.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,' negative'
142,4.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,' negative'
143,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,' positive'
144,4.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,' negative'
145,4.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,' negative'
146,4.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,' negative'
147,4.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negative'
148,4.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,' negative'
149,4.0,4.0,4.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
150,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,' negative'
151,4.0,4.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,' negative'
152,4.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positive'
153,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,' negative'
154,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,' negative'
155,4.0,4.0,4.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,' negative'
156,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negative'
157,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negative'
158,4.0,4.0,4.0,2.0,4.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,' negative'
159,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negative'
160,4.0,4.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positive'
161,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,' negative'
162,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,' negative'
163,4.0,4.0,4.0,2.0,4.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,' negative'
164,4.0,4.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positive'
165,4.0,4.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,' negative'
166,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,' negative'
167,4.0,4.0,4.0,1.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,' negative'
168,4.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,' negative'
169,4.0,4.0,4.0,0.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,4.0,' positive'
170,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,' negative'
171,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,' negative'
172,4.0,4.0,4.0,2.0,4.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,' negative'
173,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,3.0,' negative'
174,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,' negative'
175,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,' negative'
176,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,' negative'
177,4.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,' negative'
178,4.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,' negative'
179,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negative'
180,4.0,4.0,4.0,1.0,4.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,' negative'
181,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,' negative'
182,4.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negative'
183,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,' negative'
184,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,' negative'
185,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negative'
186,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,' negative'
187,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,' negative'
188,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negative'
189,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,' negative'
190,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,' negative'
191,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,' negative'
192,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negative'
193,4.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,' negative'
194,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,' negative'
195,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negative'
196,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,' negative'
197,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,' positive'
198,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,0.0,' positive'
199,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,' positive'
200,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,' positive'
201,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,' positive'
202,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,' positive'
203,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,' positive'
204,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,' positive'
205,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,' positive'
206,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,' positive'
207,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
208,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
209,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
210,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,' positive'
211,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,' positive'
212,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,' positive'
213,0.0,1.0,0.0,4.0,0.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,' positive'
214,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,' positive'
215,0.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,' positive'
216,0.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,' positive'
217,0.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,' positive'
218,0.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positive'
219,0.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positive'
220,0.0,1.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,4.0,0.0,1.0,2.0,' positive'
221,0.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,' positive'
222,0.0,1.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,' positive'
223,0.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,' positive'
224,0.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,' positive'
225,0.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,' positive'
226,0.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,' positive'
227,0.0,2.0,4.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,' positive'
228,0.0,2.0,4.0,1.0,0.0,2.0,3.0,4.0,3.0,3.0,0.0,2.0,2.0,' positive'
