@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN3_arff/segment0/KBN3segment0-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute Class {' negative',' positive'}
@data
12,2.0,7.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,0.0,8.0,2.0,3.0,9.0,' negativ
13,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,4.0,6.0,0.0,8.0,1.0,2.0,' negativ
14,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,5.0,' positiv
15,4.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,4.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,2.0,2.0,' negativ
16,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,9.0,2.0,' negativ
17,9.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,2.0,' negativ
18,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,9.0,' negativ
19,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,6.0,5.0,' positiv
20,8.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,' negativ
21,4.0,4.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,3.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,' negativ
22,7.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,4.0,1.0,5.0,3.0,' negativ
23,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,2.0,4.0,3.0,4.0,6.0,2.0,4.0,3.0,2.0,' negativ
24,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,3.0,4.0,2.0,4.0,2.0,' negativ
25,5.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,6.0,0.0,8.0,2.0,3.0,9.0,' negativ
26,0.0,3.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,6.0,3.0,4.0,2.0,5.0,1.0,' negativ
27,1.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,3.0,2.0,7.0,3.0,4.0,3.0,2.0,2.0,' negativ
28,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positiv
29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,6.0,4.0,3.0,7.0,0.0,6.0,3.0,2.0,' negativ
30,7.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,2.0,2.0,' negativ
31,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,6.0,2.0,8.0,0.0,7.0,2.0,2.0,' negativ
32,8.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,9.0,' negativ
33,0.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0,4.0,3.0,3.0,3.0,2.0,' negativ
34,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,4.0,6.0,4.0,4.0,7.0,1.0,6.0,2.0,2.0,' negativ
35,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,3.0,2.0,6.0,2.0,' negativ
36,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,7.0,1.0,4.0,9.0,' negativ
37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,5.0,4.0,4.0,9.0,0.0,1.0,' negativ
38,1.0,8.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,5.0,4.0,5.0,4.0,4.0,6.0,1.0,5.0,2.0,2.0,' negativ
39,1.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,5.0,1.0,7.0,1.0,' negativ
40,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,5.0,2.0,' negativ
41,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,6.0,4.0,2.0,4.0,2.0,2.0,' negativ
42,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,7.0,8.0,8.0,2.0,7.0,3.0,8.0,1.0,1.0,' negativ
43,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,1.0,8.0,1.0,' negativ
44,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,4.0,3.0,7.0,3.0,3.0,4.0,1.0,2.0,' negativ
45,4.0,7.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,2.0,' negativ
46,5.0,9.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,8.0,1.0,5.0,8.0,' negativ
47,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,8.0,6.0,1.0,8.0,1.0,8.0,2.0,1.0,' negativ
48,9.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,4.0,3.0,6.0,4.0,3.0,4.0,2.0,2.0,' negativ
49,7.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,2.0,2.0,' negativ
50,7.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,5.0,0.0,9.0,3.0,4.0,9.0,' negativ
51,6.0,7.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,5.0,4.0,5.0,4.0,5.0,6.0,0.0,5.0,3.0,2.0,' negativ
52,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,5.0,' positiv
53,9.0,8.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,8.0,2.0,4.0,8.0,' negativ
54,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,8.0,7.0,1.0,7.0,3.0,8.0,2.0,1.0,' negativ
55,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,' negativ
56,4.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,7.0,1.0,5.0,8.0,' negativ
57,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positiv
58,1.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,9.0,' negativ
59,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,2.0,4.0,3.0,' positiv
60,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positiv
61,6.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,1.0,7.0,2.0,4.0,2.0,3.0,2.0,' negativ
62,7.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,8.0,2.0,4.0,9.0,' negativ
63,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,2.0,' negativ
64,3.0,5.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,6.0,3.0,4.0,2.0,5.0,2.0,' negativ
65,5.0,6.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,1.0,' negativ
66,6.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,2.0,2.0,' negativ
67,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,0.0,7.0,4.0,8.0,2.0,1.0,' negativ
68,8.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,7.0,2.0,' negativ
69,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,7.0,2.0,' negativ
70,4.0,7.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,2.0,2.0,' negativ
71,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,2.0,9.0,1.0,1.0,' negativ
72,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,5.0,' positiv
73,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,3.0,7.0,1.0,8.0,1.0,2.0,' negativ
74,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,1.0,2.0,' negativ
75,9.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,2.0,' negativ
76,4.0,7.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,2.0,2.0,' negativ
77,2.0,9.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,9.0,' negativ
78,2.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,6.0,3.0,4.0,2.0,4.0,2.0,' negativ
79,6.0,7.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,2.0,' negativ
80,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,9.0,2.0,' negativ
81,7.0,6.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,' negativ
82,4.0,7.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0,' negativ
83,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,5.0,' positiv
84,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,3.0,' positiv
85,5.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,' negativ
86,2.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,5.0,4.0,3.0,3.0,4.0,2.0,' negativ
87,8.0,6.0,0.0,0.0,1.0,7.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,7.0,2.0,' negativ
88,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,8.0,1.0,' negativ
89,7.0,7.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,9.0,2.0,5.0,8.0,' negativ
90,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,1.0,6.0,5.0,' positiv
91,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,6.0,4.0,3.0,7.0,0.0,6.0,3.0,2.0,' negativ
92,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,6.0,2.0,' negativ
93,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,4.0,3.0,2.0,4.0,2.0,' negativ
94,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,6.0,' negativ
95,0.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,8.0,2.0,3.0,8.0,' negativ
96,9.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,8.0,2.0,3.0,8.0,' negativ
97,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positiv
98,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,4.0,4.0,3.0,4.0,2.0,' negativ
99,4.0,4.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,4.0,4.0,5.0,4.0,6.0,5.0,2.0,5.0,2.0,2.0,' negativ
100,4.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,5.0,3.0,3.0,6.0,1.0,' negativ
101,8.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,3.0,5.0,4.0,5.0,6.0,1.0,5.0,2.0,2.0,' negativ
102,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,6.0,7.0,7.0,1.0,7.0,2.0,7.0,2.0,1.0,' negativ
103,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,3.0,9.0,1.0,1.0,' negativ
104,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,3.0,' positiv
105,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,9.0,2.0,' negativ
106,7.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,6.0,2.0,' negativ
107,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,6.0,4.0,3.0,7.0,1.0,6.0,2.0,2.0,' negativ
108,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,9.0,2.0,3.0,2.0,4.0,3.0,' positiv
109,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,3.0,' positiv
110,1.0,8.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,5.0,3.0,5.0,4.0,4.0,6.0,1.0,5.0,3.0,2.0,' negativ
111,5.0,8.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,7.0,0.0,9.0,2.0,4.0,8.0,' negativ
112,1.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,7.0,3.0,4.0,3.0,2.0,2.0,' negativ
113,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,4.0,7.0,0.0,8.0,1.0,2.0,' negativ
114,6.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,1.0,' negativ
115,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,9.0,2.0,' negativ
116,7.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,6.0,4.0,3.0,3.0,2.0,2.0,' negativ
117,9.0,7.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,2.0,' negativ
118,9.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,2.0,2.0,' negativ
119,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,6.0,3.0,4.0,3.0,3.0,2.0,' negativ
120,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,3.0,9.0,1.0,1.0,' negativ
121,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,8.0,1.0,' negativ
122,8.0,2.0,0.0,0.0,0.0,2.0,2.0,8.0,2.0,5.0,4.0,5.0,4.0,6.0,4.0,3.0,5.0,1.0,2.0,' negativ
123,8.0,8.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,4.0,9.0,' negativ
124,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,3.0,9.0,1.0,1.0,' negativ
125,3.0,4.0,0.0,0.0,1.0,5.0,7.0,3.0,3.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,1.0,7.0,1.0,' negativ
126,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,2.0,2.0,' negativ
127,3.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,4.0,6.0,4.0,4.0,6.0,1.0,6.0,3.0,2.0,' negativ
128,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,9.0,8.0,3.0,7.0,2.0,9.0,1.0,1.0,' negativ
129,5.0,7.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,2.0,' negativ
130,1.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,8.0,2.0,4.0,7.0,' negativ
131,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,5.0,' positiv
132,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,8.0,2.0,' negativ
133,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,5.0,1.0,5.0,2.0,' positiv
134,6.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,2.0,3.0,' negativ
135,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,4.0,3.0,2.0,6.0,2.0,' negativ
136,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,8.0,2.0,3.0,7.0,' negativ
137,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,4.0,' positiv
138,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,8.0,7.0,0.0,7.0,3.0,8.0,2.0,1.0,' negativ
139,2.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,6.0,0.0,8.0,2.0,3.0,9.0,' negativ
140,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,8.0,2.0,4.0,7.0,' negativ
141,0.0,6.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,4.0,3.0,2.0,4.0,2.0,' negativ
142,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,0.0,6.0,' negativ
143,8.0,6.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,' negativ
144,9.0,8.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,6.0,4.0,3.0,4.0,2.0,2.0,' negativ
145,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,4.0,2.0,3.0,4.0,3.0,' positiv
146,5.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,0.0,8.0,2.0,3.0,8.0,' negativ
147,6.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,6.0,3.0,' negativ
148,6.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,5.0,0.0,9.0,3.0,4.0,9.0,' negativ
149,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,8.0,3.0,6.0,3.0,9.0,1.0,1.0,' negativ
150,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,9.0,2.0,' negativ
151,2.0,8.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,4.0,5.0,4.0,5.0,6.0,1.0,5.0,2.0,2.0,' negativ
152,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,4.0,3.0,2.0,4.0,2.0,' negativ
153,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,4.0,1.0,5.0,5.0,' positiv
154,1.0,4.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,6.0,1.0,8.0,1.0,' negativ
155,8.0,2.0,0.0,0.0,0.0,4.0,6.0,3.0,3.0,1.0,0.0,1.0,1.0,6.0,2.0,6.0,1.0,6.0,1.0,' negativ
156,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,3.0,' positiv
157,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,6.0,0.0,4.0,2.0,' negativ
158,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,4.0,1.0,6.0,2.0,' negativ
159,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,4.0,3.0,8.0,2.0,3.0,4.0,1.0,3.0,' negativ
160,7.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,3.0,7.0,3.0,3.0,4.0,2.0,2.0,' negativ
