,0,1,2,3,4,5,6,7,8,9,10,11,12,Class
62,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0, negative
63,0.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,3.0, negative
64,0.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0, negative
65,0.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0, negative
66,0.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,3.0, positive
67,0.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0, negative
68,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0, negative
69,0.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,3.0, positive
70,0.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0, negative
71,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0, negative
72,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,0.0, negative
73,0.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,3.0, positive
74,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,0.0, negative
75,0.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,0.0,2.0, negative
76,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0, negative
77,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0, negative
78,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0, negative
79,0.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0, negative
80,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,0.0, negative
81,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0, negative
82,0.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0, negative
83,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0, negative
84,0.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0, negative
85,0.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0, negative
86,0.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,0.0,2.0, negative
87,0.0,2.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,3.0, positive
88,0.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0, negative
89,0.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0, negative
90,0.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0, negative
91,0.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0, negative
92,0.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0, negative
93,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0, negative
94,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0, negative
95,0.0,2.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0, negative
96,0.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0, positive
97,0.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0, negative
98,0.0,2.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,3.0, negative
99,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,3.0, negative
100,0.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0, negative
101,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0, negative
102,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0, negative
103,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0, negative
104,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0, negative
105,0.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0, negative
106,0.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0, negative
107,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0, negative
108,1.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0, negative
109,1.0,2.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0, negative
110,1.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,4.0,2.0, negative
111,1.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0, negative
112,1.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0, negative
113,1.0,2.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,2.0,3.0,4.0, negative
114,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0, negative
115,1.0,2.0,0.0,3.0,0.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0, positive
116,1.0,2.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0, negative
117,1.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0, negative
118,1.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0, negative
119,1.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,4.0,4.0, negative
120,1.0,2.0,0.0,2.0,0.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0, positive
121,1.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0, negative
122,1.0,3.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0, negative
123,1.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0, negative
124,1.0,3.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0, negative
125,1.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0, negative
126,1.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0, negative
127,1.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0, negative
128,1.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0, negative
129,1.0,3.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0, negative
130,1.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0, negative
131,1.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0, negative
132,1.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0, negative
133,1.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0, positive
134,1.0,3.0,0.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0, negative
135,1.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0, negative
136,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0, positive
137,1.0,3.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0, negative
138,1.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0, negative
139,1.0,3.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,2.0,4.0,3.0,2.0, negative
140,1.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0, negative
141,1.0,3.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0, negative
142,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0, negative
143,1.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0, negative
144,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0, positive
145,1.0,3.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0, negative
146,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0,3.0, negative
147,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0, negative
148,1.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0, negative
149,1.0,3.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0, negative
150,1.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
151,1.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0, negative
152,1.0,3.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0, negative
153,1.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0, negative
154,1.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0, negative
155,1.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0, negative
156,1.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0, negative
157,1.0,3.0,0.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0, negative
158,1.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0, negative
159,1.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0, positive
160,1.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0, negative
161,1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0, negative
162,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0, negative
163,1.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0, negative
164,1.0,3.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0, negative
165,1.0,4.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0, negative
166,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0, negative
167,1.0,4.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0, negative
168,1.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,4.0, negative
169,1.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0, negative
170,1.0,4.0,1.0,3.0,4.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0, negative
171,1.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0, negative
172,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0, negative
173,1.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0, negative
174,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0, negative
175,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0, negative
176,1.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0, negative
177,1.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0, negative
178,1.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,3.0,4.0, negative
179,1.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,4.0, negative
180,1.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0, negative
181,1.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,3.0, negative
182,1.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,4.0, negative
183,1.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0, negative
184,1.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0, negative
185,1.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0, negative
186,1.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0, negative
187,1.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0, negative
188,1.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0, negative
189,1.0,4.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0, negative
190,1.0,4.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,4.0,3.0,3.0,1.0, negative
191,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0, negative
192,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0, negative
193,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0, negative
194,1.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,1.0, negative
195,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0, negative
196,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0, negative
197,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0, positive
198,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,0.0, positive
199,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0, positive
200,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0, positive
201,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0, positive
202,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0, positive
203,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0, positive
204,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0, positive
205,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0, positive
206,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0, positive
207,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0, positive
208,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0, positive
209,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,0.0,1.0, positive
210,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,0.0,1.0, positive
211,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0, positive
212,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0, positive
213,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0, positive
214,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0, positive
215,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0, positive
216,0.0,1.0,1.0,2.0,0.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0, positive
217,0.0,1.0,1.0,2.0,0.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0, positive
218,0.0,1.0,1.0,2.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,2.0,4.0, positive
219,0.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,2.0,4.0, positive
220,0.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,2.0,4.0, positive
221,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,3.0, positive
222,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0, positive
223,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0, positive
224,0.0,2.0,1.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0, positive
225,0.0,2.0,1.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,3.0, positive
226,0.0,2.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,3.0, positive
227,0.0,2.0,1.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0, positive
228,0.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0, positive
229,0.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,4.0, positive
230,0.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0, positive
231,0.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0, positive
232,0.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,2.0,4.0,3.0, positive
233,0.0,2.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0, positive
234,1.0,2.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0, positive
235,1.0,2.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0, positive
236,1.0,2.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0, positive
237,1.0,2.0,0.0,2.0,0.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0, positive
238,1.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
239,1.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
240,1.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
241,1.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
242,1.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
243,1.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0, positive
