@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/vowel0/EWD2vowel0-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative'}
@data
81,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,' negativ
82,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,' negativ
83,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,' negativ
84,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
85,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,' negativ
86,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,' negativ
87,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,' negativ
88,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,' negativ
89,0.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,' negativ
90,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,' negativ
91,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,' negativ
92,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,' negativ
93,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
94,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,' negativ
95,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,' negativ
96,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,' negativ
97,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,' negativ
98,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,' negativ
99,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,' negativ
100,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,' negativ
101,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,' negativ
102,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,' negativ
103,0.0,0.0,0.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,' negativ
104,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,1.0,4.0,3.0,2.0,' negativ
105,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,' negativ
106,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,' negativ
107,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,' negativ
108,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,' negativ
109,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,' negativ
110,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,' negativ
111,0.0,0.0,0.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,' negativ
112,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,' negativ
113,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,' negativ
114,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,' negativ
115,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,' negativ
116,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,' negativ
117,0.0,0.0,0.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,' negativ
118,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,3.0,2.0,' negativ
119,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,' negativ
120,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,' negativ
121,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,' negativ
122,0.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,' negativ
123,0.0,0.0,0.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,' negativ
124,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,' negativ
125,0.0,0.0,0.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,' negativ
126,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,' negativ
127,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,' negativ
128,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,' negativ
129,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,' negativ
130,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,' negativ
131,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,' negativ
132,0.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,' negativ
133,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,' negativ
134,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,' negativ
135,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,2.0,3.0,3.0,3.0,' negativ
136,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,' negativ
137,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,' negativ
138,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,' negativ
139,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,' negativ
140,0.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,' negativ
141,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,' negativ
142,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,2.0,3.0,3.0,3.0,' negativ
143,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,' negativ
144,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,' negativ
145,0.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
146,0.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,' negativ
147,0.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,' negativ
148,0.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,' negativ
149,0.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,3.0,4.0,4.0,' negativ
150,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,' negativ
151,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,' negativ
152,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,' negativ
153,0.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,' negativ
154,0.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
155,0.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,' negativ
156,0.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,4.0,' negativ
157,0.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,' negativ
158,0.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,' negativ
159,0.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
160,0.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,' negativ
161,0.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,' negativ
162,0.0,1.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,4.0,3.0,' negativ
163,0.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,4.0,' negativ
164,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,' negativ
165,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,' negativ
166,0.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,' negativ
167,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,' negativ
168,0.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,' negativ
169,0.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,' negativ
170,0.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,' negativ
171,0.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,' negativ
172,0.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,4.0,' negativ
173,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,' negativ
174,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,' negativ
175,0.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,' negativ
176,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,' negativ
177,0.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,' negativ
178,0.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,' negativ
179,0.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,' negativ
180,0.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,' negativ
181,0.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,4.0,' negativ
182,0.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,' negativ
183,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,' negativ
184,0.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,' negativ
185,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,' negativ
186,0.0,1.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
187,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,' negativ
188,0.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,' negativ
189,0.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,' negativ
190,0.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,4.0,' negativ
191,0.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,' negativ
192,0.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,' negativ
193,0.0,1.0,4.0,2.0,0.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,' negativ
194,0.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,' negativ
195,0.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,' negativ
196,0.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,' negativ
197,0.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,' negativ
198,0.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,' negativ
199,0.0,1.0,4.0,2.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,' negativ
200,0.0,1.0,4.0,4.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,' negativ
201,0.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,' negativ
202,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,' negativ
203,0.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,' negativ
204,0.0,1.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,' negativ
205,0.0,1.0,4.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,' negativ
206,0.0,1.0,4.0,2.0,0.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,' negativ
207,0.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,3.0,' negativ
208,0.0,1.0,4.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,' negativ
209,0.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,' negativ
210,0.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,' negativ
211,0.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,' negativ
212,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,' negativ
213,0.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,' negativ
214,0.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,' negativ
215,0.0,1.0,4.0,2.0,0.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,' negativ
216,0.0,1.0,4.0,2.0,0.0,3.0,4.0,3.0,0.0,1.0,1.0,2.0,3.0,' negativ
217,0.0,1.0,4.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,' negativ
218,0.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,' negativ
219,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,' negativ
220,0.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,' negativ
221,0.0,1.0,4.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,' negativ
222,0.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,' negativ
223,0.0,1.0,4.0,2.0,0.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,' negativ
224,0.0,1.0,4.0,2.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,' negativ
225,0.0,1.0,4.0,4.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,' negativ
226,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,' negativ
227,0.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,' negativ
228,0.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
