@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/shuttle-6_vs_2-3/EWD2shuttle-6_vs_2-3-5-4tra.dat

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attrClass {' negative'}
@data
0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
3.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,' negativ
0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
2.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
2.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,' negativ
2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
2.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,' negativ
3.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
0.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,' negativ
0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,' negativ
0.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,' negativ
3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,' negativ
0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,' negativ
2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,' negativ
0.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,' negativ
0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,' negativ
3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,' negativ
2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,' negativ
0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,' negativ
1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,' negativ
0.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,' negativ
0.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,' negativ
0.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,' negativ
0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,' negativ
3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,' negativ
