1, 278, 278, 278.0, 0.946, 1.0, 29.22, 263, 278, 9, negative
1, 145, 145, 145.0, 0.972, 1.0, 35.25, 141, 145, 4, negative
1, 36, 36, 36.0, 0.306, 1.0, 1.83, 11, 36, 6, negative
1, 81, 81, 81.0, 0.901, 1.0, 24.33, 73, 81, 3, negative
1, 187, 187, 187.0, 0.963, 1.0, 25.71, 180, 187, 7, negative
2, 537, 1074, 268.5, 0.538, 0.555, 82.57, 578, 596, 7, negative
3, 537, 1611, 179.0, 0.353, 0.364, 71.13, 569, 587, 8, negative
2, 537, 1074, 268.5, 0.537, 0.609, 22.19, 577, 654, 26, negative
2, 537, 1074, 268.5, 0.523, 0.567, 62.44, 562, 609, 9, negative
1, 54, 54, 54.0, 0.944, 1.0, 17.0, 51, 54, 3, negative
1, 180, 180, 180.0, 0.983, 1.0, 88.5, 177, 180, 2, negative
1, 19, 19, 19.0, 0.579, 1.0, 3.67, 11, 19, 3, negative
1, 12, 12, 12.0, 0.75, 1.0, 9.0, 9, 12, 1, negative
1, 15, 15, 15.0, 0.733, 1.0, 3.67, 11, 15, 3, negative
1, 104, 104, 104.0, 0.971, 1.0, 50.5, 101, 104, 2, negative
1, 36, 36, 36.0, 0.583, 1.0, 5.25, 21, 36, 4, negative
1, 193, 193, 193.0, 0.57, 1.0, 2.97, 110, 193, 37, negative
1, 14, 14, 14.0, 0.5, 1.0, 2.33, 7, 14, 3, negative
24, 510, 12240, 21.25, 0.846, 0.927, 38.65, 10359, 11341, 268, negative
11, 252, 2772, 22.909, 0.092, 0.095, 63.75, 255, 262, 4, negative
5, 128, 640, 25.6, 0.759, 0.764, 162.0, 486, 489, 3, negative
11, 427, 4697, 38.818, 0.566, 0.57, 189.79, 2657, 2676, 14, negative
1, 235, 235, 235.0, 0.923, 1.0, 27.13, 217, 235, 8, negative
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, negative
1, 206, 206, 206.0, 0.99, 1.0, 204.0, 204, 206, 1, negative
2, 52, 104, 26.0, 0.231, 0.529, 1.5, 24, 55, 16, negative
1, 172, 172, 172.0, 0.465, 1.0, 1.04, 80, 172, 77, negative
1, 67, 67, 67.0, 0.985, 1.0, 66.0, 66, 67, 1, negative
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, negative
1, 138, 138, 138.0, 1.0, 1.0, 138.0, 138, 138, 1, negative
18, 342, 6156, 19.0, 0.847, 0.897, 43.48, 5217, 5522, 120, negative
2, 24, 48, 12.0, 0.354, 1.0, 3.4, 17, 48, 5, negative
2, 22, 44, 11.0, 0.477, 1.0, 21.0, 21, 44, 1, negative
1, 10, 10, 10.0, 0.8, 1.0, 4.0, 8, 10, 2, negative
37, 1, 37, 0.027, 1.0, 1.0, 37.0, 37, 37, 1, negative
1, 28, 28, 28.0, 0.536, 1.0, 3.0, 15, 28, 5, negative
212, 464, 98368, 2.189, 0.052, 0.07, 11.84, 5066, 6884, 428, negative
8, 16, 128, 2.0, 0.156, 0.859, 5.0, 20, 110, 4, negative
9, 10, 90, 1.111, 0.144, 0.522, 6.5, 13, 47, 2, negative
38, 70, 2660, 1.842, 0.059, 0.062, 19.63, 157, 165, 8, negative
31, 71, 2201, 2.29, 0.159, 0.296, 10.29, 350, 651, 34, negative
9, 17, 153, 1.889, 0.144, 0.458, 3.14, 22, 70, 7, negative
13, 13, 169, 1.0, 0.124, 0.45, 3.5, 21, 76, 6, negative
4, 5, 20, 1.25, 0.35, 0.8, 2.33, 7, 16, 3, negative
21, 68, 1428, 3.238, 0.052, 0.109, 5.69, 74, 156, 13, negative
7, 47, 329, 6.714, 0.158, 0.289, 5.78, 52, 95, 9, negative
8, 1, 8, 0.125, 0.875, 1.0, 7.0, 7, 8, 1, negative
9, 6, 54, 0.667, 0.407, 0.519, 5.5, 22, 28, 4, negative
36, 48, 1728, 1.333, 0.143, 0.437, 3.58, 247, 755, 69, negative
55, 48, 2640, 0.873, 0.142, 0.364, 4.26, 375, 960, 88, negative
8, 4, 32, 0.5, 0.438, 0.594, 7.0, 14, 19, 2, negative
6, 5, 30, 0.833, 0.367, 1.0, 2.2, 11, 30, 5, negative
6, 13, 78, 2.167, 0.103, 0.449, 4.0, 8, 35, 2, negative
52, 48, 2496, 0.923, 0.138, 0.248, 7.67, 345, 619, 45, negative
37, 20, 740, 0.541, 0.131, 0.193, 4.22, 97, 143, 23, negative
34, 25, 850, 0.735, 0.256, 0.534, 2.06, 218, 454, 106, negative
34, 27, 918, 0.794, 0.219, 0.554, 3.09, 201, 509, 65, negative
30, 61, 1830, 2.033, 0.157, 0.483, 1.88, 288, 884, 153, negative
54, 357, 19278, 6.611, 0.324, 0.644, 6.22, 6238, 12422, 1003, negative
153, 442, 67626, 2.889, 0.114, 0.215, 6.27, 7689, 14538, 1227, negative
7, 13, 91, 1.857, 0.154, 0.484, 2.0, 14, 44, 7, negative
86, 67, 5762, 0.779, 0.164, 0.935, 2.37, 947, 5386, 399, negative
153, 158, 24174, 1.033, 0.587, 0.641, 46.95, 14180, 15491, 302, positive
163, 161, 26243, 0.988, 0.523, 0.897, 8.4, 13725, 23547, 1634, positive
186, 469, 87234, 2.522, 0.378, 0.529, 22.29, 33017, 46133, 1481, positive
63, 79, 4977, 1.254, 0.338, 0.345, 186.78, 1681, 1718, 9, positive
178, 140, 24920, 0.787, 0.574, 0.649, 21.52, 14292, 16177, 664, positive
28, 31, 868, 1.107, 0.492, 0.745, 7.49, 427, 647, 57, positive
28, 32, 896, 1.143, 0.481, 0.742, 7.43, 431, 665, 58, positive
29, 31, 899, 1.069, 0.463, 0.726, 6.93, 416, 653, 60, positive
28, 32, 896, 1.143, 0.488, 0.743, 7.05, 437, 666, 62, positive
28, 32, 896, 1.143, 0.462, 0.722, 7.02, 414, 647, 59, positive
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, positive
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, positive
29, 32, 928, 1.103, 0.432, 0.689, 6.27, 401, 639, 64, positive
83, 149, 12367, 1.795, 0.388, 0.472, 28.77, 4804, 5838, 167, positive
95, 93, 8835, 0.979, 0.675, 0.902, 3.63, 5966, 7968, 1644, positive
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, positive
168, 145, 24360, 0.863, 0.798, 0.963, 13.06, 19430, 23457, 1488, positive
187, 137, 25619, 0.733, 0.899, 0.991, 29.29, 23025, 25400, 786, positive
132, 547, 72204, 4.144, 0.37, 0.483, 20.66, 26693, 34874, 1292, positive
128, 347, 44416, 2.711, 0.399, 0.567, 13.07, 17721, 25163, 1356, positive
168, 135, 22680, 0.804, 0.82, 0.904, 62.81, 18591, 20513, 296, positive
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, positive
72, 96, 6912, 1.333, 0.488, 0.582, 15.69, 3374, 4025, 215, positive
64, 73, 4672, 1.141, 0.403, 0.445, 72.38, 1882, 2077, 26, positive
63, 66, 4158, 1.048, 0.491, 0.591, 44.37, 2041, 2458, 46, positive
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, positive
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, positive
187, 141, 26367, 0.754, 0.415, 0.884, 4.69, 10947, 23301, 2333, positive
