@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/winequality-red-8_vs_6/EWD3winequality-red-8_vs_6-5-4tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute Class {' negative',' positive'}
@data
96,5.0,2.0,7.0,2.0,2.0,0.0,1.0,4.0,4.0,2.0,7.0,' negativ
97,4.0,2.0,5.0,0.0,0.0,7.0,6.0,2.0,4.0,5.0,6.0,' negativ
98,3.0,4.0,3.0,0.0,1.0,5.0,7.0,4.0,4.0,0.0,1.0,' negativ
99,3.0,0.0,4.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,5.0,' negativ
100,2.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,7.0,' negativ
101,2.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0,6.0,2.0,4.0,' negativ
102,2.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,' negativ
103,2.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,' negativ
104,2.0,3.0,2.0,0.0,0.0,4.0,5.0,2.0,5.0,2.0,5.0,' negativ
105,2.0,6.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,2.0,1.0,' negativ
106,2.0,3.0,2.0,0.0,1.0,4.0,4.0,3.0,5.0,3.0,3.0,' negativ
107,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,8.0,3.0,6.0,' negativ
108,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,7.0,' negativ
109,3.0,5.0,3.0,0.0,2.0,2.0,7.0,4.0,4.0,2.0,2.0,' negativ
110,2.0,3.0,3.0,0.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,' negativ
111,2.0,3.0,3.0,0.0,1.0,4.0,5.0,4.0,8.0,2.0,4.0,' negativ
112,8.0,3.0,5.0,0.0,2.0,0.0,1.0,4.0,2.0,3.0,2.0,' negativ
113,2.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,9.0,2.0,' positiv
114,3.0,3.0,5.0,0.0,2.0,1.0,3.0,5.0,6.0,2.0,3.0,' negativ
115,1.0,3.0,0.0,0.0,1.0,7.0,4.0,3.0,7.0,6.0,3.0,' negativ
116,4.0,0.0,4.0,2.0,1.0,0.0,1.0,5.0,4.0,7.0,4.0,' negativ
117,2.0,4.0,0.0,0.0,2.0,6.0,4.0,3.0,6.0,5.0,5.0,' negativ
118,6.0,4.0,5.0,9.0,8.0,9.0,8.0,9.0,3.0,4.0,0.0,' negativ
119,1.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,6.0,3.0,3.0,' negativ
120,2.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,5.0,3.0,' negativ
121,3.0,2.0,7.0,0.0,3.0,0.0,0.0,4.0,5.0,1.0,5.0,' negativ
122,2.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,3.0,4.0,' negativ
123,2.0,0.0,8.0,0.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,' negativ
124,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,6.0,3.0,4.0,' negativ
125,3.0,4.0,5.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,' negativ
126,2.0,5.0,2.0,0.0,3.0,1.0,1.0,3.0,6.0,3.0,4.0,' negativ
127,1.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0,7.0,3.0,4.0,' negativ
128,2.0,5.0,4.0,0.0,1.0,5.0,8.0,2.0,4.0,5.0,7.0,' negativ
129,0.0,6.0,1.0,0.0,2.0,2.0,1.0,2.0,9.0,2.0,5.0,' negativ
130,3.0,2.0,6.0,1.0,1.0,2.0,2.0,5.0,5.0,6.0,7.0,' positiv
131,6.0,1.0,6.0,3.0,1.0,0.0,0.0,5.0,4.0,5.0,7.0,' positiv
132,0.0,7.0,0.0,0.0,0.0,1.0,7.0,1.0,8.0,5.0,7.0,' positiv
133,9.0,1.0,9.0,0.0,1.0,0.0,2.0,6.0,0.0,5.0,2.0,' positiv
134,7.0,5.0,9.0,2.0,2.0,0.0,1.0,6.0,4.0,3.0,8.0,' positiv
135,5.0,1.0,7.0,1.0,2.0,0.0,0.0,4.0,3.0,6.0,5.0,' positiv
136,7.0,2.0,7.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,' positiv
137,7.0,2.0,7.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,' positiv
138,3.0,4.0,1.0,0.0,1.0,5.0,3.0,2.0,6.0,4.0,7.0,' positiv
139,5.0,2.0,6.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,7.0,' positiv
140,6.0,1.0,7.0,0.0,2.0,7.0,6.0,2.0,1.0,3.0,5.0,' positiv
141,4.0,2.0,5.0,0.0,1.0,0.0,0.0,3.0,5.0,3.0,5.0,' positiv
142,0.0,3.0,0.0,0.0,0.0,4.0,7.0,0.0,7.0,5.0,9.0,' positiv
143,2.0,2.0,4.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,' positiv
144,3.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,' positiv
