@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD3_arff/vehicle1/EWD3vehicle1-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute Class {' negative',' positive'}
@data
42,4.0,1.0,4.0,4.0,7.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,5.0,7.0,7.0,' negativ
43,5.0,3.0,4.0,7.0,8.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,7.0,5.0,' negativ
44,6.0,6.0,9.0,7.0,7.0,7.0,6.0,1.0,6.0,6.0,6.0,5.0,7.0,5.0,2.0,5.0,3.0,4.0,' negativ
45,3.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,4.0,5.0,5.0,' negativ
46,7.0,8.0,8.0,8.0,8.0,8.0,7.0,1.0,7.0,7.0,6.0,6.0,7.0,4.0,8.0,2.0,4.0,4.0,' positiv
47,1.0,5.0,4.0,1.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,8.0,1.0,3.0,1.0,1.0,' negativ
48,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,0.0,2.0,5.0,5.0,' negativ
49,3.0,1.0,4.0,2.0,2.0,4.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,3.0,' negativ
50,2.0,4.0,5.0,3.0,3.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,6.0,3.0,0.0,2.0,1.0,' positiv
51,6.0,9.0,8.0,7.0,7.0,8.0,7.0,1.0,7.0,8.0,6.0,6.0,7.0,5.0,1.0,0.0,3.0,4.0,' negativ
52,2.0,4.0,3.0,2.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,5.0,0.0,0.0,3.0,3.0,' negativ
53,2.0,2.0,2.0,1.0,2.0,3.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,1.0,7.0,6.0,' negativ
54,6.0,8.0,9.0,7.0,7.0,7.0,6.0,1.0,6.0,7.0,5.0,5.0,7.0,3.0,6.0,5.0,4.0,5.0,' positiv
55,5.0,7.0,8.0,5.0,3.0,7.0,6.0,1.0,6.0,6.0,6.0,5.0,5.0,4.0,0.0,5.0,4.0,5.0,' positiv
56,3.0,5.0,5.0,2.0,2.0,8.0,3.0,4.0,2.0,7.0,2.0,2.0,4.0,6.0,0.0,3.0,2.0,3.0,' negativ
57,3.0,1.0,5.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,5.0,8.0,7.0,' negativ
58,4.0,3.0,4.0,1.0,0.0,4.0,1.0,6.0,0.0,3.0,2.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,' negativ
59,4.0,1.0,3.0,1.0,1.0,5.0,1.0,7.0,0.0,3.0,1.0,0.0,1.0,7.0,5.0,1.0,2.0,0.0,' negativ
60,4.0,5.0,6.0,4.0,6.0,9.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,6.0,0.0,2.0,2.0,4.0,' negativ
61,3.0,2.0,2.0,1.0,2.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,6.0,5.0,' negativ
62,1.0,4.0,4.0,1.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,7.0,1.0,3.0,1.0,1.0,' negativ
63,1.0,4.0,3.0,3.0,7.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,7.0,2.0,0.0,1.0,0.0,' negativ
64,1.0,3.0,4.0,3.0,6.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,6.0,2.0,2.0,3.0,2.0,' negativ
65,9.0,7.0,9.0,8.0,6.0,9.0,7.0,1.0,6.0,6.0,6.0,6.0,7.0,2.0,7.0,6.0,5.0,8.0,' positiv
66,5.0,5.0,8.0,7.0,7.0,7.0,5.0,2.0,5.0,4.0,6.0,5.0,6.0,5.0,2.0,1.0,4.0,4.0,' negativ
67,7.0,8.0,8.0,4.0,0.0,3.0,8.0,0.0,8.0,6.0,9.0,8.0,9.0,9.0,4.0,2.0,2.0,0.0,' negativ
68,1.0,1.0,3.0,1.0,1.0,4.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,7.0,1.0,2.0,1.0,' positiv
69,4.0,3.0,5.0,4.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,6.0,0.0,6.0,5.0,' negativ
70,2.0,4.0,4.0,1.0,3.0,5.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,7.0,0.0,1.0,1.0,1.0,' negativ
71,3.0,3.0,3.0,1.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,8.0,0.0,3.0,1.0,0.0,' negativ
72,4.0,4.0,9.0,7.0,5.0,7.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,7.0,8.0,9.0,' positiv
73,4.0,1.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,0.0,6.0,7.0,7.0,' positiv
74,1.0,4.0,3.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,8.0,1.0,0.0,1.0,0.0,' negativ
75,5.0,4.0,5.0,3.0,5.0,5.0,2.0,6.0,0.0,4.0,2.0,1.0,3.0,1.0,8.0,0.0,9.0,8.0,' negativ
76,7.0,9.0,8.0,5.0,2.0,4.0,8.0,0.0,8.0,7.0,7.0,7.0,8.0,6.0,3.0,2.0,4.0,1.0,' negativ
77,9.0,7.0,9.0,8.0,6.0,9.0,6.0,1.0,6.0,6.0,6.0,5.0,7.0,2.0,9.0,6.0,6.0,7.0,' positiv
78,1.0,5.0,4.0,2.0,5.0,3.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,5.0,2.0,0.0,2.0,2.0,' negativ
79,5.0,6.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,2.0,4.0,0.0,6.0,6.0,' positiv
80,7.0,7.0,9.0,5.0,2.0,9.0,6.0,1.0,6.0,7.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,' positiv
81,6.0,5.0,9.0,6.0,4.0,7.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,9.0,5.0,7.0,' positiv
82,3.0,4.0,5.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,2.0,4.0,5.0,6.0,3.0,2.0,2.0,' negativ
83,3.0,5.0,6.0,3.0,4.0,7.0,2.0,4.0,1.0,5.0,3.0,2.0,5.0,5.0,0.0,1.0,3.0,4.0,' negativ
84,3.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,' negativ
85,5.0,4.0,4.0,5.0,8.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,1.0,7.0,7.0,' negativ
86,1.0,1.0,1.0,0.0,1.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,' positiv
87,1.0,5.0,4.0,2.0,4.0,4.0,2.0,5.0,1.0,4.0,3.0,2.0,5.0,7.0,0.0,3.0,2.0,1.0,' negativ
88,3.0,5.0,6.0,2.0,3.0,6.0,2.0,5.0,1.0,5.0,3.0,1.0,4.0,5.0,1.0,0.0,3.0,5.0,' negativ
89,4.0,4.0,6.0,4.0,6.0,7.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,7.0,' negativ
90,3.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,7.0,4.0,0.0,0.0,4.0,4.0,' positiv
91,3.0,1.0,4.0,2.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,3.0,3.0,' positiv
92,3.0,1.0,5.0,3.0,5.0,3.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,8.0,6.0,6.0,' negativ
93,5.0,1.0,4.0,5.0,8.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,9.0,7.0,' negativ
94,4.0,0.0,4.0,2.0,2.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,8.0,8.0,' positiv
95,6.0,6.0,9.0,4.0,1.0,7.0,6.0,1.0,6.0,6.0,6.0,5.0,7.0,4.0,4.0,4.0,4.0,5.0,' positiv
96,2.0,1.0,3.0,2.0,4.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,7.0,7.0,' negativ
97,4.0,3.0,3.0,1.0,0.0,4.0,1.0,7.0,0.0,3.0,2.0,0.0,2.0,7.0,7.0,2.0,3.0,1.0,' negativ
98,5.0,5.0,9.0,6.0,3.0,8.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,8.0,6.0,8.0,' positiv
99,3.0,1.0,2.0,1.0,2.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,' negativ
100,6.0,7.0,8.0,9.0,8.0,1.0,8.0,0.0,8.0,6.0,9.0,8.0,8.0,9.0,3.0,5.0,2.0,0.0,' negativ
101,6.0,7.0,8.0,6.0,5.0,6.0,5.0,2.0,4.0,6.0,5.0,4.0,6.0,2.0,6.0,3.0,6.0,6.0,' positiv
102,4.0,9.0,8.0,8.0,9.0,7.0,6.0,1.0,6.0,8.0,6.0,5.0,7.0,5.0,0.0,0.0,3.0,3.0,' negativ
103,6.0,7.0,7.0,6.0,6.0,3.0,6.0,1.0,5.0,6.0,6.0,5.0,6.0,7.0,2.0,3.0,5.0,3.0,' negativ
104,4.0,1.0,4.0,5.0,5.0,6.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,7.0,7.0,8.0,' negativ
105,4.0,3.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,7.0,6.0,' negativ
106,7.0,7.0,8.0,7.0,5.0,8.0,5.0,2.0,5.0,5.0,5.0,5.0,6.0,2.0,0.0,0.0,5.0,7.0,' positiv
107,5.0,3.0,6.0,6.0,4.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,8.0,8.0,' positiv
108,1.0,3.0,4.0,3.0,7.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,4.0,7.0,3.0,2.0,1.0,1.0,' negativ
109,5.0,8.0,8.0,5.0,3.0,7.0,6.0,1.0,6.0,8.0,6.0,6.0,7.0,5.0,5.0,5.0,3.0,4.0,' negativ
110,6.0,8.0,7.0,7.0,6.0,8.0,7.0,1.0,6.0,7.0,6.0,6.0,5.0,5.0,1.0,5.0,4.0,4.0,' negativ
111,4.0,0.0,5.0,4.0,4.0,5.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,8.0,5.0,5.0,' negativ
112,4.0,1.0,4.0,4.0,4.0,6.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,9.0,7.0,8.0,' positiv
113,5.0,4.0,6.0,5.0,6.0,7.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,6.0,' negativ
114,6.0,6.0,8.0,7.0,6.0,7.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,4.0,4.0,' negativ
115,7.0,8.0,7.0,6.0,3.0,3.0,8.0,0.0,8.0,7.0,9.0,8.0,8.0,9.0,3.0,2.0,2.0,0.0,' negativ
116,3.0,6.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,3.0,6.0,2.0,5.0,1.0,5.0,5.0,' negativ
117,7.0,8.0,8.0,9.0,9.0,3.0,8.0,0.0,8.0,7.0,9.0,8.0,7.0,8.0,4.0,3.0,3.0,1.0,' negativ
118,3.0,3.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,4.0,6.0,6.0,5.0,5.0,' negativ
119,6.0,5.0,6.0,6.0,4.0,8.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,1.0,2.0,5.0,7.0,9.0,' positiv
120,6.0,7.0,9.0,7.0,5.0,9.0,7.0,1.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,8.0,4.0,7.0,' positiv
121,2.0,1.0,3.0,2.0,5.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,' negativ
122,2.0,4.0,3.0,1.0,2.0,5.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,8.0,0.0,2.0,1.0,0.0,' negativ
123,1.0,1.0,4.0,1.0,2.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,' negativ
124,5.0,3.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,5.0,0.0,1.0,7.0,4.0,' negativ
125,5.0,6.0,9.0,8.0,8.0,8.0,7.0,1.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,' negativ
126,4.0,3.0,4.0,3.0,3.0,5.0,1.0,6.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,8.0,8.0,' negativ
127,2.0,1.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,1.0,0.0,' negativ
128,5.0,8.0,7.0,4.0,1.0,7.0,6.0,1.0,6.0,8.0,6.0,6.0,7.0,5.0,0.0,0.0,2.0,3.0,' negativ
129,7.0,7.0,9.0,7.0,5.0,9.0,7.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,9.0,9.0,5.0,7.0,' positiv
130,5.0,6.0,6.0,7.0,8.0,4.0,4.0,2.0,3.0,6.0,4.0,4.0,5.0,4.0,4.0,2.0,7.0,5.0,' negativ
131,5.0,3.0,3.0,2.0,2.0,4.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,7.0,2.0,1.0,2.0,1.0,' negativ
132,5.0,3.0,4.0,3.0,2.0,4.0,1.0,6.0,0.0,3.0,2.0,1.0,3.0,0.0,5.0,1.0,9.0,9.0,' positiv
133,7.0,8.0,9.0,8.0,7.0,8.0,7.0,1.0,6.0,7.0,6.0,6.0,6.0,3.0,6.0,0.0,5.0,5.0,' negativ
134,3.0,2.0,5.0,3.0,3.0,5.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,9.0,9.0,' negativ
135,5.0,6.0,7.0,7.0,6.0,6.0,5.0,2.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,1.0,6.0,6.0,' positiv
136,4.0,6.0,7.0,6.0,5.0,6.0,5.0,2.0,4.0,6.0,5.0,4.0,8.0,3.0,5.0,0.0,5.0,5.0,' negativ
137,6.0,6.0,5.0,7.0,8.0,3.0,5.0,2.0,4.0,6.0,5.0,4.0,5.0,5.0,2.0,4.0,6.0,4.0,' negativ
138,2.0,4.0,4.0,1.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,5.0,9.0,4.0,1.0,1.0,0.0,' negativ
139,4.0,5.0,5.0,4.0,6.0,8.0,3.0,4.0,2.0,5.0,3.0,2.0,4.0,5.0,3.0,0.0,2.0,3.0,' negativ
140,5.0,5.0,4.0,6.0,8.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,7.0,2.0,8.0,7.0,' negativ
141,3.0,5.0,4.0,2.0,3.0,8.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,6.0,0.0,2.0,2.0,3.0,' negativ
142,3.0,0.0,1.0,1.0,3.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,0.0,' positiv
143,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,6.0,5.0,5.0,0.0,4.0,3.0,' negativ
144,7.0,7.0,8.0,6.0,3.0,8.0,7.0,1.0,6.0,7.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,' negativ
145,5.0,7.0,8.0,5.0,2.0,7.0,6.0,1.0,6.0,7.0,6.0,5.0,7.0,5.0,1.0,0.0,4.0,4.0,' negativ
146,5.0,8.0,8.0,7.0,6.0,7.0,5.0,2.0,5.0,6.0,6.0,4.0,8.0,4.0,1.0,2.0,4.0,4.0,' positiv
147,5.0,5.0,4.0,6.0,9.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,7.0,6.0,' negativ
148,3.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,4.0,5.0,' negativ
149,2.0,4.0,4.0,4.0,7.0,5.0,2.0,5.0,0.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,5.0,5.0,' negativ
150,6.0,6.0,7.0,3.0,0.0,4.0,7.0,1.0,6.0,6.0,7.0,6.0,6.0,8.0,4.0,6.0,4.0,2.0,' negativ
151,5.0,6.0,8.0,7.0,5.0,3.0,7.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,1.0,4.0,2.0,' negativ
152,5.0,5.0,6.0,4.0,7.0,7.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,6.0,3.0,6.0,6.0,' negativ
153,3.0,3.0,3.0,3.0,4.0,5.0,1.0,7.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,6.0,6.0,' negativ
154,3.0,5.0,8.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,6.0,4.0,5.0,5.0,2.0,1.0,3.0,4.0,' negativ
155,4.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,4.0,6.0,5.0,4.0,8.0,4.0,0.0,1.0,4.0,4.0,' negativ
156,3.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,7.0,2.0,2.0,3.0,2.0,' negativ
157,8.0,6.0,8.0,6.0,4.0,8.0,6.0,1.0,6.0,5.0,6.0,5.0,5.0,3.0,4.0,2.0,5.0,6.0,' positiv
158,7.0,8.0,7.0,6.0,5.0,9.0,7.0,1.0,6.0,7.0,6.0,6.0,7.0,4.0,0.0,5.0,4.0,5.0,' positiv
159,2.0,3.0,3.0,3.0,5.0,6.0,1.0,6.0,0.0,3.0,2.0,1.0,4.0,3.0,2.0,0.0,5.0,6.0,' negativ
160,2.0,2.0,1.0,0.0,1.0,3.0,1.0,7.0,0.0,3.0,0.0,0.0,3.0,9.0,3.0,1.0,0.0,0.0,' negativ
161,2.0,3.0,3.0,1.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,8.0,1.0,3.0,1.0,0.0,' negativ
162,4.0,3.0,7.0,6.0,6.0,7.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,6.0,5.0,5.0,' negativ
163,4.0,3.0,8.0,6.0,5.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,' positiv
164,7.0,8.0,7.0,6.0,4.0,9.0,7.0,1.0,7.0,8.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,' negativ
165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,9.0,6.0,0.0,1.0,0.0,' positiv
166,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,0.0,6.0,5.0,' positiv
167,4.0,0.0,3.0,2.0,2.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,9.0,8.0,' negativ
168,6.0,6.0,9.0,7.0,6.0,7.0,6.0,1.0,5.0,5.0,6.0,5.0,7.0,5.0,6.0,2.0,4.0,4.0,' positiv
