@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/vowel0/EWD2vowel0-5-1tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative',' positive'}
@data
128,4.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,3.0,1.0,' negativ
129,4.0,3.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,' negativ
130,4.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,' negativ
131,4.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,' negativ
132,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
133,4.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,' negativ
134,4.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,' negativ
135,4.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,' negativ
136,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,' negativ
137,4.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,' negativ
138,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,' negativ
139,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,' positiv
140,4.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,' negativ
141,4.0,3.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,' negativ
142,4.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,' negativ
143,4.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,' positiv
144,4.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,' negativ
145,4.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,' negativ
146,4.0,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,' negativ
147,4.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,' negativ
148,4.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,' negativ
149,4.0,4.0,4.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
150,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,' negativ
151,4.0,4.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,' negativ
152,4.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positiv
153,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,' negativ
154,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
155,4.0,4.0,4.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,' negativ
156,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,' negativ
157,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
158,4.0,4.0,4.0,2.0,4.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,' negativ
159,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
160,4.0,4.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positiv
161,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,' negativ
162,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
163,4.0,4.0,4.0,2.0,4.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,1.0,' negativ
164,4.0,4.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positiv
165,4.0,4.0,4.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,' negativ
166,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,' negativ
167,4.0,4.0,4.0,1.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,' negativ
168,4.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
169,4.0,4.0,4.0,0.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,4.0,' positiv
170,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,' negativ
171,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,' negativ
172,4.0,4.0,4.0,2.0,4.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,' negativ
173,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,3.0,' negativ
174,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,' negativ
175,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,' negativ
176,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,' negativ
177,4.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,' negativ
178,4.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,' negativ
179,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
180,4.0,4.0,4.0,1.0,4.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,1.0,' negativ
181,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,' negativ
182,4.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
183,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,' negativ
184,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,' negativ
185,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
186,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,' negativ
187,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,' negativ
188,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
189,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,' negativ
190,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,' negativ
191,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,' negativ
192,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
193,4.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,' negativ
194,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,' negativ
195,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,' negativ
196,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,' negativ
197,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,' positiv
198,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,0.0,' positiv
199,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,' positiv
200,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,' positiv
201,0.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,' positiv
202,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,' positiv
203,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,' positiv
204,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,' positiv
205,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,' positiv
206,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,' positiv
207,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
208,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
209,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
210,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,' positiv
211,0.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,' positiv
212,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,' positiv
213,0.0,1.0,0.0,4.0,0.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,' positiv
214,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,' positiv
215,0.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,' positiv
216,0.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,' positiv
217,0.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,' positiv
218,0.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positiv
219,0.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,' positiv
220,0.0,1.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,4.0,0.0,1.0,2.0,' positiv
221,0.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,' positiv
222,0.0,1.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,' positiv
223,0.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,' positiv
224,0.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,' positiv
225,0.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,' positiv
226,0.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,' positiv
227,0.0,2.0,4.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,' positiv
228,0.0,2.0,4.0,1.0,0.0,2.0,3.0,4.0,3.0,3.0,0.0,2.0,2.0,' positiv
