classifier,discretizer,dataset,fold,avg_precision,auc
DTAE,0,ecoli-0-1-3-7_vs_2-6.csv,0,0.9762080746633979,0.5802919708029197
DTAE,1,ecoli-0-1-3-7_vs_2-6.csv,0,0.7572528023584493,0.8498435870698644
DTAE,2,ecoli-0-1-3-7_vs_2-6.csv,0,0.9077587434411176,0.7763295099061522
DTAE,0,lymphography-normal-fibrosis.csv,0,0.9620226038329487,0.5974178403755869
DTAE,1,lymphography-normal-fibrosis.csv,0,0.9553804315858277,0.733568075117371
DTAE,2,lymphography-normal-fibrosis.csv,0,0.9208055202593735,0.7206572769953051
DTAE,0,ecoli-0_vs_1.csv,0,0.620802128043528,0.5939060939060938
DTAE,1,ecoli-0_vs_1.csv,0,0.7735721414024538,0.5695667968395242
DTAE,2,ecoli-0_vs_1.csv,0,0.8479146698480917,0.833530106257379
DTAE,0,dermatology-6.csv,0,0.9695934537654877,0.9443786982248521
DTAE,1,dermatology-6.csv,0,0.8862490134006125,0.7368343195266271
DTAE,2,dermatology-6.csv,0,0.9572165317290549,0.6356508875739646
DTAE,0,pimaImb.csv,0,0.7076305512123596,0.6351194029850745
DTAE,1,pimaImb.csv,0,0.5993938334361874,0.5377164179104478
DTAE,2,pimaImb.csv,0,0.6604306777600761,0.5132462686567163
DTAE,0,shuttle-c2-vs-c4.csv,0,0.9055263157894737,0.6693766937669376
DTAE,1,shuttle-c2-vs-c4.csv,0,0.7533591731266149,0.6734417344173442
DTAE,2,shuttle-c2-vs-c4.csv,0,0.963639076607295,0.7140921409214092
DTAE,0,car-vgood.csv,0,0.9649786062225636,0.5004579305240761
DTAE,1,car-vgood.csv,0,0.937928361899521,0.6422498727970767
DTAE,2,car-vgood.csv,0,0.9677007033439944,0.5512095841620797
DTAE,0,kr-vs-k-one_vs_fifteen.csv,0,0.9706575365876022,0.6004273504273504
DTAE,1,kr-vs-k-one_vs_fifteen.csv,0,0.9754512747512809,0.6613573407202217
DTAE,2,kr-vs-k-one_vs_fifteen.csv,0,0.9762392535897496,0.7091767881241565
DTAE,0,vowel0.csv,0,0.9408670841551906,0.7378866617173967
DTAE,1,vowel0.csv,0,0.8510619647885759,0.5801039346696362
DTAE,2,vowel0.csv,0,0.9357748520304466,0.6686216283098243
DTAE,0,winequality-white-9_vs_4.csv,0,0.9686870262310429,0.5337423312883436
DTAE,1,winequality-white-9_vs_4.csv,0,0.9248928190081384,0.7852760736196319
DTAE,2,winequality-white-9_vs_4.csv,0,0.9620106957539145,0.5141104294478528
DTAE,0,winequality-red-8_vs_6-7.csv,0,0.9809483474479126,0.5517722023098367
DTAE,1,winequality-red-8_vs_6-7.csv,0,0.9832007251975619,0.6230253551042082
DTAE,2,winequality-red-8_vs_6-7.csv,0,0.9771905211740388,0.5230319925660427
DTAE,0,winequality-white-3_vs_7.csv,0,0.9758372823819115,0.6000568181818182
DTAE,1,winequality-white-3_vs_7.csv,0,0.9745673973100905,0.5445738636363636
DTAE,2,winequality-white-3_vs_7.csv,0,0.9440358116855511,0.7288636363636364
DTAE,0,poker-8-9_vs_5.csv,0,0.9880647823240877,0.5316780487804879
DTAE,1,poker-8-9_vs_5.csv,0,0.9669003475842176,0.5589170731707317
DTAE,2,poker-8-9_vs_5.csv,0,0.9854296707637803,0.5486243902439024
DTAE,0,abalone-19_vs_10-11-12-13.csv,0,0.9652634824717408,0.5744693396226415
DTAE,1,abalone-19_vs_10-11-12-13.csv,0,0.9774782853772142,0.5382861635220125
DTAE,2,abalone-19_vs_10-11-12-13.csv,0,0.9840554254212418,0.5899862421383648
DTAE,0,segment0.csv,0,0.8890654849977963,0.6648279579966548
DTAE,1,segment0.csv,0,0.8077998149065867,0.6458866732914447
DTAE,2,segment0.csv,0,0.9031406841718662,0.6879499179070208
DTAE,0,yeast-2_vs_4.csv,0,0.8711536133385858,0.6219031889213569
DTAE,1,yeast-2_vs_4.csv,0,0.9433077036272878,0.8786261804937958
DTAE,2,yeast-2_vs_4.csv,0,0.8355272774787356,0.6977724135010376
DTAE,0,winequality-white-3-9_vs_5.csv,0,0.9808693639262119,0.5675497597803707
DTAE,1,winequality-white-3-9_vs_5.csv,0,0.9819678528922119,0.540617707618394
DTAE,2,winequality-white-3-9_vs_5.csv,0,0.9855809480409838,0.5914344543582705
DTAE,0,vehicle2.csv,0,0.6479108358938974,0.517713142055747
DTAE,1,vehicle2.csv,0,0.6713351243588785,0.5944201776427278
DTAE,2,vehicle2.csv,0,0.7515844017736526,0.5005186115818383
DTAE,0,vehicle3.csv,0,0.7933848031172737,0.5984018808404261
DTAE,1,vehicle3.csv,0,0.6451060491922108,0.6081557645378252
DTAE,2,vehicle3.csv,0,0.7940964254576033,0.571178798881019
DTAE,0,ecoli4.csv,0,0.9510675084576352,0.6856803797468354
DTAE,1,ecoli4.csv,0,0.9439531352798395,0.5649525316455697
DTAE,2,ecoli4.csv,0,0.7349869321100606,0.8377373417721519
DTAE,0,winequality-red-8_vs_6.csv,0,0.9674275135366661,0.568747823058168
DTAE,1,winequality-red-8_vs_6.csv,0,0.9804128007832448,0.6955764541971439
DTAE,2,winequality-red-8_vs_6.csv,0,0.9683269193941098,0.531173807035876
DTAE,0,wisconsinImb.csv,0,0.8499233070720424,0.9054054054054054
DTAE,1,wisconsinImb.csv,0,0.5454164269138062,0.6276810283086434
DTAE,2,wisconsinImb.csv,0,0.8408468858413469,0.8596300275170567
DTAE,0,kr-vs-k-zero-one_vs_draw.csv,0,0.9781500290352273,0.7771867974657674
DTAE,1,kr-vs-k-zero-one_vs_draw.csv,0,0.9641353888602588,0.5938943388514203
DTAE,2,kr-vs-k-zero-one_vs_draw.csv,0,0.9673327429843537,0.5218696777709653
DTAE,0,yeast-1_vs_7.csv,0,0.9169005439419758,0.5576923076923077
DTAE,1,yeast-1_vs_7.csv,0,0.828073881928503,0.5421522921522921
DTAE,2,yeast-1_vs_7.csv,0,0.9114762719120744,0.515034965034965
DTAE,0,vehicle1.csv,0,0.7636567675436983,0.5286534840614536
DTAE,1,vehicle1.csv,0,0.6574818943363823,0.6109470815353168
DTAE,2,vehicle1.csv,0,0.7830390505426009,0.5510648897745671
DTAE,0,glass1.csv,0,0.5358890554024411,0.5640732265446224
DTAE,1,glass1.csv,0,0.6479408120648871,0.5051487414187644
DTAE,2,glass1.csv,0,0.5728368079672337,0.5728928299008391
DTAE,0,ecoli-0-1_vs_2-3-5.csv,0,0.9401008512436009,0.8261363636363637
DTAE,1,ecoli-0-1_vs_2-3-5.csv,0,0.9264065878247782,0.6992424242424243
DTAE,2,ecoli-0-1_vs_2-3-5.csv,0,0.5500740514051954,0.8011363636363636
DTAE,0,ecoli1.csv,0,0.8020198886089771,0.6829714686857544
DTAE,1,ecoli1.csv,0,0.7311413265385796,0.5454044025472597
DTAE,2,ecoli1.csv,0,0.6871120174843772,0.6129468986611843
DTAE,0,abalone-21_vs_8.csv,0,0.9445816256699417,0.7285210380448476
DTAE,1,abalone-21_vs_8.csv,0,0.9808742663061487,0.6398966994205089
DTAE,2,abalone-21_vs_8.csv,0,0.9489068872456342,0.7056563366087176
DTAE,0,yeast-1-4-5-8_vs_7.csv,0,0.9289126385983697,0.6285319255907491
DTAE,1,yeast-1-4-5-8_vs_7.csv,0,0.9568839886602979,0.5627953745600804
DTAE,2,yeast-1-4-5-8_vs_7.csv,0,0.9508525738267553,0.5936651583710406
DTAE,0,abalone19.csv,0,0.9940467675954187,0.6324352667793336
DTAE,1,abalone19.csv,0,0.994376556232063,0.6659826170931916
DTAE,2,abalone19.csv,0,0.9924850646709882,0.5005054925156929
DTAE,0,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.8901850936010529,0.5605279312461633
DTAE,1,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.9042259346769074,0.6197388247112005
DTAE,2,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.9297777881965141,0.7198950834309951
DTAE,0,ecoli-0-1_vs_5.csv,0,0.7438366235220619,0.613181818181818
DTAE,1,ecoli-0-1_vs_5.csv,0,0.8220962752736501,0.6368181818181818
DTAE,2,ecoli-0-1_vs_5.csv,0,0.9388756393778971,0.8040909090909091
DTAE,0,page-blocks-1-3_vs_4.csv,0,0.7134859219451636,0.5429134491634492
DTAE,1,page-blocks-1-3_vs_4.csv,0,0.9573949953761903,0.7553893178893178
DTAE,2,page-blocks-1-3_vs_4.csv,0,0.9259445312657857,0.5913770913770914
DTAE,0,yeast4.csv,0,0.9168926375165798,0.6752254286222514
DTAE,1,yeast4.csv,0,0.9595315246903846,0.5160297196338409
DTAE,2,yeast4.csv,0,0.9058130639822897,0.7571938754566725
DTAE,0,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.9118946562638782,0.6015388071436595
DTAE,1,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.9182359146340338,0.510277434572616
DTAE,2,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.8216730147635669,0.5745816017072896
DTAE,0,glass-0-4_vs_5.csv,0,0.8638840565732828,0.5863453815261044
DTAE,1,glass-0-4_vs_5.csv,0,0.941388135430764,0.92904953145917
DTAE,2,glass-0-4_vs_5.csv,0,0.8613555614847604,0.6224899598393574
DTAE,0,yeast5.csv,0,0.9826134917258917,0.8446338383838384
DTAE,1,yeast5.csv,0,0.9828606896663721,0.8875236742424242
DTAE,2,yeast5.csv,0,0.9798836049942174,0.743828914141414
DTAE,0,yeast6.csv,0,0.9741013297474649,0.5189194518387065
DTAE,1,yeast6.csv,0,0.9828663187083319,0.6841861382234053
DTAE,2,yeast6.csv,0,0.9553402281588497,0.7316967366656808
DTAE,0,ecoli-0-4-6_vs_5.csv,0,0.9074220480717972,0.6628415300546446
DTAE,1,ecoli-0-4-6_vs_5.csv,0,0.8781543394100231,0.590983606557377
DTAE,2,ecoli-0-4-6_vs_5.csv,0,0.9201894423774812,0.676775956284153
DTAE,0,kr-vs-k-three_vs_eleven.csv,0,0.9723230519931958,0.5046761313988597
DTAE,1,kr-vs-k-three_vs_eleven.csv,0,0.983708140044188,0.8104285083962729
DTAE,2,kr-vs-k-three_vs_eleven.csv,0,0.9746858468110692,0.5571322899634041
DTAE,0,glass6.csv,0,0.8660468396371851,0.7867660764212487
DTAE,1,glass6.csv,0,0.8512073550400127,0.51071761416589
DTAE,2,glass6.csv,0,0.9074531343675928,0.7453867660764213
DTAE,0,poker-9_vs_7.csv,0,0.9655807935930562,0.569385593220339
DTAE,1,poker-9_vs_7.csv,0,0.9793116649172255,0.8485169491525424
DTAE,2,poker-9_vs_7.csv,0,0.9521684830978479,0.5932203389830508
DTAE,0,kr-vs-k-zero_vs_fifteen.csv,0,0.9891087803636239,0.5833247836941281
DTAE,1,kr-vs-k-zero_vs_fifteen.csv,0,0.9916532397486034,0.7491022878834515
DTAE,2,kr-vs-k-zero_vs_fifteen.csv,0,0.8653850001353738,0.8143018364625013
DTAE,0,results_DTAE_4BINS.csv,0,-1.0,-1.0
DTAE,1,results_DTAE_4BINS.csv,0,-1.0,-1.0
DTAE,2,results_DTAE_4BINS.csv,0,-1.0,-1.0
DTAE,0,yeast3.csv,0,0.5451270761701704,0.8439669705512184
DTAE,1,yeast3.csv,0,0.910217969514515,0.5837787881461803
DTAE,2,yeast3.csv,0,0.8854546776812948,0.5145386233704713
DTAE,0,glass-0-1-6_vs_5.csv,0,0.9218403517344214,0.6161904761904762
DTAE,1,glass-0-1-6_vs_5.csv,0,0.9020823342782208,0.6946031746031746
DTAE,2,glass-0-1-6_vs_5.csv,0,0.914686112435072,0.6863492063492064
DTAE,0,ecoli-0-3-4-6_vs_5.csv,0,0.9329106633619648,0.7429729729729729
DTAE,1,ecoli-0-3-4-6_vs_5.csv,0,0.8600495420912012,0.5875675675675676
DTAE,2,ecoli-0-3-4-6_vs_5.csv,0,0.9419586807433439,0.8955405405405406
DTAE,0,glass0.csv,0,0.6342823324391615,0.5451884920634921
DTAE,1,glass0.csv,0,0.5939172156781183,0.6458333333333334
DTAE,2,glass0.csv,0,0.648855587265271,0.5718253968253968
DTAE,0,glass-0-1-4-6_vs_2.csv,0,0.772899937894802,0.6492490613266584
DTAE,1,glass-0-1-4-6_vs_2.csv,0,0.9076549099431205,0.5122027534418023
DTAE,2,glass-0-1-4-6_vs_2.csv,0,0.8575978087431688,0.6311795994993742
DTAE,0,new-thyroid2.csv,0,0.6444394678230789,0.8101587301587302
DTAE,1,new-thyroid2.csv,0,0.8696506002170227,0.6722222222222223
DTAE,2,new-thyroid2.csv,0,0.8730205699398634,0.6748412698412698
DTAE,0,glass-0-1-6_vs_2.csv,0,0.9234461346961784,0.6215126050420168
DTAE,1,glass-0-1-6_vs_2.csv,0,0.8930582709321432,0.5492436974789916
DTAE,2,glass-0-1-6_vs_2.csv,0,0.9183999079228805,0.5428571428571429
DTAE,0,glass-0-6_vs_5.csv,0,0.9215978770860518,0.5869809203142536
DTAE,1,glass-0-6_vs_5.csv,0,0.8834223668064569,0.6475869809203143
DTAE,2,glass-0-6_vs_5.csv,0,0.7635195168214036,0.7452300785634118
DTAE,0,yeast1.csv,0,0.7269470205965716,0.5335045681017245
DTAE,1,yeast1.csv,0,0.7444052891849142,0.5792286702239308
DTAE,2,yeast1.csv,0,0.7905227187137214,0.676156387056861
DTAE,0,glass2.csv,0,0.8669163196425379,0.521498954911914
DTAE,1,glass2.csv,0,0.9262750776745791,0.5316512391758734
DTAE,2,glass2.csv,0,0.9207303135845716,0.5025380710659899
DTAE,0,ecoli-0-2-6-7_vs_3-5.csv,0,0.8787221000626888,0.6154365436543654
DTAE,1,ecoli-0-2-6-7_vs_3-5.csv,0,0.9241780064940093,0.6809180918091808
DTAE,2,ecoli-0-2-6-7_vs_3-5.csv,0,0.930771883197635,0.7088208820882088
DTAE,0,shuttle-2_vs_5.csv,0,0.6609583573050979,0.7958340360937763
DTAE,1,shuttle-2_vs_5.csv,0,0.8787953141979317,0.5157636975818793
DTAE,2,shuttle-2_vs_5.csv,0,0.9535328392343477,0.8192375205362219
DTAE,0,ecoli-0-6-7_vs_3-5.csv,0,0.8791994470769947,0.5170454545454546
DTAE,1,ecoli-0-6-7_vs_3-5.csv,0,0.6677686154711053,0.69
DTAE,2,ecoli-0-6-7_vs_3-5.csv,0,0.8972735247093923,0.6160227272727272
DTAE,0,car-good.csv,0,0.9726789826064554,0.6709559626455608
DTAE,1,car-good.csv,0,0.9688782714754376,0.5878956242192346
DTAE,2,car-good.csv,0,0.9581104378700981,0.5289461959797678
DTAE,0,poker-8-9_vs_6.csv,0,0.9420928005391819,0.5557260273972602
DTAE,1,poker-8-9_vs_6.csv,0,0.9863942361551421,0.5983561643835615
DTAE,2,poker-8-9_vs_6.csv,0,0.9817073161910869,0.5408493150684931
DTAE,0,iris0.csv,0,0.7704382250102528,0.98
DTAE,1,iris0.csv,0,0.7578901608372486,0.8544
DTAE,2,iris0.csv,0,0.5520604339122985,0.5612
DTAE,0,poker-8_vs_6.csv,0,0.985191849591676,0.518170829975826
DTAE,1,poker-8_vs_6.csv,0,0.9874353993852746,0.5306204673650282
DTAE,2,poker-8_vs_6.csv,0,0.9838957973582095,0.5185334407735697
DTAE,0,ecoli-0-6-7_vs_5.csv,0,0.9453290110410827,0.8759999999999999
DTAE,1,ecoli-0-6-7_vs_5.csv,0,0.8280772943824057,0.64525
DTAE,2,ecoli-0-6-7_vs_5.csv,0,0.8965134298278573,0.528625
DTAE,0,ecoli-0-1-4-7_vs_5-6.csv,0,0.9280343609587784,0.6084039087947882
DTAE,1,ecoli-0-1-4-7_vs_5-6.csv,0,0.8036758397961358,0.5929641693811075
DTAE,2,ecoli-0-1-4-7_vs_5-6.csv,0,0.870696368785014,0.6641693811074918
DTAE,0,habermanImb.csv,0,0.7503770449413693,0.5407681755829904
DTAE,1,habermanImb.csv,0,0.6896136238421268,0.5403840877914952
DTAE,2,habermanImb.csv,0,0.7090339723405249,0.5201371742112483
DTAE,0,shuttle-c0-vs-c4.csv,0,0.8692513711098995,0.7729391244674463
DTAE,1,shuttle-c0-vs-c4.csv,0,0.954736169573522,0.9132568934130139
DTAE,2,shuttle-c0-vs-c4.csv,0,0.8528812098850644,0.7148848159056034
DTAE,0,ecoli3.csv,0,0.9278793153656556,0.7283341243474133
DTAE,1,ecoli3.csv,0,0.8325887096001165,0.6256763170384433
DTAE,2,ecoli3.csv,0,0.846279059316215,0.5998576174655909
DTAE,0,ecoli-0-2-3-4_vs_5.csv,0,0.927143955933042,0.7406593406593407
DTAE,1,ecoli-0-2-3-4_vs_5.csv,0,0.8843306791301607,0.5780219780219781
DTAE,2,ecoli-0-2-3-4_vs_5.csv,0,0.8333293798783298,0.6826923076923077
DTAE,0,results_supervised_others_cslf.csv,0,-1.0,-1.0
DTAE,1,results_supervised_others_cslf.csv,0,-1.0,-1.0
DTAE,2,results_supervised_others_cslf.csv,0,-1.0,-1.0
DTAE,0,abalone-17_vs_7-8-9-10.csv,0,0.8994261599871303,0.6470092256503327
DTAE,1,abalone-17_vs_7-8-9-10.csv,0,0.9652019151120727,0.5691659104658197
DTAE,2,abalone-17_vs_7-8-9-10.csv,0,0.9498873501792217,0.6476935874168179
DTAE,0,new-thyroid1.csv,0,0.7938149180067554,0.9227380952380952
DTAE,1,new-thyroid1.csv,0,0.8493715080478661,0.6669444444444443
DTAE,2,new-thyroid1.csv,0,0.8347817677384433,0.5562698412698412
DTAE,0,glass-0-1-5_vs_2.csv,0,0.9010643573136712,0.5043643263757116
DTAE,1,glass-0-1-5_vs_2.csv,0,0.9163799408286661,0.6043643263757116
DTAE,2,glass-0-1-5_vs_2.csv,0,0.8570635847186192,0.5654648956356736
DTAE,0,page-blocks0.csv,0,0.7951756699643656,0.5477104844327069
DTAE,1,page-blocks0.csv,0,0.9297940120485345,0.8060046235626921
DTAE,2,page-blocks0.csv,0,0.9263253831809403,0.7044815933194654
DTAE,0,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.724364933339998,0.8477399813606711
DTAE,1,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.8544441853369602,0.5824956730129143
DTAE,2,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,-1.0,-1.0
DTAE,0,kr-vs-k-zero_vs_eight.csv,0,0.6386213361326493,0.9666330671215528
DTAE,1,kr-vs-k-zero_vs_eight.csv,0,0.9628366462061113,0.6781422036132434
DTAE,2,kr-vs-k-zero_vs_eight.csv,0,0.9696781410305642,0.6554883564653278
DTAE,0,ecoli2.csv,0,0.8073153253118462,0.5662242686890575
DTAE,1,ecoli2.csv,0,0.8995437984100445,0.7589043878656556
DTAE,2,ecoli2.csv,0,0.7830165649278923,0.5908044420368365
DTAE,0,glass-0-1-2-3_vs_4-5-6.csv,0,0.7625848586952217,0.5480572597137015
DTAE,1,glass-0-1-2-3_vs_4-5-6.csv,0,0.5507359948675822,0.6445326596896428
DTAE,2,glass-0-1-2-3_vs_4-5-6.csv,0,0.6070027753831454,0.7008901720197281
DTAE,0,vehicle0.csv,0,0.6596271176251349,0.6562915038872881
DTAE,1,vehicle0.csv,0,0.6914329536027125,0.6253446521634447
DTAE,2,vehicle0.csv,0,0.7797177083773847,0.5557656908965227
DTAE,0,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.7914729891274852,0.6612478374909314
DTAE,1,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.9400336134778329,0.8061275740833752
DTAE,2,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.9235539486832035,0.6045370835426084
DTAE,0,abalone9-18.csv,0,0.9570051869243567,0.6637984656852582
DTAE,1,abalone9-18.csv,0,0.9538936665728646,0.6335095721888174
DTAE,2,abalone9-18.csv,0,0.8740076338079656,0.6537597622503283
DTAE,0,winequality-red-3_vs_5.csv,0,0.9803581499878711,0.5295888399412629
DTAE,1,winequality-red-3_vs_5.csv,0,0.9835344089560577,0.5116005873715125
DTAE,2,winequality-red-3_vs_5.csv,0,0.9872407381955967,0.5888399412628488
DTAE,0,abalone-20_vs_8-9-10.csv,0,0.917554564663773,0.7407305657305657
DTAE,1,abalone-20_vs_8-9-10.csv,0,0.9425617761841575,0.590018315018315
DTAE,2,abalone-20_vs_8-9-10.csv,0,0.9831109150137379,0.5966015466015466
DTAE,0,flare-F.csv,0,0.9623883711778516,0.520300529677874
DTAE,1,flare-F.csv,0,0.9557081843785489,0.5269840187319557
DTAE,2,flare-F.csv,0,0.8716187095483308,0.7981540839755393
DTAE,0,winequality-red-4.csv,0,0.9734329474633535,0.5904342307598427
DTAE,1,winequality-red-4.csv,0,0.9623661090585077,0.5096292318582343
DTAE,2,winequality-red-4.csv,0,0.9320015984405101,0.5611071785984525
DTAE,0,glass4.csv,0,0.9277900625957711,0.5258323765786452
DTAE,1,glass4.csv,0,0.728010532887437,0.5824722541140451
DTAE,2,glass4.csv,0,0.9253416543932143,0.5505166475315729
DTAE,0,ecoli-0-1-4-6_vs_5.csv,0,0.9557551571170481,0.8276923076923077
DTAE,1,ecoli-0-1-4-6_vs_5.csv,0,0.6266345284460696,0.706923076923077
DTAE,2,ecoli-0-1-4-6_vs_5.csv,0,0.894544098924498,0.6064423076923078
DTAE,0,ecoli-0-3-4-7_vs_5-6.csv,0,0.9094616208006254,0.6966379310344828
DTAE,1,ecoli-0-3-4-7_vs_5-6.csv,0,0.7834700181795325,0.7153448275862069
DTAE,2,ecoli-0-3-4-7_vs_5-6.csv,0,0.932837171838823,0.7291379310344828
DTAE,0,abalone-3_vs_11.csv,0,0.9696473123707637,0.7802874743326489
DTAE,1,abalone-3_vs_11.csv,0,0.9627078499280486,0.6767967145790554
DTAE,2,abalone-3_vs_11.csv,0,0.9585021696375613,0.5492813141683779
DTAE,0,glass5.csv,0,0.9172545651489147,0.5073170731707317
DTAE,1,glass5.csv,0,0.9574591841907566,0.5886178861788618
DTAE,2,glass5.csv,0,0.9227735686352343,0.6872628726287262
DTAE,0,zoo-3.csv,0,0.9409679852973228,0.5479166666666666
DTAE,1,zoo-3.csv,0,0.6149163713736578,0.6916666666666667
DTAE,2,zoo-3.csv,0,0.96004061944656,0.7520833333333333
