classifier,discretizer,dataset,fold,avg_precision,auc
DTAE,1,ecoli-0-1_vs_2-3-5.csv,0,0.6763467871547937,0.7181818181818183
DTAE,2,ecoli-0-1_vs_2-3-5.csv,0,0.820430964995776,0.6831439393939394
DTAE,0,ecoli1.csv,0,0.8396677300581492,0.7205786491500779
DTAE,1,ecoli1.csv,0,0.7742045222028651,0.5001253572682144
DTAE,2,ecoli1.csv,0,0.7799068201345607,0.5045379331093617
DTAE,0,abalone-21_vs_8.csv,0,0.9506515224276982,0.6938775510204082
DTAE,1,abalone-21_vs_8.csv,0,0.9859181174865737,0.8802595112118922
DTAE,2,abalone-21_vs_8.csv,0,0.9796290480753622,0.6507306626354246
DTAE,0,yeast-1-4-5-8_vs_7.csv,0,0.9290843835424227,0.6543740573152339
DTAE,1,yeast-1-4-5-8_vs_7.csv,0,0.954331215534814,0.5122171945701357
DTAE,2,yeast-1-4-5-8_vs_7.csv,0,0.9396408115245402,0.5558069381598794
DTAE,0,abalone19.csv,0,0.9885607466941886,0.623721179381941
DTAE,1,abalone19.csv,0,0.9882943241056878,0.6366150108643167
DTAE,2,abalone19.csv,0,0.9897011381262542,0.5683433425881217
DTAE,0,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.6536446870080208,0.6956917238685194
DTAE,1,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.6846839300235269,0.6841285786037168
DTAE,2,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.8010189865287873,0.7179753334449467
DTAE,0,ecoli-0-1_vs_5.csv,0,0.9354120193012345,0.6593181818181817
DTAE,1,ecoli-0-1_vs_5.csv,0,0.9468178045985757,0.8025
DTAE,2,ecoli-0-1_vs_5.csv,0,0.516601789091504,0.8629545454545454
DTAE,0,page-blocks-1-3_vs_4.csv,0,0.8460040325024722,0.5708252895752896
DTAE,1,page-blocks-1-3_vs_4.csv,0,0.8112578543794311,0.7124356499356499
DTAE,2,page-blocks-1-3_vs_4.csv,0,0.6852005104327346,0.859475546975547
DTAE,0,yeast4.csv,0,0.9623144140143725,0.5381073573881751
DTAE,1,yeast4.csv,0,0.9652796942388575,0.5167001901947101
DTAE,2,yeast4.csv,0,0.973381733487961,0.6594556873691557
DTAE,0,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.6796380750416704,0.7706952712568798
DTAE,1,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.929844240185863,0.5967651353476358
DTAE,2,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.8903335343862602,0.6241154666966191
DTAE,0,glass-0-4_vs_5.csv,0,0.7825630422802452,0.5448460508701473
DTAE,1,glass-0-4_vs_5.csv,0,0.9370496817383521,0.8353413654618475
DTAE,2,glass-0-4_vs_5.csv,0,0.8489436713869098,0.5060240963855421
DTAE,0,yeast5.csv,0,0.8646264952680619,0.6008443813131313
DTAE,1,yeast5.csv,0,0.8241261008739237,0.8700520833333334
DTAE,2,yeast5.csv,0,0.8861676814118586,0.8633838383838384
DTAE,0,yeast6.csv,0,0.9800311467444187,0.6343981070689145
DTAE,1,yeast6.csv,0,0.9201286383450316,0.732110815340629
DTAE,2,yeast6.csv,0,0.9731063245240559,0.555575273587696
DTAE,0,ecoli-0-4-6_vs_5.csv,0,0.6144778221031936,0.6800546448087431
DTAE,1,ecoli-0-4-6_vs_5.csv,0,0.5722420048994457,0.8737704918032787
DTAE,2,ecoli-0-4-6_vs_5.csv,0,0.9284578292646096,0.7103825136612022
DTAE,0,kr-vs-k-three_vs_eleven.csv,0,0.9780274039756943,0.5907628020452127
DTAE,1,kr-vs-k-three_vs_eleven.csv,0,0.9654145241483687,0.6124045091576042
DTAE,2,kr-vs-k-three_vs_eleven.csv,0,0.9810716420579152,0.6774788687309126
DTAE,0,glass6.csv,0,0.8672554974842626,0.5394221808014912
DTAE,1,glass6.csv,0,0.8833752788147691,0.5968313140726934
DTAE,2,glass6.csv,0,0.8692569188148207,0.5062441752096924
DTAE,0,poker-9_vs_7.csv,0,0.8887701745718051,0.7505296610169492
DTAE,1,poker-9_vs_7.csv,0,0.9754677157784355,0.704978813559322
DTAE,2,poker-9_vs_7.csv,0,0.8940335188470427,0.65625
DTAE,0,kr-vs-k-zero_vs_fifteen.csv,0,0.8896209836881225,0.7450668581785849
DTAE,1,kr-vs-k-zero_vs_fifteen.csv,0,0.9898505169972595,0.5994152046783625
DTAE,2,kr-vs-k-zero_vs_fifteen.csv,0,0.9896252824829902,0.7050887452549502
DTAE,0,yeast3.csv,0,0.9220795423265276,0.685530574996633
DTAE,1,yeast3.csv,0,0.6898769747440139,0.7149631019445206
DTAE,2,yeast3.csv,0,0.8028911283138642,0.6274898640646842
DTAE,0,glass-0-1-6_vs_5.csv,0,0.960132445693537,0.6631746031746032
DTAE,1,glass-0-1-6_vs_5.csv,0,0.933711379393925,0.6228571428571429
DTAE,2,glass-0-1-6_vs_5.csv,0,0.9669262413747866,0.846984126984127
DTAE,0,ecoli-0-3-4-6_vs_5.csv,0,0.6815030762304449,0.7510810810810811
DTAE,1,ecoli-0-3-4-6_vs_5.csv,0,0.7524491410863133,0.8337837837837838
DTAE,2,ecoli-0-3-4-6_vs_5.csv,0,0.7367221918853806,0.8271621621621621
DTAE,0,glass0.csv,0,0.6841219628254026,0.6010912698412699
DTAE,1,glass0.csv,0,0.6852026769535751,0.5194444444444444
DTAE,2,glass0.csv,0,0.6855061403528709,0.6081349206349206
DTAE,0,glass-0-1-4-6_vs_2.csv,0,0.9201202885823034,0.5550688360450563
DTAE,1,glass-0-1-4-6_vs_2.csv,0,0.9167818591402785,0.5048498122653317
DTAE,2,glass-0-1-4-6_vs_2.csv,0,0.9215571952518977,0.5303504380475594
DTAE,0,new-thyroid2.csv,0,0.8990556154329757,0.8626984126984126
DTAE,1,new-thyroid2.csv,0,0.8737472520807748,0.7750793650793651
DTAE,2,new-thyroid2.csv,0,0.6499325783031253,0.7334126984126984
DTAE,0,glass-0-1-6_vs_2.csv,0,0.8222394166707442,0.6053781512605042
DTAE,1,glass-0-1-6_vs_2.csv,0,0.9022912170351512,0.5025210084033613
DTAE,2,glass-0-1-6_vs_2.csv,0,0.9194089208854089,0.6228571428571429
DTAE,0,glass-0-6_vs_5.csv,0,0.9324296643604715,0.6734006734006734
DTAE,1,glass-0-6_vs_5.csv,0,0.8671081040137425,0.6161616161616162
DTAE,2,glass-0-6_vs_5.csv,0,0.9382137765810132,0.7340067340067341
DTAE,0,yeast1.csv,0,0.7858852240534164,0.6745357328295716
DTAE,1,yeast1.csv,0,0.7380695427025039,0.5557208983749268
DTAE,2,yeast1.csv,0,0.6481245947407921,0.5611440692009413
DTAE,0,glass2.csv,0,0.9142165919463684,0.5043296506419827
DTAE,1,glass2.csv,0,0.8477374702020761,0.5842042400716632
DTAE,2,glass2.csv,0,0.9321278100961776,0.6309346073454762
DTAE,0,ecoli-0-2-6-7_vs_3-5.csv,0,0.9283279054770801,0.7117461746174617
DTAE,1,ecoli-0-2-6-7_vs_3-5.csv,0,0.7751620221442634,0.7349234923492349
DTAE,2,ecoli-0-2-6-7_vs_3-5.csv,0,0.9238964689708459,0.6482898289828984
DTAE,0,shuttle-2_vs_5.csv,0,0.773107129030474,0.8365160572952781
DTAE,1,shuttle-2_vs_5.csv,0,0.9903702239687059,0.8675374649400623
DTAE,2,shuttle-2_vs_5.csv,0,0.9675421747400494,0.7262857392727522
DTAE,0,ecoli-0-6-7_vs_3-5.csv,0,0.8438574208084015,0.7402272727272727
DTAE,1,ecoli-0-6-7_vs_3-5.csv,0,0.7957399908817492,0.6652272727272728
DTAE,2,ecoli-0-6-7_vs_3-5.csv,0,0.9270477666380109,0.69625
DTAE,0,car-good.csv,0,0.8420359527415466,0.7216325532230871
DTAE,1,car-good.csv,0,0.9279712395112688,0.6388867049296328
DTAE,2,car-good.csv,0,0.9627671981126275,0.5059360012579606
DTAE,0,poker-8-9_vs_6.csv,0,0.9878874232371111,0.6643561643835617
DTAE,1,poker-8-9_vs_6.csv,0,0.9722753573995478,0.6887123287671233
DTAE,2,poker-8-9_vs_6.csv,0,0.9759061029870765,0.5854246575342466
DTAE,0,iris0.csv,0,0.5454244072324794,0.5504
DTAE,1,iris0.csv,0,0.723042324518079,0.8334
DTAE,2,iris0.csv,0,0.6930295188734881,0.815
DTAE,0,poker-8_vs_6.csv,0,0.9864346041364807,0.547945205479452
DTAE,1,poker-8_vs_6.csv,0,0.9852481301057117,0.5813859790491539
DTAE,2,poker-8_vs_6.csv,0,0.9909522247177546,0.6215551974214343
DTAE,0,ecoli-0-6-7_vs_5.csv,0,0.8764685871253959,0.608
DTAE,1,ecoli-0-6-7_vs_5.csv,0,0.9172973695471496,0.79975
DTAE,2,ecoli-0-6-7_vs_5.csv,0,0.8482089583444741,0.676375
DTAE,0,ecoli-0-1-4-7_vs_5-6.csv,0,0.8217549975520104,0.6164820846905538
DTAE,1,ecoli-0-1-4-7_vs_5-6.csv,0,0.9403819449394908,0.6487296416938111
DTAE,2,ecoli-0-1-4-7_vs_5-6.csv,0,0.9160676175319935,0.5613680781758957
DTAE,0,habermanImb.csv,0,0.762139591308959,0.5393964334705076
DTAE,1,habermanImb.csv,0,0.7214020910168975,0.5119067215363511
DTAE,2,habermanImb.csv,0,0.6251369316188603,0.6485871056241426
DTAE,0,shuttle-c0-vs-c4.csv,0,0.5651430540866398,0.7832184828296115
DTAE,1,shuttle-c0-vs-c4.csv,0,0.5667307308231146,0.9481457124067137
DTAE,2,shuttle-c0-vs-c4.csv,0,0.9511962798808923,0.6744297982252976
DTAE,0,ecoli3.csv,0,0.7867822414021655,0.6660654959658282
DTAE,1,ecoli3.csv,0,0.8567146470000508,0.6027052681537731
DTAE,2,ecoli3.csv,0,0.9272359344655043,0.7010441385856669
DTAE,0,ecoli-0-2-3-4_vs_5.csv,0,0.8947528257595345,0.5024725274725275
DTAE,1,ecoli-0-2-3-4_vs_5.csv,0,0.9353836796646887,0.7942307692307692
DTAE,2,ecoli-0-2-3-4_vs_5.csv,0,0.8235202737388846,0.6637362637362638
DTAE,0,results_supervised_others_cslf.csv,0,-1.0,-1.0
DTAE,1,results_supervised_others_cslf.csv,0,-1.0,-1.0
DTAE,2,results_supervised_others_cslf.csv,0,-1.0,-1.0
DTAE,0,abalone-17_vs_7-8-9-10.csv,0,0.9667668898348891,0.5641976709013914
DTAE,1,abalone-17_vs_7-8-9-10.csv,0,0.983018076634678,0.6823502722323048
DTAE,2,abalone-17_vs_7-8-9-10.csv,0,0.9781438866693858,0.598706896551724
DTAE,0,new-thyroid1.csv,0,0.5025638418760452,0.7597619047619047
DTAE,1,new-thyroid1.csv,0,0.8680752435246614,0.656984126984127
DTAE,2,new-thyroid1.csv,0,0.7944579752563876,0.6007936507936509
DTAE,0,glass-0-1-5_vs_2.csv,0,0.8829551216627963,0.5055028462998102
DTAE,1,glass-0-1-5_vs_2.csv,0,0.8908934267180376,0.5481973434535106
DTAE,2,glass-0-1-5_vs_2.csv,0,0.7669857375455451,0.6736242884250474
DTAE,0,page-blocks0.csv,0,0.8636213019950563,0.5736687776979551
DTAE,1,page-blocks0.csv,0,0.855794092354337,0.5411776721756415
DTAE,2,page-blocks0.csv,0,0.799384676048551,0.7170582081710128
DTAE,0,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.9287349268084104,0.7221741445879377
DTAE,1,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.823380178777551,0.6679203834376248
DTAE,2,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,-1.0,-1.0
DTAE,0,kr-vs-k-zero_vs_eight.csv,0,0.9845596601927943,0.5946085652994236
DTAE,1,kr-vs-k-zero_vs_eight.csv,0,0.9856086409048235,0.6431986766948387
DTAE,2,kr-vs-k-zero_vs_eight.csv,0,0.9872541415121567,0.7191982631619758
DTAE,0,ecoli2.csv,0,0.8740954895633612,0.6170097508125678
DTAE,1,ecoli2.csv,0,0.8018600164328528,0.5600284398699892
DTAE,2,ecoli2.csv,0,0.8174919117634328,0.5680525460455038
DTAE,0,glass-0-1-2-3_vs_4-5-6.csv,0,0.8145501442748608,0.7022735474557921
DTAE,1,glass-0-1-2-3_vs_4-5-6.csv,0,0.6430757655419113,0.7153855407193552
DTAE,2,glass-0-1-2-3_vs_4-5-6.csv,0,0.7891705051297622,0.5322386623361001
DTAE,0,vehicle0.csv,0,0.7194497907376349,0.5608723680224926
DTAE,1,vehicle0.csv,0,0.6764095346648868,0.5739439081031121
DTAE,2,vehicle0.csv,0,0.8503979240420352,0.7693840143530637
DTAE,0,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.7625082363888616,0.65534349015012
DTAE,1,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.7069583991816996,0.7593727328533959
DTAE,2,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.8953350852861192,0.5593336681734472
DTAE,0,abalone9-18.csv,0,0.9164492372063525,0.5943569009606746
DTAE,1,abalone9-18.csv,0,0.9621618522935148,0.7214734950584007
DTAE,2,abalone9-18.csv,0,0.9568572756847277,0.6526539498237611
DTAE,0,winequality-red-3_vs_5.csv,0,0.9839573565102719,0.623935389133627
DTAE,1,winequality-red-3_vs_5.csv,0,0.9844211003198189,0.5110132158590309
DTAE,2,winequality-red-3_vs_5.csv,0,0.9832723803922756,0.5562408223201175
DTAE,0,abalone-20_vs_8-9-10.csv,0,0.9725199863932164,0.7091371591371591
DTAE,1,abalone-20_vs_8-9-10.csv,0,0.9520766783067909,0.5331196581196581
DTAE,2,abalone-20_vs_8-9-10.csv,0,0.9763719197957816,0.6668091168091168
DTAE,0,flare-F.csv,0,0.8441832065144815,0.73559298915638
DTAE,1,flare-F.csv,0,0.9717826243169698,0.6981063447680103
DTAE,2,flare-F.csv,0,0.8757869581061065,0.7946986746686672
DTAE,0,winequality-red-4.csv,0,0.9626785289906948,0.5119236495887135
DTAE,1,winequality-red-4.csv,0,0.9543240171615044,0.6107666772437698
DTAE,2,winequality-red-4.csv,0,0.9556564949545989,0.589274817544973
DTAE,0,glass4.csv,0,0.5173356725428393,0.8882510524301569
DTAE,1,glass4.csv,0,0.9504280177378257,0.6597780329123613
DTAE,2,glass4.csv,0,0.9566391757769366,0.7242632988901645
DTAE,0,ecoli-0-1-4-6_vs_5.csv,0,0.957166336514863,0.8582692307692308
DTAE,1,ecoli-0-1-4-6_vs_5.csv,0,0.5553579285639212,0.7978846153846154
DTAE,2,ecoli-0-1-4-6_vs_5.csv,0,0.9527330635207487,0.7997115384615385
DTAE,0,ecoli-0-3-4-7_vs_5-6.csv,0,0.6901078586623505,0.6676724137931035
DTAE,1,ecoli-0-3-4-7_vs_5-6.csv,0,0.8931075632882453,0.5248275862068965
DTAE,2,ecoli-0-3-4-7_vs_5-6.csv,0,0.935163711286769,0.7458620689655172
DTAE,0,abalone-3_vs_11.csv,0,0.9720507350942134,0.7983572895277208
DTAE,1,abalone-3_vs_11.csv,0,0.9590862962661185,0.5494866529774127
DTAE,2,abalone-3_vs_11.csv,0,0.9735466540940588,0.8897330595482547
DTAE,0,glass5.csv,0,0.961935781660416,0.6514905149051491
DTAE,1,glass5.csv,0,0.9723048176575131,0.813550135501355
DTAE,2,glass5.csv,0,0.9448784642262903,0.6205962059620597
DTAE,0,zoo-3.csv,0,0.8902820512820513,0.75625
DTAE,1,zoo-3.csv,0,0.9484868049956587,0.5416666666666666
DTAE,2,zoo-3.csv,0,0.9441980198019801,0.5291666666666666
