classifier,discretizer,dataset,fold,avg_precision,auc
GaussianMixture,2,yeast-1_vs_7.csv,0,0.04883215617993984,0.6441336441336443
GaussianMixture,0,vehicle1.csv,0,0.27983779406774456,0.5493834848673558
GaussianMixture,1,vehicle1.csv,0,0.27983779406774456,0.5493834848673558
GaussianMixture,2,vehicle1.csv,0,0.27983779406774456,0.5493834848673558
GaussianMixture,0,glass1.csv,0,0.4196794503501706,0.5851449275362318
GaussianMixture,1,glass1.csv,0,0.4196794503501706,0.5851449275362318
GaussianMixture,2,glass1.csv,0,0.4196794503501706,0.5851449275362318
GaussianMixture,0,ecoli-0-1_vs_2-3-5.csv,0,0.06010564498416654,0.8085227272727273
GaussianMixture,1,ecoli-0-1_vs_2-3-5.csv,0,0.06010564498416654,0.8085227272727273
GaussianMixture,2,ecoli-0-1_vs_2-3-5.csv,0,0.06010564498416654,0.8085227272727273
GaussianMixture,0,ecoli1.csv,0,0.18550386643363775,0.596399739256882
GaussianMixture,1,ecoli1.csv,0,0.18550386643363775,0.596399739256882
GaussianMixture,2,ecoli1.csv,0,0.18550386643363775,0.596399739256882
GaussianMixture,0,abalone-21_vs_8.csv,0,0.01335313815239904,0.937137818090199
GaussianMixture,1,abalone-21_vs_8.csv,0,0.01335313815239904,0.937137818090199
GaussianMixture,2,abalone-21_vs_8.csv,0,0.01335313815239904,0.937137818090199
GaussianMixture,0,yeast-1-4-5-8_vs_7.csv,0,0.040303749802788655,0.5259426847662142
GaussianMixture,1,yeast-1-4-5-8_vs_7.csv,0,0.040303749802788655,0.5259426847662142
GaussianMixture,2,yeast-1-4-5-8_vs_7.csv,0,0.040303749802788655,0.5259426847662142
GaussianMixture,0,abalone19.csv,0,0.0051763329889173496,0.6935055528730083
GaussianMixture,1,abalone19.csv,0,0.0051763329889173496,0.6935055528730083
GaussianMixture,2,abalone19.csv,0,0.0051763329889173496,0.6935055528730083
GaussianMixture,0,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.0669583214731283,0.7028405602991239
GaussianMixture,1,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.0669583214731283,0.7028405602991239
GaussianMixture,2,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.0669583214731283,0.7028405602991239
GaussianMixture,0,ecoli-0-1_vs_5.csv,0,0.05099459549568793,0.815
GaussianMixture,1,ecoli-0-1_vs_5.csv,0,0.05099459549568793,0.815
GaussianMixture,2,ecoli-0-1_vs_5.csv,0,0.05099459549568793,0.815
GaussianMixture,0,page-blocks-1-3_vs_4.csv,0,0.07252359477211898,0.6728603603603603
GaussianMixture,1,page-blocks-1-3_vs_4.csv,0,0.07252359477211898,0.6728603603603603
GaussianMixture,2,page-blocks-1-3_vs_4.csv,0,0.07252359477211898,0.6728603603603603
GaussianMixture,0,yeast4.csv,0,0.022706041493045,0.7038572581858982
GaussianMixture,1,yeast4.csv,0,0.022706041493045,0.7038572581858982
GaussianMixture,2,yeast4.csv,0,0.022706041493045,0.7038572581858982
GaussianMixture,0,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.05258450623855133,0.7937773784117713
GaussianMixture,1,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.05258450623855133,0.7937773784117713
GaussianMixture,2,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.05258450623855133,0.7937773784117713
GaussianMixture,0,glass-0-4_vs_5.csv,0,0.07697634173835835,0.7483266398929049
GaussianMixture,1,glass-0-4_vs_5.csv,0,0.07697634173835835,0.7483266398929049
GaussianMixture,2,glass-0-4_vs_5.csv,0,0.07697634173835835,0.7483266398929049
GaussianMixture,0,yeast5.csv,0,0.018129376701552485,0.7878787878787878
GaussianMixture,1,yeast5.csv,0,0.018129376701552485,0.7878787878787878
GaussianMixture,2,yeast5.csv,0,0.018129376701552485,0.7878787878787878
GaussianMixture,0,yeast6.csv,0,0.015942823061755793,0.6947451444345853
GaussianMixture,1,yeast6.csv,0,0.015942823061755793,0.6947451444345853
GaussianMixture,2,yeast6.csv,0,0.015942823061755793,0.6947451444345853
GaussianMixture,0,ecoli-0-4-6_vs_5.csv,0,0.06304536629483105,0.7759562841530054
GaussianMixture,1,ecoli-0-4-6_vs_5.csv,0,0.06304536629483105,0.7759562841530054
GaussianMixture,2,ecoli-0-4-6_vs_5.csv,0,0.06304536629483105,0.7759562841530054
GaussianMixture,0,kr-vs-k-three_vs_eleven.csv,0,0.017059569495973172,0.7853262045039667
GaussianMixture,1,kr-vs-k-three_vs_eleven.csv,0,0.017059569495973172,0.7853262045039667
GaussianMixture,2,kr-vs-k-three_vs_eleven.csv,0,0.017059569495973172,0.7853262045039667
GaussianMixture,0,glass6.csv,0,0.08204123329684479,0.8542404473438956
GaussianMixture,1,glass6.csv,0,0.08204123329684479,0.8542404473438956
GaussianMixture,2,glass6.csv,0,0.08204123329684479,0.8542404473438956
GaussianMixture,0,poker-9_vs_7.csv,0,0.01887536888201583,0.9629237288135594
GaussianMixture,1,poker-9_vs_7.csv,0,0.01887536888201583,0.9629237288135594
GaussianMixture,2,poker-9_vs_7.csv,0,0.01887536888201583,0.9629237288135594
GaussianMixture,0,kr-vs-k-zero_vs_fifteen.csv,0,0.006409334557958224,1.0
GaussianMixture,1,kr-vs-k-zero_vs_fifteen.csv,0,0.006409334557958224,1.0
GaussianMixture,2,kr-vs-k-zero_vs_fifteen.csv,0,0.006409334557958224,1.0
GaussianMixture,0,yeast3.csv,0,0.08220509000710129,0.6147322859146491
GaussianMixture,1,yeast3.csv,0,0.08220509000710129,0.6147322859146491
GaussianMixture,2,yeast3.csv,0,0.08220509000710129,0.6147322859146491
GaussianMixture,0,glass-0-1-6_vs_5.csv,0,0.03842404213976876,0.6577777777777778
GaussianMixture,1,glass-0-1-6_vs_5.csv,0,0.03842404213976876,0.6577777777777778
GaussianMixture,2,glass-0-1-6_vs_5.csv,0,0.03842404213976876,0.6577777777777778
GaussianMixture,0,ecoli-0-3-4-6_vs_5.csv,0,0.06307408255222322,0.7672972972972973
GaussianMixture,1,ecoli-0-3-4-6_vs_5.csv,0,0.06307408255222322,0.7672972972972973
GaussianMixture,2,ecoli-0-3-4-6_vs_5.csv,0,0.06307408255222322,0.7672972972972973
GaussianMixture,0,glass0.csv,0,0.48392609058476266,0.6831349206349207
GaussianMixture,1,glass0.csv,0,0.48392609058476266,0.6831349206349207
GaussianMixture,2,glass0.csv,0,0.48392609058476266,0.6831349206349207
GaussianMixture,0,glass-0-1-4-6_vs_2.csv,0,0.09462127939256472,0.541927409261577
GaussianMixture,1,glass-0-1-4-6_vs_2.csv,0,0.09462127939256472,0.541927409261577
GaussianMixture,2,glass-0-1-4-6_vs_2.csv,0,0.09462127939256472,0.541927409261577
GaussianMixture,0,new-thyroid2.csv,0,0.09938410342881024,0.8133333333333334
GaussianMixture,1,new-thyroid2.csv,0,0.09938410342881024,0.8133333333333334
GaussianMixture,2,new-thyroid2.csv,0,0.09938410342881024,0.8133333333333334
GaussianMixture,0,glass-0-1-6_vs_2.csv,0,0.09156790961548072,0.5011764705882353
GaussianMixture,1,glass-0-1-6_vs_2.csv,0,0.09156790961548072,0.5011764705882353
GaussianMixture,2,glass-0-1-6_vs_2.csv,0,0.09156790961548072,0.5011764705882353
GaussianMixture,0,glass-0-6_vs_5.csv,0,0.07893957330527067,0.5993265993265994
GaussianMixture,1,glass-0-6_vs_5.csv,0,0.07893957330527067,0.5993265993265994
GaussianMixture,2,glass-0-6_vs_5.csv,0,0.07893957330527067,0.5993265993265994
GaussianMixture,0,yeast1.csv,0,0.3154961632867618,0.53951987980424
GaussianMixture,1,yeast1.csv,0,0.3154961632867618,0.53951987980424
GaussianMixture,2,yeast1.csv,0,0.3154961632867618,0.53951987980424
GaussianMixture,0,glass2.csv,0,0.0990288290618804,0.5792773962376829
GaussianMixture,1,glass2.csv,0,0.0990288290618804,0.5792773962376829
GaussianMixture,2,glass2.csv,0,0.0990288290618804,0.5792773962376829
GaussianMixture,0,ecoli-0-2-6-7_vs_3-5.csv,0,0.0603710071594522,0.8026552655265526
GaussianMixture,1,ecoli-0-2-6-7_vs_3-5.csv,0,0.0603710071594522,0.8026552655265526
GaussianMixture,2,ecoli-0-2-6-7_vs_3-5.csv,0,0.0603710071594522,0.8026552655265526
GaussianMixture,0,shuttle-2_vs_5.csv,0,0.00764184108128024,0.9738073374437011
GaussianMixture,1,shuttle-2_vs_5.csv,0,0.00764184108128024,0.9738073374437011
GaussianMixture,2,shuttle-2_vs_5.csv,0,0.00764184108128024,0.9738073374437011
GaussianMixture,0,ecoli-0-6-7_vs_3-5.csv,0,0.06077493307361269,0.8054545454545454
GaussianMixture,1,ecoli-0-6-7_vs_3-5.csv,0,0.06077493307361269,0.8054545454545454
GaussianMixture,2,ecoli-0-6-7_vs_3-5.csv,0,0.06077493307361269,0.8054545454545454
GaussianMixture,0,car-good.csv,0,0.041037149224877785,0.5089848083794148
GaussianMixture,1,car-good.csv,0,0.041037149224877785,0.5089848083794148
GaussianMixture,2,car-good.csv,0,0.041037149224877785,0.5089848083794148
GaussianMixture,0,poker-8-9_vs_6.csv,0,0.07066097495114396,0.6469315068493151
GaussianMixture,1,poker-8-9_vs_6.csv,0,0.07066097495114396,0.6469315068493151
GaussianMixture,2,poker-8-9_vs_6.csv,0,0.07066097495114396,0.6469315068493151
GaussianMixture,0,iris0.csv,0,0.3116198451011565,0.502
GaussianMixture,1,iris0.csv,0,0.3116198451011565,0.502
GaussianMixture,2,iris0.csv,0,0.3116198451011565,0.502
GaussianMixture,0,poker-8_vs_6.csv,0,0.08533350051114867,0.5201853344077357
GaussianMixture,1,poker-8_vs_6.csv,0,0.08533350051114867,0.5201853344077357
GaussianMixture,2,poker-8_vs_6.csv,0,0.08533350051114867,0.5201853344077357
GaussianMixture,0,ecoli-0-6-7_vs_5.csv,0,0.05728123917157226,0.78375
GaussianMixture,1,ecoli-0-6-7_vs_5.csv,0,0.05728123917157226,0.78375
GaussianMixture,2,ecoli-0-6-7_vs_5.csv,0,0.05728123917157226,0.78375
GaussianMixture,0,ecoli-0-1-4-7_vs_5-6.csv,0,0.04511422232557114,0.8121172638436482
GaussianMixture,1,ecoli-0-1-4-7_vs_5-6.csv,0,0.04511422232557114,0.8121172638436482
GaussianMixture,2,ecoli-0-1-4-7_vs_5-6.csv,0,0.04511422232557114,0.8121172638436482
GaussianMixture,0,habermanImb.csv,0,0.24708016487147877,0.5698765432098766
GaussianMixture,1,habermanImb.csv,0,0.24708016487147877,0.5698765432098766
GaussianMixture,2,habermanImb.csv,0,0.24708016487147877,0.5698765432098766
GaussianMixture,0,shuttle-c0-vs-c4.csv,0,0.0347374645118446,0.997312212278043
GaussianMixture,1,shuttle-c0-vs-c4.csv,0,0.0347374645118446,0.997312212278043
GaussianMixture,2,shuttle-c0-vs-c4.csv,0,0.0347374645118446,0.997312212278043
GaussianMixture,0,ecoli3.csv,0,0.08107112775050263,0.6055054579971524
GaussianMixture,1,ecoli3.csv,0,0.08107112775050263,0.6055054579971524
GaussianMixture,2,ecoli3.csv,0,0.08107112775050263,0.6055054579971524
GaussianMixture,0,ecoli-0-2-3-4_vs_5.csv,0,0.06285627166802055,0.7824175824175824
GaussianMixture,1,ecoli-0-2-3-4_vs_5.csv,0,0.06285627166802055,0.7824175824175824
GaussianMixture,2,ecoli-0-2-3-4_vs_5.csv,0,0.06285627166802055,0.7824175824175824
GaussianMixture,0,abalone-17_vs_7-8-9-10.csv,0,0.014108009233808054,0.8242286751361162
GaussianMixture,1,abalone-17_vs_7-8-9-10.csv,0,0.014108009233808054,0.8242286751361162
GaussianMixture,2,abalone-17_vs_7-8-9-10.csv,0,0.014108009233808054,0.8242286751361162
GaussianMixture,0,new-thyroid1.csv,0,0.09938410342881024,0.8133333333333334
GaussianMixture,1,new-thyroid1.csv,0,0.09938410342881024,0.8133333333333334
GaussianMixture,2,new-thyroid1.csv,0,0.09938410342881024,0.8133333333333334
GaussianMixture,0,glass-0-1-5_vs_2.csv,0,0.10629893186447609,0.5328273244781784
GaussianMixture,1,glass-0-1-5_vs_2.csv,0,0.10629893186447609,0.5328273244781784
GaussianMixture,2,glass-0-1-5_vs_2.csv,0,0.10629893186447609,0.5328273244781784
GaussianMixture,0,page-blocks0.csv,0,0.05529866584938786,0.912182348535356
GaussianMixture,1,page-blocks0.csv,0,0.05529866584938786,0.912182348535356
GaussianMixture,2,page-blocks0.csv,0,0.05529866584938786,0.912182348535356
GaussianMixture,0,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.10510753704176833,0.5468978831047797
GaussianMixture,1,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.10510753704176833,0.5468978831047797
GaussianMixture,2,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.10510753704176833,0.5468978831047797
GaussianMixture,0,kr-vs-k-zero_vs_eight.csv,0,0.012061696660739118,0.744669302938668
GaussianMixture,1,kr-vs-k-zero_vs_eight.csv,0,0.012061696660739118,0.744669302938668
GaussianMixture,2,kr-vs-k-zero_vs_eight.csv,0,0.012061696660739118,0.744669302938668
GaussianMixture,0,ecoli2.csv,0,0.13347323008950485,0.5809859154929577
GaussianMixture,1,ecoli2.csv,0,0.13347323008950485,0.5809859154929577
GaussianMixture,2,ecoli2.csv,0,0.13347323008950485,0.5809859154929577
GaussianMixture,0,glass-0-1-2-3_vs_4-5-6.csv,0,0.14539480247721823,0.8521592686154217
GaussianMixture,1,glass-0-1-2-3_vs_4-5-6.csv,0,0.14539480247721823,0.8521592686154217
GaussianMixture,2,glass-0-1-2-3_vs_4-5-6.csv,0,0.14539480247721823,0.8521592686154217
GaussianMixture,0,vehicle0.csv,0,0.18699844755789416,0.6045995044775656
GaussianMixture,1,vehicle0.csv,0,0.18699844755789416,0.6045995044775656
GaussianMixture,2,vehicle0.csv,0,0.18699844755789416,0.6045995044775656
GaussianMixture,0,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.06274288495189358,0.7436910541882917
GaussianMixture,1,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.06274288495189358,0.7436910541882917
GaussianMixture,2,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.06274288495189358,0.7436910541882917
GaussianMixture,0,abalone9-18.csv,0,0.03308897010452696,0.8397608680627549
GaussianMixture,1,abalone9-18.csv,0,0.03308897010452696,0.8397608680627549
GaussianMixture,2,abalone9-18.csv,0,0.03308897010452696,0.8397608680627549
GaussianMixture,0,winequality-red-3_vs_5.csv,0,0.009379439212693906,0.7947136563876652
GaussianMixture,1,winequality-red-3_vs_5.csv,0,0.009379439212693906,0.7947136563876652
GaussianMixture,2,winequality-red-3_vs_5.csv,0,0.009379439212693906,0.7947136563876652
GaussianMixture,0,abalone-20_vs_8-9-10.csv,0,0.007569304839897492,0.8704924704924705
GaussianMixture,1,abalone-20_vs_8-9-10.csv,0,0.007569304839897492,0.8704924704924705
GaussianMixture,2,abalone-20_vs_8-9-10.csv,0,0.007569304839897492,0.8704924704924705
GaussianMixture,0,flare-F.csv,0,0.023496810166302576,0.8209097728977699
GaussianMixture,1,flare-F.csv,0,0.023496810166302576,0.8209097728977699
GaussianMixture,2,flare-F.csv,0,0.023496810166302576,0.8209097728977699
GaussianMixture,0,winequality-red-4.csv,0,0.027974080782087886,0.5767409504747492
GaussianMixture,1,winequality-red-4.csv,0,0.027974080782087886,0.5767409504747492
GaussianMixture,2,winequality-red-4.csv,0,0.027974080782087886,0.5767409504747492
GaussianMixture,0,glass4.csv,0,0.03898841667942198,0.801377726750861
GaussianMixture,1,glass4.csv,0,0.03898841667942198,0.801377726750861
GaussianMixture,2,glass4.csv,0,0.03898841667942198,0.801377726750861
GaussianMixture,0,ecoli-0-1-4-6_vs_5.csv,0,0.044794230910751826,0.7880769230769231
GaussianMixture,1,ecoli-0-1-4-6_vs_5.csv,0,0.044794230910751826,0.7880769230769231
GaussianMixture,2,ecoli-0-1-4-6_vs_5.csv,0,0.044794230910751826,0.7880769230769231
GaussianMixture,0,ecoli-0-3-4-7_vs_5-6.csv,0,0.05971328006743186,0.796551724137931
GaussianMixture,1,ecoli-0-3-4-7_vs_5-6.csv,0,0.05971328006743186,0.796551724137931
GaussianMixture,2,ecoli-0-3-4-7_vs_5-6.csv,0,0.05971328006743186,0.796551724137931
GaussianMixture,0,abalone-3_vs_11.csv,0,0.016594497888182035,0.9611225188227241
GaussianMixture,1,abalone-3_vs_11.csv,0,0.016594497888182035,0.9611225188227241
GaussianMixture,2,abalone-3_vs_11.csv,0,0.016594497888182035,0.9611225188227241
GaussianMixture,0,glass5.csv,0,0.03524874489770108,0.629810298102981
GaussianMixture,1,glass5.csv,0,0.03524874489770108,0.629810298102981
GaussianMixture,2,glass5.csv,0,0.03524874489770108,0.629810298102981
GaussianMixture,0,zoo-3.csv,0,0.03274174652639472,0.8770833333333333
GaussianMixture,1,zoo-3.csv,0,0.03274174652639472,0.8770833333333333
GaussianMixture,2,zoo-3.csv,0,0.03274174652639472,0.8770833333333333
IsolationForest,0,shuttle-6_vs_2-3.csv,0,0.024677498093271837,0.9659090909090909
IsolationForest,1,shuttle-6_vs_2-3.csv,0,0.02460980704736824,0.97
IsolationForest,2,shuttle-6_vs_2-3.csv,0,0.02465765692097773,0.9654545454545455
IsolationForest,0,cleveland-0_vs_4.csv,0,0.04398493763131546,0.8884615384615384
IsolationForest,1,cleveland-0_vs_4.csv,0,0.043401125813002706,0.9057692307692308
IsolationForest,2,cleveland-0_vs_4.csv,0,0.043472156526223354,0.9048076923076923
IsolationForest,0,yeast-0-3-5-9_vs_7-8.csv,0,0.09816125473271436,0.5891228070175438
IsolationForest,1,yeast-0-3-5-9_vs_7-8.csv,0,0.08794976983743963,0.5784649122807017
IsolationForest,2,yeast-0-3-5-9_vs_7-8.csv,0,0.08617522292069096,0.601798245614035
IsolationForest,0,yeast-2_vs_8.csv,0,0.03263885047727627,0.7585497835497835
IsolationForest,1,yeast-2_vs_8.csv,0,0.029922688799214,0.7593073593073594
IsolationForest,2,yeast-2_vs_8.csv,0,0.02991777935722115,0.7505411255411255
IsolationForest,0,yeast-1-2-8-9_vs_7.csv,0,0.025894719811555097,0.6035623409669212
IsolationForest,1,yeast-1-2-8-9_vs_7.csv,0,0.02741945808392684,0.5980007270083606
IsolationForest,2,yeast-1-2-8-9_vs_7.csv,0,0.0259733173673933,0.6057433660487095
DTAE,0,results_dtae_buenobueno.csv,0,-1.0,-1.0
DTAE,1,results_dtae_buenobueno.csv,0,-1.0,-1.0
DTAE,2,results_dtae_buenobueno.csv,0,-1.0,-1.0
IsolationForest,0,yeast-0-5-6-7-9_vs_4.csv,0,0.06721903834681156,0.6767788876556912
IsolationForest,1,yeast-0-5-6-7-9_vs_4.csv,0,0.07244275145196637,0.6297529493977885
IsolationForest,2,yeast-0-5-6-7-9_vs_4.csv,0,0.07022196915672521,0.6536769844206026
IsolationForest,0,ecoli-0-3-4_vs_5.csv,0,0.062005501536411094,0.8069444444444445
IsolationForest,1,ecoli-0-3-4_vs_5.csv,0,0.059695378535725374,0.8555555555555556
IsolationForest,2,ecoli-0-3-4_vs_5.csv,0,0.06085938894750596,0.8258333333333333
IsolationForest,0,ecoli-0-1-3-7_vs_2-6.csv,0,0.016036027533189497,0.8425443169968718
