classifier,discretizer,dataset,fold,avg_precision,auc
DTAE,2,ecoli-0_vs_1.csv,0,0.5219952724742343,0.8574607210970847
DTAE,0,dermatology-6.csv,0,0.9018914382113877,0.6242603550295858
DTAE,1,dermatology-6.csv,0,0.9636329402326995,0.750887573964497
DTAE,2,dermatology-6.csv,0,0.6068078785947773,0.868491124260355
DTAE,0,pimaImb.csv,0,0.7611066435807522,0.7504328358208956
DTAE,1,pimaImb.csv,0,0.5869404099421758,0.5365410447761194
DTAE,2,pimaImb.csv,0,0.6353535568806186,0.5165932835820896
DTAE,0,shuttle-c2-vs-c4.csv,0,0.950564220725511,0.6260162601626016
DTAE,1,shuttle-c2-vs-c4.csv,0,0.9656347462381156,0.8373983739837398
DTAE,2,shuttle-c2-vs-c4.csv,0,0.9557727279726574,0.6097560975609756
DTAE,0,car-vgood.csv,0,0.9714954173411178,0.6062815116332856
DTAE,1,car-vgood.csv,0,0.9704311244067045,0.6190018039687312
DTAE,2,car-vgood.csv,0,0.9732352789883127,0.6612609278875062
DTAE,0,kr-vs-k-one_vs_fifteen.csv,0,0.9530785342087155,0.5770177806188886
DTAE,1,kr-vs-k-one_vs_fifteen.csv,0,0.9553438316510223,0.5240547387361791
DTAE,2,kr-vs-k-one_vs_fifteen.csv,0,0.9700063382764436,0.610753012761323
DTAE,0,vowel0.csv,0,0.9009455323955324,0.5281675327889136
DTAE,1,vowel0.csv,0,0.9325010004592246,0.6312484533531305
DTAE,2,vowel0.csv,0,0.9076958271894058,0.5975562979460529
DTAE,0,winequality-white-9_vs_4.csv,0,0.9768259997958295,0.7374233128834354
DTAE,1,winequality-white-9_vs_4.csv,0,0.9788118511822526,0.8012269938650307
DTAE,2,winequality-white-9_vs_4.csv,0,0.9618479727747462,0.5607361963190184
DTAE,0,winequality-red-8_vs_6-7.csv,0,0.9856821799821338,0.7414708615425462
DTAE,1,winequality-red-8_vs_6-7.csv,0,0.9835987155906665,0.6535908668525157
DTAE,2,winequality-red-8_vs_6-7.csv,0,0.9827064408985297,0.5977366255144032
DTAE,0,winequality-white-3_vs_7.csv,0,0.9379632342126296,0.5653977272727273
DTAE,1,winequality-white-3_vs_7.csv,0,0.9629327527363226,0.5795738636363637
DTAE,2,winequality-white-3_vs_7.csv,0,0.9547011439582841,0.511875
DTAE,0,poker-8-9_vs_5.csv,0,0.9858435445129843,0.5359219512195121
DTAE,1,poker-8-9_vs_5.csv,0,0.985371760323293,0.5449853658536585
DTAE,2,poker-8-9_vs_5.csv,0,0.9843693119879936,0.5449268292682927
DTAE,0,abalone-19_vs_10-11-12-13.csv,0,0.9832195434781091,0.5723663522012579
DTAE,1,abalone-19_vs_10-11-12-13.csv,0,0.9593882294620388,0.618504323899371
DTAE,2,abalone-19_vs_10-11-12-13.csv,0,0.9740799889858671,0.5853577044025158
DTAE,0,segment0.csv,0,0.9164248588239442,0.8873974605700278
DTAE,1,segment0.csv,0,0.8144857326074092,0.5970064092423333
DTAE,2,segment0.csv,0,0.9056673412603156,0.7531312827239203
DTAE,0,yeast-2_vs_4.csv,0,0.7345769307592149,0.7419641722779825
DTAE,1,yeast-2_vs_4.csv,0,0.8088292969277746,0.6301401770211325
DTAE,2,yeast-2_vs_4.csv,0,0.7357722861163509,0.8010841485622326
DTAE,0,winequality-white-3-9_vs_5.csv,0,0.9835746929964444,0.533232669869595
DTAE,1,winequality-white-3-9_vs_5.csv,0,0.9859458241438697,0.6182841455044612
DTAE,2,winequality-white-3-9_vs_5.csv,0,0.9822372853881579,0.501372683596431
DTAE,0,vehicle2.csv,0,0.8065250131216692,0.6507516215742418
DTAE,1,vehicle2.csv,0,0.6724207196746393,0.5837886402150412
DTAE,2,vehicle2.csv,0,0.7801831058060883,0.5635372231636768
DTAE,0,vehicle3.csv,0,0.8101869899009053,0.6511703172430212
DTAE,1,vehicle3.csv,0,0.6523931153695637,0.6329385155645497
DTAE,2,vehicle3.csv,0,0.6915227239189539,0.5549260460686863
DTAE,0,ecoli4.csv,0,0.7496934758030271,0.7768196202531645
DTAE,1,ecoli4.csv,0,0.9469459290026995,0.6575158227848101
DTAE,2,ecoli4.csv,0,0.7595195626918928,0.8323575949367088
DTAE,0,winequality-red-8_vs_6.csv,0,0.9672117702888359,0.5037443399512365
DTAE,1,winequality-red-8_vs_6.csv,0,0.9817766290868242,0.7390717520027865
DTAE,2,winequality-red-8_vs_6.csv,0,0.9560702640379947,0.6586555207244862
DTAE,0,wisconsinImb.csv,0,0.8834611735811433,0.9286252779976629
DTAE,1,wisconsinImb.csv,0,0.7745048456573423,0.7654877681028308
DTAE,2,wisconsinImb.csv,0,0.7187564939714831,0.7791897546081646
DTAE,0,kr-vs-k-zero-one_vs_draw.csv,0,0.979286456668709,0.8291760337897676
DTAE,1,kr-vs-k-zero-one_vs_draw.csv,0,0.9751504232983449,0.6869848082294434
DTAE,2,kr-vs-k-zero-one_vs_draw.csv,0,0.8878194622955389,0.5922865999046256
DTAE,0,yeast-1_vs_7.csv,0,0.946830213902872,0.6105283605283606
DTAE,1,yeast-1_vs_7.csv,0,0.9370089682729464,0.565967365967366
DTAE,2,yeast-1_vs_7.csv,0,0.946655614126711,0.6065656565656565
DTAE,0,vehicle1.csv,0,0.6979860823969507,0.5429619101345857
DTAE,1,vehicle1.csv,0,0.7924977508200701,0.6006058918772391
DTAE,2,vehicle1.csv,0,0.788951632537229,0.5745276314536276
DTAE,0,glass1.csv,0,0.5860677805094687,0.5414282990083905
DTAE,1,glass1.csv,0,0.715250452912924,0.6394927536231885
DTAE,2,glass1.csv,0,0.7075024337797633,0.5985411899313501
DTAE,0,ecoli-0-1_vs_2-3-5.csv,0,0.6404066870298288,0.6785037878787878
DTAE,1,ecoli-0-1_vs_2-3-5.csv,0,0.8586650781009285,0.5770833333333334
DTAE,2,ecoli-0-1_vs_2-3-5.csv,0,0.9333124256227429,0.7805871212121211
DTAE,0,ecoli1.csv,0,0.7685337336637388,0.5897558040415184
DTAE,1,ecoli1.csv,0,0.7705174457460551,0.5255227398084541
DTAE,2,ecoli1.csv,0,0.5883818550766516,0.8052950910093768
DTAE,0,abalone-21_vs_8.csv,0,0.8438411492784696,0.668241370622323
DTAE,1,abalone-21_vs_8.csv,0,0.9817259825484416,0.7299067775258252
DTAE,2,abalone-21_vs_8.csv,0,0.9491928653285502,0.7522045855379189
DTAE,0,yeast-1-4-5-8_vs_7.csv,0,0.9334269808439363,0.6041729512317747
DTAE,1,yeast-1-4-5-8_vs_7.csv,0,0.9502138868659024,0.5136752136752137
DTAE,2,yeast-1-4-5-8_vs_7.csv,0,0.9507892033608379,0.5501256913021619
DTAE,0,abalone19.csv,0,0.988707406554885,0.55856545750845
DTAE,1,abalone19.csv,0,0.9904109012693044,0.5119281144374698
DTAE,2,abalone19.csv,0,0.993431386327872,0.5638203162723322
DTAE,0,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.8579401364373249,0.5371505106311736
DTAE,1,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.9098801808165039,0.5194095652659189
DTAE,2,yeast-0-2-5-6_vs_3-7-8-9.csv,0,0.8972803409780554,0.5273062112841118
DTAE,0,ecoli-0-1_vs_5.csv,0,0.9490484324283007,0.9257954545454545
DTAE,1,ecoli-0-1_vs_5.csv,0,0.882450851226408,0.5893181818181819
DTAE,2,ecoli-0-1_vs_5.csv,0,0.9462569331433976,0.8688636363636364
DTAE,0,page-blocks-1-3_vs_4.csv,0,0.7743862343894614,0.7141650579150579
DTAE,1,page-blocks-1-3_vs_4.csv,0,0.9591651264550997,0.8384009009009008
DTAE,2,page-blocks-1-3_vs_4.csv,0,0.9511486430115433,0.6457528957528957
DTAE,0,yeast4.csv,0,0.9522951045532426,0.599263850690311
DTAE,1,yeast4.csv,0,0.9408721744236832,0.5912524116415583
DTAE,2,yeast4.csv,0,0.9735233210041998,0.6515810790471108
DTAE,0,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.5606479991219213,0.8264068291587106
DTAE,1,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.9441166032005189,0.7891721891497248
DTAE,2,ecoli-0-1-4-7_vs_2-3-5-6.csv,0,0.9144733536859608,0.5103897562619342
DTAE,0,glass-0-4_vs_5.csv,0,0.9073793083447567,0.6740294511378848
DTAE,1,glass-0-4_vs_5.csv,0,0.7748452750863551,0.7483266398929049
DTAE,2,glass-0-4_vs_5.csv,0,0.9365756262884246,0.8862115127175368
DTAE,0,yeast5.csv,0,0.9644908855167341,0.5250868055555555
DTAE,1,yeast5.csv,0,0.9731359377848532,0.5768623737373737
DTAE,2,yeast5.csv,0,0.9810455799714463,0.8125
DTAE,0,yeast6.csv,0,0.9577132740978194,0.6216011042097997
DTAE,1,yeast6.csv,0,0.9794539339850447,0.5814946268362418
DTAE,2,yeast6.csv,0,0.9828390387517549,0.7066745538795228
DTAE,0,ecoli-0-4-6_vs_5.csv,0,0.9419112580230907,0.9750000000000001
DTAE,1,ecoli-0-4-6_vs_5.csv,0,0.5968114426643838,0.8825136612021858
DTAE,2,ecoli-0-4-6_vs_5.csv,0,0.9282143014272489,0.7282786885245902
DTAE,0,kr-vs-k-three_vs_eleven.csv,0,0.965061012097985,0.6127354287246836
DTAE,1,kr-vs-k-three_vs_eleven.csv,0,0.972434268514475,0.5243301582357878
DTAE,2,kr-vs-k-three_vs_eleven.csv,0,0.9697986753246415,0.5698197029077664
DTAE,0,glass6.csv,0,0.6637293951115708,0.5101584342963653
DTAE,1,glass6.csv,0,0.8905865595688992,0.7142590866728797
DTAE,2,glass6.csv,0,0.8377304636039227,0.5238583410997204
DTAE,0,poker-9_vs_7.csv,0,0.9663548135301854,0.5328389830508474
DTAE,1,poker-9_vs_7.csv,0,0.9744545744476245,0.7102754237288136
DTAE,2,poker-9_vs_7.csv,0,0.9536946974785482,0.6175847457627119
DTAE,0,kr-vs-k-zero_vs_fifteen.csv,0,0.9925141663015382,0.8323586744639376
DTAE,1,kr-vs-k-zero_vs_fifteen.csv,0,0.9909733485614807,0.6910331384015594
DTAE,2,kr-vs-k-zero_vs_fifteen.csv,0,0.9461497358005057,0.7022502650388153
DTAE,0,yeast3.csv,0,0.8774601748879729,0.5043469578261496
DTAE,1,yeast3.csv,0,0.8868304595724597,0.5102822271656999
DTAE,2,yeast3.csv,0,0.9184444289541189,0.6273505384933332
DTAE,0,glass-0-1-6_vs_5.csv,0,0.8962786371177394,0.6031746031746033
DTAE,1,glass-0-1-6_vs_5.csv,0,0.8443531171905971,0.7552380952380953
DTAE,2,glass-0-1-6_vs_5.csv,0,0.7075354670921498,0.9212698412698412
DTAE,0,ecoli-0-3-4-6_vs_5.csv,0,0.8262467083735245,0.6768918918918918
DTAE,1,ecoli-0-3-4-6_vs_5.csv,0,0.6744520860981962,0.8137837837837838
DTAE,2,ecoli-0-3-4-6_vs_5.csv,0,0.8111544748967634,0.6028378378378378
DTAE,0,glass0.csv,0,0.7563123491247936,0.7607142857142857
DTAE,1,glass0.csv,0,0.7675570791954437,0.7445436507936508
DTAE,2,glass0.csv,0,0.6790396483288943,0.5046130952380952
DTAE,0,glass-0-1-4-6_vs_2.csv,0,0.9229107251778672,0.5965269086357948
DTAE,1,glass-0-1-4-6_vs_2.csv,0,0.9267208186056906,0.6231226533166458
DTAE,2,glass-0-1-4-6_vs_2.csv,0,0.8869643720780839,0.5261264080100125
DTAE,0,new-thyroid2.csv,0,0.5686475447185338,0.7746031746031746
DTAE,1,new-thyroid2.csv,0,0.7930372401129941,0.5528571428571428
DTAE,2,new-thyroid2.csv,0,0.5153895183485405,0.88
DTAE,0,glass-0-1-6_vs_2.csv,0,0.9125816227874379,0.5626890756302521
DTAE,1,glass-0-1-6_vs_2.csv,0,0.8659991553836717,0.5594957983193277
DTAE,2,glass-0-1-6_vs_2.csv,0,0.9254520241013394,0.5857142857142857
DTAE,0,glass-0-6_vs_5.csv,0,0.9259416982240375,0.728956228956229
DTAE,1,glass-0-6_vs_5.csv,0,0.8663925794945684,0.5028058361391695
DTAE,2,glass-0-6_vs_5.csv,0,0.7570768737435405,0.7115600448933782
DTAE,0,yeast1.csv,0,0.5953502302112914,0.6652503894210056
DTAE,1,yeast1.csv,0,0.5788625889747465,0.6431334857875142
DTAE,2,yeast1.csv,0,0.7335768372281544,0.5378881781725384
DTAE,0,glass2.csv,0,0.9232251647291646,0.5489698417438041
DTAE,1,glass2.csv,0,0.9344276369979703,0.6361600477754553
DTAE,2,glass2.csv,0,0.9353336115039174,0.613765303075545
DTAE,0,ecoli-0-2-6-7_vs_3-5.csv,0,0.7691588816995543,0.6909315931593158
DTAE,1,ecoli-0-2-6-7_vs_3-5.csv,0,0.8645215001812259,0.634000900090009
DTAE,2,ecoli-0-2-6-7_vs_3-5.csv,0,0.9344208431173358,0.7951170117011701
DTAE,0,shuttle-2_vs_5.csv,0,0.6181380282786431,0.6858816988687119
DTAE,1,shuttle-2_vs_5.csv,0,0.7600957986190731,0.9116208466857817
DTAE,2,shuttle-2_vs_5.csv,0,0.7008446964561218,0.7191456931716672
DTAE,0,ecoli-0-6-7_vs_3-5.csv,0,0.8723394154409208,0.5752272727272728
DTAE,1,ecoli-0-6-7_vs_3-5.csv,0,0.8565860009724491,0.5171590909090908
DTAE,2,ecoli-0-6-7_vs_3-5.csv,0,0.8971712715150073,0.5117045454545455
DTAE,0,car-good.csv,0,0.9707345177546067,0.6374190843095632
DTAE,1,car-good.csv,0,0.9628600176470744,0.5162180814354728
DTAE,2,car-good.csv,0,0.964283515988835,0.5479029623223348
DTAE,0,poker-8-9_vs_6.csv,0,0.9882137005707012,0.6884931506849314
DTAE,1,poker-8-9_vs_6.csv,0,0.9665774848021659,0.6347397260273973
DTAE,2,poker-8-9_vs_6.csv,0,0.9884487296926452,0.7099726027397261
DTAE,0,iris0.csv,0,0.6052719806002878,0.5286
DTAE,1,iris0.csv,0,0.9709278350515463,0.9718
DTAE,2,iris0.csv,0,0.7549525335678117,0.9880000000000001
DTAE,0,poker-8_vs_6.csv,0,0.9912055311232255,0.6477840451248993
DTAE,1,poker-8_vs_6.csv,0,0.9864682213058412,0.5301772763900081
DTAE,2,poker-8_vs_6.csv,0,0.9913000044500472,0.6456083803384367
DTAE,0,ecoli-0-6-7_vs_5.csv,0,0.9438595397867647,0.8987499999999999
DTAE,1,ecoli-0-6-7_vs_5.csv,0,0.6468575428615734,0.8751249999999999
DTAE,2,ecoli-0-6-7_vs_5.csv,0,0.905267938327633,0.517625
DTAE,0,ecoli-0-1-4-7_vs_5-6.csv,0,0.7374570756298371,0.7711400651465798
DTAE,1,ecoli-0-1-4-7_vs_5-6.csv,0,0.8842670244950673,0.6036482084690553
DTAE,2,ecoli-0-1-4-7_vs_5-6.csv,0,0.6763779965037163,0.7557654723127036
DTAE,0,habermanImb.csv,0,0.6655188881546634,0.5252949245541838
DTAE,1,habermanImb.csv,0,0.6224781914968904,0.5659259259259259
DTAE,2,habermanImb.csv,0,0.8009982401484033,0.6775308641975311
DTAE,0,shuttle-c0-vs-c4.csv,0,0.6436170056661745,0.5567247114440663
DTAE,1,shuttle-c0-vs-c4.csv,0,0.9983322686382725,0.9998665637301156
DTAE,2,shuttle-c0-vs-c4.csv,0,0.928856192638776,0.5459139907928974
DTAE,0,ecoli3.csv,0,0.7591694952224184,0.7397247271001424
DTAE,1,ecoli3.csv,0,0.742721463025918,0.7922638822971049
DTAE,2,ecoli3.csv,0,0.7468867484692274,0.8122448979591836
DTAE,0,ecoli-0-2-3-4_vs_5.csv,0,0.8506691758650655,0.6561813186813187
DTAE,1,ecoli-0-2-3-4_vs_5.csv,0,0.9411427792735694,0.918543956043956
DTAE,2,ecoli-0-2-3-4_vs_5.csv,0,0.6389687054831086,0.7282967032967033
DTAE,0,abalone-17_vs_7-8-9-10.csv,0,0.95070386643359,0.6526693889897157
DTAE,1,abalone-17_vs_7-8-9-10.csv,0,0.9819839551396733,0.6664549304295221
DTAE,2,abalone-17_vs_7-8-9-10.csv,0,0.9827245070338511,0.6967937084089535
DTAE,0,new-thyroid1.csv,0,0.6816427431805075,0.7233333333333334
DTAE,1,new-thyroid1.csv,0,0.5169820314120159,0.6212698412698413
DTAE,2,new-thyroid1.csv,0,0.8065917219757295,0.5746031746031747
DTAE,0,glass-0-1-5_vs_2.csv,0,0.911285956019156,0.5722960151802656
DTAE,1,glass-0-1-5_vs_2.csv,0,0.8361285518170738,0.6937381404174573
DTAE,2,glass-0-1-5_vs_2.csv,0,0.8151985383768224,0.5442125237191651
DTAE,0,page-blocks0.csv,0,0.795218565317199,0.5095165722570945
DTAE,1,page-blocks0.csv,0,0.6873132562670389,0.5747782434030121
DTAE,2,page-blocks0.csv,0,0.8827675854063188,0.5737252158943069
DTAE,0,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.9264562425488924,0.6592996937824526
DTAE,1,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,0.9356697777964018,0.7765610438024233
DTAE,2,led7digit-0-2-4-5-6-7-8-9_vs_1.csv,0,-1.0,-1.0
DTAE,0,kr-vs-k-zero_vs_eight.csv,0,0.9735720905224766,0.5956423974567728
DTAE,1,kr-vs-k-zero_vs_eight.csv,0,0.9813236010611263,0.5482928846501771
DTAE,2,kr-vs-k-zero_vs_eight.csv,0,0.9833072997919511,0.5357059781344499
DTAE,0,ecoli2.csv,0,0.8037561613814918,0.569169826652221
DTAE,1,ecoli2.csv,0,0.8704385608477148,0.6114233477789817
DTAE,2,ecoli2.csv,0,0.7812083910893864,0.554340465872156
DTAE,0,glass-0-1-2-3_vs_4-5-6.csv,0,0.552284068442223,0.5674245158185973
DTAE,1,glass-0-1-2-3_vs_4-5-6.csv,0,0.635399075132153,0.5138939011187297
DTAE,2,glass-0-1-2-3_vs_4-5-6.csv,0,0.7556434993179273,0.5716949356429688
DTAE,0,vehicle0.csv,0,0.7114134716948182,0.6490839048410523
DTAE,1,vehicle0.csv,0,0.7410296175769793,0.5373234021731532
DTAE,2,vehicle0.csv,0,0.8060396005732328,0.602851972381226
DTAE,0,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.9062828964264157,0.5362520229923545
DTAE,1,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.8977240702946542,0.5126402142976729
DTAE,2,yeast-0-2-5-7-9_vs_3-6-8.csv,0,0.9169643370144249,0.5626430046319549
DTAE,0,abalone9-18.csv,0,0.9523086092693629,0.5854585665906421
DTAE,1,abalone9-18.csv,0,0.950731747669362,0.6469866611376046
DTAE,2,abalone9-18.csv,0,0.9079322886902541,0.6213283571774137
DTAE,0,winequality-red-3_vs_5.csv,0,0.9872992138339078,0.6850954478707783
DTAE,1,winequality-red-3_vs_5.csv,0,0.9898725892973343,0.7351688693098385
DTAE,2,winequality-red-3_vs_5.csv,0,0.9710545019665812,0.5883994126284875
DTAE,0,abalone-20_vs_8-9-10.csv,0,0.9848908767433324,0.5048840048840049
DTAE,1,abalone-20_vs_8-9-10.csv,0,0.9872836860983404,0.5396418396418396
DTAE,2,abalone-20_vs_8-9-10.csv,0,0.9901700264738923,0.7057997557997557
DTAE,0,flare-F.csv,0,0.892086054410096,0.6246220646070608
DTAE,1,flare-F.csv,0,0.9486535027045342,0.6687353656595967
DTAE,2,flare-F.csv,0,0.9184570414001264,0.5784627975175611
DTAE,0,winequality-red-4.csv,0,0.9754109940804732,0.6396848836925481
DTAE,1,winequality-red-4.csv,0,0.9601857431245826,0.5775525397251581
DTAE,2,winequality-red-4.csv,0,0.9761941213549739,0.6489174741878005
DTAE,0,glass4.csv,0,0.8258330843315899,0.6192116341370073
DTAE,1,glass4.csv,0,0.955616806246859,0.7210103329506314
DTAE,2,glass4.csv,0,0.9193784826279627,0.614619211634137
DTAE,0,ecoli-0-1-4-6_vs_5.csv,0,0.6803830192858187,0.78125
DTAE,1,ecoli-0-1-4-6_vs_5.csv,0,0.9088123965749083,0.5625961538461539
DTAE,2,ecoli-0-1-4-6_vs_5.csv,0,0.943075658524747,0.74375
DTAE,0,ecoli-0-3-4-7_vs_5-6.csv,0,0.9331730703396282,0.7628448275862069
DTAE,1,ecoli-0-3-4-7_vs_5-6.csv,0,0.7333704528784104,0.5477586206896552
DTAE,2,ecoli-0-3-4-7_vs_5-6.csv,0,0.8249089792261404,0.7147413793103449
DTAE,0,abalone-3_vs_11.csv,0,0.8883825636127975,0.7946611909650925
DTAE,1,abalone-3_vs_11.csv,0,0.9503848155948388,0.57015742642026
DTAE,2,abalone-3_vs_11.csv,0,0.7555900621118012,0.9509240246406571
DTAE,0,glass5.csv,0,0.9440404471278449,0.678590785907859
DTAE,1,glass5.csv,0,0.8970361609600225,0.5403794037940379
DTAE,2,glass5.csv,0,0.9717764884571911,0.8235772357723578
DTAE,0,zoo-3.csv,0,0.9160771033135073,0.6166666666666667
DTAE,1,zoo-3.csv,0,0.9599298895404992,0.7020833333333334
DTAE,2,zoo-3.csv,0,0.9546107551931664,0.6395833333333333
