%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 8     Instances: 313
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute 'y' {' positive',' negative'}

@data
132,3.0,1.0,2.0,0.0,5.0,1.0,' negative'
133,3.0,1.0,2.0,1.0,2.0,1.0,' negative'
134,3.0,1.0,2.0,4.0,0.0,2.0,' negative'
135,3.0,1.0,2.0,5.0,2.0,1.0,' negative'
136,3.0,1.0,5.0,0.0,2.0,1.0,' negative'
137,3.0,1.0,5.0,3.0,0.0,4.0,' negative'
138,3.0,1.0,5.0,3.0,0.0,5.0,' negative'
139,3.0,1.0,5.0,3.0,0.0,6.0,' negative'
140,3.0,1.0,5.0,3.0,7.0,6.0,' negative'
141,3.0,1.0,5.0,4.0,7.0,7.0,' negative'
142,3.0,1.0,5.0,5.0,5.0,1.0,' negative'
143,3.0,1.0,5.0,5.0,6.0,1.0,' negative'
144,3.0,1.0,5.0,7.0,2.0,1.0,' negative'
145,3.0,1.0,6.0,4.0,2.0,1.0,' negative'
146,3.0,1.0,6.0,4.0,2.0,2.0,' negative'
147,3.0,1.0,6.0,6.0,6.0,1.0,' negative'
148,3.0,1.0,6.0,7.0,5.0,1.0,' negative'
149,3.0,1.0,6.0,7.0,2.0,1.0,' negative'
150,3.0,1.0,7.0,7.0,2.0,1.0,' negative'
151,3.0,1.0,4.0,1.0,2.0,3.0,' negative'
152,3.0,1.0,4.0,4.0,5.0,0.0,' negative'
153,3.0,1.0,4.0,5.0,5.0,0.0,' negative'
154,3.0,1.0,4.0,5.0,6.0,0.0,' negative'
155,3.0,1.0,1.0,4.0,5.0,0.0,' negative'
156,3.0,1.0,1.0,4.0,6.0,0.0,' negative'
157,3.0,1.0,1.0,7.0,6.0,0.0,' negative'
158,3.0,1.0,1.0,7.0,2.0,0.0,' negative'
159,3.0,2.0,0.0,0.0,6.0,0.0,' negative'
160,3.0,2.0,0.0,4.0,5.0,0.0,' negative'
161,3.0,2.0,0.0,4.0,2.0,2.0,' negative'
162,3.0,2.0,0.0,5.0,4.0,0.0,' negative'
163,3.0,2.0,0.0,5.0,2.0,1.0,' negative'
164,3.0,2.0,0.0,7.0,4.0,0.0,' negative'
165,3.0,2.0,0.0,7.0,5.0,0.0,' negative'
166,3.0,2.0,0.0,7.0,6.0,0.0,' negative'
167,3.0,2.0,2.0,0.0,6.0,1.0,' negative'
168,3.0,2.0,2.0,1.0,5.0,1.0,' negative'
169,3.0,2.0,2.0,2.0,6.0,1.0,' negative'
170,3.0,2.0,2.0,4.0,2.0,2.0,' negative'
171,3.0,2.0,2.0,5.0,4.0,0.0,' negative'
172,3.0,2.0,2.0,6.0,5.0,7.0,' negative'
173,3.0,2.0,2.0,6.0,6.0,7.0,' negative'
174,3.0,2.0,5.0,0.0,0.0,7.0,' negative'
175,3.0,2.0,5.0,1.0,0.0,7.0,' negative'
176,3.0,2.0,5.0,3.0,0.0,4.0,' negative'
177,3.0,2.0,5.0,3.0,0.0,7.0,' negative'
178,3.0,2.0,5.0,3.0,7.0,3.0,' negative'
179,3.0,2.0,5.0,4.0,5.0,0.0,' negative'
180,3.0,2.0,5.0,4.0,5.0,1.0,' negative'
181,3.0,2.0,5.0,4.0,6.0,0.0,' negative'
182,3.0,2.0,5.0,4.0,6.0,1.0,' negative'
183,3.0,2.0,5.0,4.0,2.0,3.0,' negative'
184,3.0,2.0,5.0,6.0,0.0,7.0,' negative'
185,3.0,2.0,5.0,6.0,4.0,0.0,' negative'
186,3.0,2.0,5.0,6.0,6.0,0.0,' negative'
187,3.0,2.0,5.0,7.0,0.0,6.0,' negative'
188,3.0,2.0,5.0,7.0,2.0,1.0,' negative'
189,3.0,2.0,6.0,0.0,7.0,7.0,' negative'
190,3.0,2.0,6.0,1.0,7.0,1.0,' negative'
191,3.0,2.0,6.0,3.0,0.0,6.0,' negative'
192,3.0,2.0,6.0,5.0,0.0,3.0,' negative'
193,3.0,2.0,6.0,5.0,0.0,4.0,' negative'
194,3.0,2.0,6.0,5.0,6.0,0.0,' negative'
195,3.0,2.0,6.0,6.0,7.0,7.0,' negative'
196,3.0,2.0,6.0,6.0,5.0,0.0,' negative'
197,3.0,2.0,6.0,7.0,6.0,1.0,' negative'
198,3.0,2.0,7.0,3.0,5.0,1.0,' negative'
199,3.0,2.0,7.0,4.0,2.0,2.0,' negative'
200,3.0,2.0,7.0,4.0,2.0,3.0,' negative'
201,3.0,2.0,7.0,5.0,0.0,3.0,' negative'
202,3.0,2.0,7.0,5.0,6.0,1.0,' negative'
203,3.0,2.0,7.0,5.0,2.0,1.0,' negative'
204,3.0,2.0,7.0,6.0,2.0,1.0,' negative'
205,3.0,2.0,3.0,4.0,0.0,7.0,' negative'
206,3.0,2.0,3.0,4.0,6.0,7.0,' negative'
207,3.0,2.0,3.0,4.0,2.0,6.0,' negative'
208,3.0,2.0,3.0,6.0,7.0,7.0,' negative'
209,3.0,2.0,4.0,1.0,2.0,3.0,' negative'
210,3.0,2.0,4.0,3.0,6.0,1.0,' negative'
211,3.0,2.0,4.0,6.0,4.0,0.0,' negative'
212,3.0,2.0,1.0,3.0,6.0,1.0,' negative'
213,3.0,2.0,1.0,4.0,6.0,0.0,' negative'
214,3.0,2.0,1.0,5.0,0.0,3.0,' negative'
215,3.0,2.0,1.0,5.0,0.0,4.0,' negative'
216,3.0,2.0,1.0,5.0,5.0,0.0,' negative'
217,3.0,2.0,1.0,7.0,5.0,0.0,' negative'
218,3.0,2.0,1.0,7.0,2.0,0.0,' negative'
219,3.0,3.0,0.0,2.0,1.0,0.0,' negative'
220,3.0,3.0,0.0,3.0,1.0,1.0,' negative'
221,3.0,3.0,0.0,3.0,6.0,0.0,' negative'
222,3.0,3.0,0.0,4.0,1.0,0.0,' negative'
223,3.0,3.0,0.0,4.0,1.0,1.0,' negative'
224,3.0,3.0,0.0,4.0,3.0,0.0,' negative'
225,3.0,3.0,0.0,5.0,7.0,0.0,' negative'
226,3.0,3.0,0.0,5.0,3.0,1.0,' negative'
227,3.0,3.0,0.0,6.0,7.0,0.0,' negative'
228,3.0,3.0,2.0,2.0,6.0,1.0,' negative'
229,3.0,3.0,2.0,4.0,3.0,1.0,' negative'
230,3.0,3.0,2.0,4.0,2.0,1.0,' negative'
231,3.0,3.0,2.0,6.0,7.0,0.0,' negative'
232,3.0,3.0,2.0,7.0,3.0,1.0,' negative'
233,3.0,3.0,2.0,7.0,2.0,1.0,' negative'
234,3.0,3.0,5.0,0.0,2.0,1.0,' negative'
235,3.0,3.0,5.0,3.0,1.0,0.0,' negative'
236,3.0,3.0,5.0,3.0,4.0,1.0,' negative'
237,3.0,3.0,5.0,4.0,1.0,1.0,' negative'
238,3.0,3.0,5.0,4.0,3.0,1.0,' negative'
239,3.0,3.0,5.0,4.0,2.0,3.0,' negative'
240,3.0,3.0,5.0,6.0,3.0,1.0,' negative'
241,3.0,3.0,6.0,2.0,6.0,1.0,' negative'
242,3.0,3.0,7.0,0.0,7.0,0.0,' negative'
243,3.0,3.0,7.0,1.0,1.0,1.0,' negative'
244,3.0,3.0,7.0,1.0,2.0,1.0,' negative'
245,3.0,3.0,7.0,3.0,7.0,0.0,' negative'
246,3.0,3.0,7.0,3.0,7.0,1.0,' negative'
247,3.0,3.0,7.0,3.0,4.0,1.0,' negative'
248,3.0,3.0,7.0,3.0,5.0,1.0,' negative'
249,3.0,3.0,7.0,3.0,5.0,2.0,' negative'
250,3.0,3.0,7.0,4.0,5.0,0.0,' negative'
251,3.0,3.0,7.0,4.0,6.0,0.0,' negative'
252,3.0,3.0,7.0,5.0,2.0,1.0,' negative'
253,3.0,3.0,7.0,5.0,2.0,6.0,' negative'
254,3.0,3.0,7.0,6.0,1.0,1.0,' negative'
255,3.0,3.0,7.0,6.0,3.0,0.0,' negative'
256,3.0,3.0,7.0,6.0,2.0,1.0,' negative'
257,3.0,3.0,7.0,7.0,7.0,0.0,' negative'
258,3.0,3.0,7.0,7.0,6.0,0.0,' negative'
259,3.0,3.0,3.0,0.0,1.0,0.0,' negative'
260,3.0,3.0,3.0,0.0,6.0,6.0,' negative'
261,3.0,3.0,3.0,2.0,3.0,0.0,' negative'
262,3.0,3.0,3.0,3.0,7.0,0.0,' negative'
263,3.0,3.0,3.0,3.0,7.0,1.0,' negative'
264,3.0,3.0,3.0,3.0,5.0,1.0,' negative'
265,3.0,3.0,3.0,4.0,4.0,0.0,' negative'
266,3.0,3.0,3.0,4.0,5.0,0.0,' negative'
267,3.0,3.0,3.0,4.0,5.0,1.0,' negative'
268,3.0,3.0,3.0,5.0,1.0,1.0,' negative'
269,3.0,3.0,3.0,5.0,5.0,1.0,' negative'
270,3.0,3.0,3.0,6.0,1.0,0.0,' negative'
271,3.0,3.0,3.0,6.0,3.0,0.0,' negative'
272,3.0,3.0,3.0,6.0,3.0,1.0,' negative'
273,3.0,3.0,3.0,7.0,1.0,1.0,' negative'
274,3.0,3.0,4.0,0.0,1.0,1.0,' negative'
275,3.0,3.0,4.0,2.0,7.0,1.0,' negative'
276,3.0,3.0,4.0,2.0,1.0,0.0,' negative'
277,3.0,3.0,4.0,3.0,5.0,0.0,' negative'
278,3.0,3.0,4.0,4.0,1.0,1.0,' negative'
279,3.0,3.0,4.0,4.0,6.0,0.0,' negative'
280,3.0,3.0,4.0,5.0,4.0,0.0,' negative'
281,3.0,3.0,4.0,6.0,7.0,1.0,' negative'
282,3.0,3.0,4.0,6.0,4.0,0.0,' negative'
283,3.0,3.0,1.0,0.0,7.0,1.0,' negative'
284,3.0,3.0,1.0,1.0,1.0,1.0,' negative'
285,3.0,3.0,1.0,2.0,7.0,1.0,' negative'
286,3.0,3.0,1.0,4.0,7.0,1.0,' negative'
287,3.0,3.0,1.0,6.0,7.0,1.0,' negative'
288,3.0,3.0,1.0,6.0,1.0,1.0,' negative'
289,3.0,3.0,1.0,7.0,1.0,0.0,' negative'
290,3.0,3.0,1.0,7.0,2.0,0.0,' negative'
291,0.0,0.0,0.0,2.0,0.0,0.0,' positive'
292,0.0,0.0,0.0,3.0,0.0,0.0,' positive'
293,0.0,0.0,0.0,4.0,0.0,0.0,' positive'
294,0.0,0.0,0.0,5.0,0.0,0.0,' positive'
295,0.0,1.0,0.0,2.0,0.0,0.0,' positive'
296,0.0,1.0,0.0,3.0,0.0,0.0,' positive'
297,0.0,1.0,0.0,3.0,0.0,1.0,' positive'
298,0.0,1.0,0.0,4.0,0.0,1.0,' positive'
299,0.0,1.0,0.0,5.0,0.0,0.0,' positive'
300,0.0,1.0,0.0,5.0,0.0,1.0,' positive'
301,0.0,1.0,0.0,6.0,0.0,0.0,' positive'
302,0.0,1.0,0.0,6.0,0.0,1.0,' positive'
303,0.0,1.0,0.0,7.0,0.0,0.0,' positive'
304,0.0,2.0,0.0,0.0,1.0,0.0,' positive'
305,0.0,2.0,7.0,0.0,1.0,0.0,' positive'
306,0.0,2.0,3.0,0.0,1.0,0.0,' positive'
307,0.0,2.0,4.0,0.0,1.0,0.0,' positive'
308,3.0,2.0,0.0,0.0,3.0,0.0,' positive'
309,3.0,2.0,2.0,0.0,3.0,0.0,' positive'
310,3.0,2.0,3.0,0.0,3.0,0.0,' positive'
311,3.0,2.0,4.0,0.0,3.0,0.0,' positive'
312,3.0,2.0,1.0,0.0,3.0,0.0,' positive'
