%
% Comments go after a '%' sign.
%
%
% Relation: World Cup 2014
%
%
% Attributes: 8     Instances: 146
%
%

@relation World Cup 2014

@attribute '0' numeric
@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute 'y' {' negative'}

@data
78,3.0,4.0,1.0,2.0,1.0,2.0,' negative'
79,1.0,2.0,1.0,0.0,1.0,2.0,' negative'
80,3.0,3.0,1.0,1.0,1.0,1.0,' negative'
81,3.0,3.0,1.0,1.0,1.0,1.0,' negative'
82,2.0,3.0,1.0,3.0,1.0,2.0,' negative'
83,1.0,3.0,1.0,4.0,1.0,2.0,' negative'
84,2.0,1.0,1.0,3.0,0.0,1.0,' negative'
85,1.0,1.0,1.0,1.0,0.0,0.0,' negative'
86,1.0,0.0,1.0,2.0,1.0,2.0,' negative'
87,2.0,3.0,1.0,1.0,1.0,0.0,' negative'
88,2.0,1.0,1.0,1.0,2.0,3.0,' negative'
89,2.0,2.0,1.0,2.0,0.0,0.0,' negative'
90,1.0,1.0,1.0,3.0,2.0,3.0,' negative'
91,1.0,1.0,1.0,2.0,0.0,1.0,' negative'
92,2.0,2.0,1.0,2.0,0.0,1.0,' negative'
93,2.0,3.0,1.0,3.0,0.0,1.0,' negative'
94,1.0,2.0,1.0,2.0,1.0,2.0,' negative'
95,2.0,3.0,1.0,3.0,0.0,1.0,' negative'
96,1.0,3.0,1.0,1.0,2.0,0.0,' negative'
97,1.0,1.0,1.0,0.0,2.0,0.0,' negative'
98,1.0,2.0,1.0,2.0,1.0,1.0,' negative'
99,0.0,2.0,1.0,3.0,0.0,2.0,' negative'
100,0.0,1.0,1.0,2.0,1.0,2.0,' negative'
101,1.0,3.0,1.0,2.0,1.0,2.0,' negative'
102,1.0,1.0,1.0,2.0,1.0,2.0,' negative'
103,2.0,1.0,1.0,1.0,1.0,2.0,' negative'
104,0.0,2.0,1.0,2.0,1.0,1.0,' negative'
105,0.0,3.0,1.0,2.0,1.0,2.0,' negative'
106,1.0,0.0,1.0,1.0,1.0,2.0,' negative'
107,0.0,2.0,1.0,3.0,1.0,1.0,' negative'
108,2.0,1.0,1.0,2.0,2.0,3.0,' negative'
109,1.0,2.0,1.0,1.0,1.0,2.0,' negative'
110,0.0,2.0,1.0,3.0,1.0,2.0,' negative'
111,4.0,2.0,1.0,4.0,4.0,4.0,' negative'
112,4.0,3.0,1.0,4.0,4.0,4.0,' negative'
113,3.0,2.0,1.0,3.0,3.0,4.0,' negative'
114,4.0,2.0,1.0,2.0,4.0,0.0,' negative'
115,4.0,1.0,1.0,3.0,4.0,4.0,' negative'
116,4.0,2.0,1.0,4.0,0.0,4.0,' negative'
117,3.0,1.0,1.0,4.0,4.0,4.0,' negative'
118,3.0,2.0,1.0,3.0,3.0,3.0,' negative'
119,3.0,3.0,1.0,3.0,0.0,4.0,' negative'
120,3.0,3.0,1.0,2.0,3.0,4.0,' negative'
121,4.0,4.0,1.0,0.0,3.0,4.0,' negative'
122,4.0,3.0,1.0,3.0,4.0,4.0,' negative'
123,4.0,3.0,1.0,3.0,4.0,4.0,' negative'
124,4.0,2.0,1.0,2.0,3.0,3.0,' negative'
125,3.0,0.0,1.0,3.0,3.0,4.0,' negative'
126,3.0,2.0,1.0,2.0,4.0,0.0,' negative'
127,3.0,2.0,1.0,3.0,4.0,4.0,' negative'
128,4.0,2.0,1.0,3.0,4.0,0.0,' negative'
129,4.0,3.0,1.0,3.0,4.0,4.0,' negative'
130,4.0,3.0,1.0,4.0,4.0,4.0,' negative'
131,0.0,3.0,1.0,0.0,4.0,4.0,' negative'
132,3.0,2.0,1.0,4.0,3.0,3.0,' negative'
133,4.0,3.0,1.0,3.0,4.0,0.0,' negative'
134,4.0,1.0,1.0,3.0,4.0,4.0,' negative'
135,2.0,3.0,0.0,3.0,3.0,4.0,' negative'
136,4.0,2.0,1.0,3.0,3.0,4.0,' negative'
137,4.0,3.0,1.0,4.0,4.0,0.0,' negative'
138,3.0,3.0,1.0,4.0,3.0,4.0,' negative'
139,4.0,3.0,1.0,0.0,3.0,3.0,' negative'
140,3.0,2.0,1.0,0.0,2.0,1.0,' negative'
141,4.0,2.0,1.0,2.0,3.0,3.0,' negative'
142,3.0,3.0,0.0,3.0,2.0,1.0,' negative'
143,3.0,3.0,0.0,3.0,3.0,0.0,' negative'
144,3.0,3.0,0.0,4.0,3.0,0.0,' negative'
145,3.0,3.0,0.0,4.0,2.0,1.0,' negative'
