@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/poker-8-9_vs_5/EWD2poker-8-9_vs_5-5-2tst.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute Class {' negative',' positive'}
@data
63,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,' negativ
64,4.0,0.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,' negativ
65,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,' negativ
66,3.0,0.0,3.0,4.0,3.0,0.0,3.0,2.0,3.0,2.0,' negativ
67,4.0,0.0,4.0,0.0,4.0,1.0,4.0,3.0,4.0,0.0,' negativ
68,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,' negativ
69,1.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,' negativ
70,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,' negativ
71,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,0.0,' negativ
72,1.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,' negativ
73,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,' negativ
74,1.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,' negativ
75,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,' negativ
76,4.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,2.0,' negativ
77,3.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,' negativ
78,4.0,1.0,4.0,4.0,4.0,0.0,4.0,2.0,4.0,2.0,' negativ
79,3.0,3.0,3.0,0.0,3.0,4.0,3.0,3.0,3.0,2.0,' negativ
80,0.0,4.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,' negativ
81,1.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,4.0,' negativ
82,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,' negativ
83,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,' negativ
84,3.0,2.0,3.0,4.0,3.0,2.0,3.0,0.0,3.0,4.0,' negativ
85,3.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,' negativ
86,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,' negativ
87,3.0,0.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,3.0,' negativ
88,1.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,' negativ
89,4.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,' negativ
90,4.0,0.0,4.0,3.0,4.0,0.0,4.0,0.0,4.0,4.0,' negativ
91,1.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,' negativ
92,4.0,0.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,1.0,' negativ
93,1.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,' negativ
94,4.0,0.0,4.0,2.0,4.0,0.0,4.0,3.0,4.0,2.0,' negativ
95,4.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,' negativ
96,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,' negativ
97,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
98,3.0,4.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,4.0,' negativ
99,1.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,' negativ
100,3.0,4.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,' negativ
101,4.0,2.0,4.0,0.0,4.0,2.0,4.0,3.0,4.0,1.0,' negativ
102,4.0,1.0,4.0,2.0,4.0,0.0,4.0,4.0,4.0,3.0,' negativ
103,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,' negativ
104,3.0,4.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,' negativ
105,1.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,' negativ
106,3.0,0.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,' negativ
107,4.0,0.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,3.0,' negativ
108,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
109,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,' negativ
110,1.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,0.0,' negativ
111,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
112,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,' negativ
113,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,' negativ
114,3.0,2.0,3.0,4.0,3.0,0.0,3.0,2.0,3.0,1.0,' negativ
115,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,' negativ
116,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,' negativ
117,0.0,2.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,' negativ
118,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,' negativ
119,3.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,' negativ
120,0.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,' negativ
121,3.0,1.0,3.0,0.0,3.0,0.0,3.0,4.0,3.0,3.0,' negativ
122,3.0,3.0,3.0,4.0,3.0,0.0,3.0,2.0,3.0,4.0,' negativ
123,1.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,' negativ
124,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,' negativ
125,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,0.0,' negativ
126,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,' negativ
127,4.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,0.0,' negativ
128,3.0,2.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,' negativ
129,4.0,0.0,4.0,0.0,4.0,1.0,4.0,2.0,4.0,4.0,' negativ
130,1.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,2.0,' negativ
131,1.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,' negativ
132,4.0,4.0,4.0,3.0,4.0,0.0,4.0,2.0,4.0,0.0,' negativ
133,1.0,3.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,' negativ
134,4.0,2.0,4.0,0.0,4.0,2.0,4.0,0.0,4.0,1.0,' negativ
135,0.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,' negativ
136,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,' negativ
137,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,' negativ
138,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,' negativ
139,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,' negativ
140,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,' negativ
141,3.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,0.0,' negativ
142,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,' negativ
143,4.0,0.0,4.0,3.0,4.0,1.0,4.0,0.0,4.0,2.0,' negativ
144,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,' negativ
145,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,' negativ
146,4.0,1.0,4.0,0.0,4.0,0.0,4.0,3.0,4.0,4.0,' negativ
147,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,' negativ
148,4.0,2.0,4.0,0.0,4.0,3.0,4.0,0.0,4.0,2.0,' negativ
149,4.0,0.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,' negativ
150,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,' negativ
151,3.0,4.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,' negativ
152,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,' negativ
153,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,' negativ
154,4.0,2.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,2.0,' negativ
155,1.0,3.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,' negativ
156,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,' negativ
157,4.0,0.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,' negativ
158,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,' negativ
159,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
160,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,' negativ
161,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,' negativ
162,1.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,' negativ
163,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
164,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0,3.0,' negativ
165,3.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,' negativ
166,4.0,0.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,0.0,' negativ
167,3.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,2.0,' negativ
168,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,' negativ
169,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,' negativ
170,3.0,4.0,3.0,2.0,3.0,4.0,3.0,0.0,3.0,3.0,' negativ
171,3.0,0.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,' negativ
172,1.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,' negativ
173,3.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,' negativ
174,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,' negativ
175,4.0,4.0,4.0,2.0,4.0,0.0,4.0,0.0,4.0,3.0,' negativ
176,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,' negativ
177,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,' negativ
178,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,' negativ
179,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,' negativ
180,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,' negativ
181,4.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,4.0,2.0,' negativ
182,1.0,4.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,' negativ
183,1.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,4.0,' negativ
184,4.0,3.0,4.0,0.0,4.0,2.0,4.0,0.0,4.0,1.0,' negativ
185,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
186,4.0,2.0,4.0,0.0,4.0,0.0,4.0,1.0,4.0,4.0,' negativ
187,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,4.0,' negativ
188,4.0,2.0,4.0,2.0,4.0,0.0,4.0,3.0,4.0,4.0,' negativ
189,4.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,' negativ
190,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,' negativ
191,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,' negativ
192,3.0,4.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,' negativ
193,0.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,2.0,' negativ
194,4.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,0.0,' negativ
195,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,' negativ
196,0.0,3.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,' negativ
197,3.0,2.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,0.0,' negativ
198,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,1.0,' negativ
199,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,' negativ
200,4.0,0.0,4.0,2.0,4.0,0.0,4.0,4.0,4.0,4.0,' negativ
201,1.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,' negativ
202,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,' negativ
203,1.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,' negativ
204,3.0,2.0,3.0,0.0,3.0,4.0,3.0,2.0,3.0,3.0,' negativ
205,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,' negativ
206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,' negativ
207,3.0,3.0,3.0,1.0,3.0,0.0,3.0,2.0,3.0,3.0,' negativ
208,1.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,' negativ
209,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,' negativ
210,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,' negativ
211,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,' negativ
212,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
213,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,4.0,' negativ
214,4.0,1.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,3.0,' negativ
215,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,' negativ
216,1.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,' negativ
217,4.0,0.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,' negativ
218,4.0,2.0,4.0,0.0,4.0,4.0,4.0,3.0,4.0,2.0,' negativ
219,4.0,2.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,3.0,' negativ
220,3.0,1.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,1.0,' negativ
221,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,' negativ
222,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,' negativ
223,3.0,2.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,' negativ
224,3.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,1.0,' negativ
225,4.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,4.0,2.0,' negativ
226,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,' negativ
227,3.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,' negativ
228,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,' negativ
229,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,' negativ
230,1.0,3.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,' negativ
231,3.0,4.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,1.0,' negativ
232,3.0,2.0,3.0,1.0,3.0,4.0,3.0,0.0,3.0,0.0,' negativ
233,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,' negativ
234,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,0.0,' negativ
235,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,' negativ
236,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,' negativ
237,3.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,2.0,' negativ
238,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,' negativ
239,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,4.0,' negativ
240,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,' negativ
241,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,' negativ
242,4.0,2.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,3.0,' negativ
243,4.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0,4.0,4.0,' negativ
244,3.0,4.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,' negativ
245,3.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,' negativ
246,3.0,3.0,3.0,0.0,3.0,4.0,3.0,1.0,3.0,4.0,' negativ
247,4.0,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,' negativ
248,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,' negativ
249,4.0,0.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,' negativ
250,1.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,' negativ
251,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,1.0,' negativ
252,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,' negativ
253,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,' negativ
254,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,' negativ
255,1.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,' negativ
256,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,' negativ
257,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,' negativ
258,1.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,4.0,' negativ
259,3.0,4.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,' negativ
260,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,4.0,2.0,' negativ
261,1.0,4.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,' negativ
262,0.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,' negativ
263,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,' negativ
264,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,0.0,' negativ
265,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,' negativ
266,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,' negativ
267,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,' negativ
268,1.0,0.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,' negativ
269,1.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,4.0,' negativ
270,4.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,4.0,3.0,' negativ
271,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,' negativ
272,4.0,3.0,4.0,0.0,4.0,2.0,4.0,1.0,4.0,0.0,' negativ
273,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,4.0,' negativ
274,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,' negativ
275,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,' negativ
276,4.0,1.0,4.0,4.0,4.0,2.0,4.0,0.0,4.0,1.0,' negativ
277,4.0,4.0,4.0,2.0,4.0,0.0,4.0,0.0,4.0,4.0,' negativ
278,4.0,0.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,' negativ
279,0.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,' negativ
280,0.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,2.0,' negativ
281,3.0,0.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,0.0,' negativ
282,4.0,0.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,' negativ
283,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,' negativ
284,3.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,' negativ
285,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,' negativ
286,0.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,' negativ
287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,' negativ
