@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/ecoli-0-6-7_vs_5/KBN2ecoli-0-6-7_vs_5-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute Class {' negative'}
@data
104,1.0,3.0,1.0,3.0,2.0,2.0,' negativ
105,2.0,2.0,1.0,3.0,2.0,2.0,' negativ
106,0.0,1.0,1.0,2.0,1.0,0.0,' negativ
107,1.0,0.0,1.0,2.0,1.0,2.0,' negativ
108,0.0,2.0,1.0,4.0,1.0,1.0,' negativ
109,1.0,1.0,1.0,2.0,1.0,2.0,' negativ
110,2.0,1.0,1.0,3.0,3.0,3.0,' negativ
111,1.0,2.0,1.0,2.0,2.0,2.0,' negativ
112,4.0,3.0,0.0,2.0,3.0,0.0,' negativ
113,4.0,2.0,0.0,3.0,3.0,0.0,' negativ
114,4.0,3.0,0.0,4.0,3.0,0.0,' negativ
115,4.0,2.0,0.0,4.0,3.0,1.0,' negativ
116,4.0,2.0,1.0,2.0,3.0,2.0,' negativ
117,0.0,3.0,1.0,4.0,3.0,2.0,' negativ
118,4.0,4.0,1.0,2.0,2.0,2.0,' negativ
119,4.0,4.0,1.0,4.0,3.0,1.0,' negativ
120,4.0,3.0,1.0,3.0,3.0,3.0,' negativ
121,4.0,4.0,1.0,1.0,3.0,1.0,' negativ
122,4.0,0.0,1.0,3.0,3.0,1.0,' negativ
123,4.0,3.0,1.0,3.0,2.0,2.0,' negativ
124,4.0,0.0,1.0,2.0,3.0,3.0,' negativ
125,4.0,4.0,1.0,0.0,3.0,2.0,' negativ
126,4.0,4.0,1.0,1.0,2.0,2.0,' negativ
127,4.0,4.0,1.0,1.0,2.0,1.0,' negativ
128,4.0,4.0,1.0,3.0,2.0,1.0,' negativ
129,4.0,4.0,1.0,2.0,4.0,3.0,' negativ
130,2.0,2.0,1.0,3.0,1.0,2.0,' negativ
131,0.0,3.0,1.0,3.0,3.0,2.0,' negativ
132,4.0,3.0,1.0,3.0,0.0,0.0,' negativ
133,4.0,4.0,1.0,3.0,3.0,2.0,' negativ
134,4.0,4.0,1.0,0.0,2.0,1.0,' negativ
135,4.0,4.0,1.0,0.0,3.0,1.0,' negativ
136,4.0,4.0,1.0,2.0,2.0,2.0,' negativ
137,4.0,2.0,1.0,0.0,3.0,2.0,' negativ
138,4.0,4.0,1.0,2.0,3.0,1.0,' negativ
139,4.0,3.0,1.0,2.0,2.0,2.0,' negativ
140,0.0,4.0,1.0,2.0,4.0,4.0,' negativ
141,4.0,0.0,1.0,3.0,3.0,1.0,' negativ
142,4.0,3.0,1.0,2.0,2.0,0.0,' negativ
143,4.0,0.0,1.0,3.0,1.0,1.0,' negativ
144,4.0,3.0,1.0,3.0,0.0,1.0,' negativ
145,4.0,4.0,1.0,0.0,2.0,2.0,' negativ
146,4.0,4.0,1.0,3.0,3.0,3.0,' negativ
147,4.0,4.0,1.0,3.0,2.0,2.0,' negativ
148,4.0,4.0,1.0,2.0,2.0,2.0,' negativ
149,1.0,2.0,1.0,3.0,0.0,3.0,' negativ
150,4.0,4.0,1.0,3.0,2.0,0.0,' negativ
151,3.0,3.0,1.0,2.0,2.0,0.0,' negativ
152,4.0,3.0,1.0,2.0,0.0,1.0,' negativ
153,4.0,3.0,1.0,4.0,3.0,2.0,' negativ
154,2.0,3.0,1.0,3.0,3.0,3.0,' negativ
155,4.0,3.0,1.0,3.0,4.0,0.0,' negativ
156,4.0,3.0,1.0,3.0,2.0,1.0,' negativ
157,4.0,0.0,1.0,3.0,2.0,2.0,' negativ
158,4.0,4.0,1.0,1.0,3.0,3.0,' negativ
