@relation ./ML-assignments/Assignment6/databases_disc/databases_EFQ2_arff/ecoli-0-2-6-7_vs_3-5/EFQ1ecoli-0-2-6-7_vs_3-5-5-4tra.dat

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attrClass {' negative'}
@data
2.0,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
1.0,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
1.0,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
0.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
2.0,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,0.0,' negativ
1.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,1.0,1.0,2.0,' negativ
1.0,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
0.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
2.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
1.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
1.0,0.0,0.0,0.0,0.0,1.0,2.0,' negativ
1.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
1.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
1.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
1.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,1.0,1.0,1.0,' negativ
1.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
1.0,1.0,0.0,0.0,2.0,0.0,2.0,' negativ
0.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
1.0,0.0,0.0,0.0,1.0,1.0,2.0,' negativ
1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
1.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
1.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
1.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
1.0,0.0,0.0,0.0,1.0,1.0,2.0,' negativ
0.0,1.0,0.0,0.0,1.0,0.0,1.0,' negativ
1.0,2.0,0.0,0.0,2.0,1.0,1.0,' negativ
1.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,2.0,2.0,' negativ
0.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
0.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
2.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
1.0,1.0,0.0,0.0,2.0,1.0,2.0,' negativ
0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
2.0,2.0,0.0,0.0,1.0,1.0,1.0,' negativ
1.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
2.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
2.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
1.0,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
1.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
1.0,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1.0,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
1.0,0.0,0.0,0.0,2.0,0.0,0.0,' negativ
1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1.0,0.0,0.0,0.0,2.0,2.0,2.0,' negativ
1.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
1.0,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
1.0,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
1.0,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
0.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
0.0,0.0,0.0,0.0,0.0,1.0,1.0,' negativ
0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
2.0,0.0,0.0,0.0,2.0,1.0,2.0,' negativ
1.0,2.0,0.0,0.0,1.0,1.0,2.0,' negativ
0.0,0.0,0.0,0.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,1.0,1.0,2.0,' negativ
0.0,0.0,0.0,0.0,1.0,0.0,1.0,' negativ
1.0,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,1.0,2.0,2.0,' negativ
1.0,0.0,0.0,0.0,0.0,1.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,2.0,0.0,1.0,' negativ
0.0,2.0,0.0,0.0,2.0,1.0,2.0,' negativ
1.0,1.0,0.0,0.0,2.0,1.0,1.0,' negativ
0.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
0.0,1.0,0.0,0.0,2.0,0.0,0.0,' negativ
0.0,0.0,0.0,0.0,1.0,1.0,1.0,' negativ
1.0,0.0,0.0,0.0,1.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,0.0,1.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,0.0,1.0,' negativ
2.0,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
2.0,1.0,0.0,0.0,2.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,2.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
2.0,0.0,0.0,0.0,1.0,2.0,0.0,' negativ
2.0,0.0,0.0,0.0,0.0,2.0,2.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,0.0,1.0,2.0,' negativ
2.0,2.0,0.0,0.0,2.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
0.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
2.0,2.0,0.0,0.0,2.0,0.0,0.0,' negativ
2.0,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
2.0,1.0,0.0,0.0,0.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,0.0,' negativ
0.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
2.0,0.0,0.0,0.0,1.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,1.0,2.0,0.0,' negativ
2.0,0.0,0.0,0.0,1.0,1.0,0.0,' negativ
2.0,2.0,0.0,0.0,1.0,0.0,1.0,' negativ
2.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
2.0,2.0,0.0,0.0,2.0,0.0,1.0,' negativ
2.0,2.0,0.0,0.0,1.0,2.0,2.0,' negativ
2.0,2.0,0.0,0.0,1.0,2.0,1.0,' negativ
2.0,2.0,0.0,0.0,0.0,2.0,2.0,' negativ
0.0,1.0,0.0,0.0,2.0,0.0,2.0,' negativ
2.0,2.0,0.0,0.0,1.0,1.0,0.0,' negativ
2.0,2.0,0.0,0.0,1.0,1.0,0.0,' negativ
2.0,2.0,0.0,0.0,1.0,0.0,0.0,' negativ
2.0,2.0,0.0,0.0,2.0,2.0,1.0,' negativ
1.0,2.0,0.0,0.0,2.0,2.0,2.0,' negativ
2.0,2.0,0.0,0.0,1.0,2.0,0.0,' negativ
2.0,2.0,0.0,0.0,2.0,1.0,0.0,' negativ
2.0,0.0,0.0,0.0,1.0,2.0,1.0,' negativ
