,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Class
125,5.0,6.0,9.0,8.0,8.0,8.0,7.0,1.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0, negative
126,4.0,3.0,4.0,3.0,3.0,5.0,1.0,6.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,8.0,8.0, negative
127,2.0,1.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,1.0,0.0, negative
128,5.0,8.0,7.0,4.0,1.0,7.0,6.0,1.0,6.0,8.0,6.0,6.0,7.0,5.0,0.0,0.0,2.0,3.0, negative
129,7.0,7.0,9.0,7.0,5.0,9.0,7.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,9.0,9.0,5.0,7.0, positive
130,5.0,6.0,6.0,7.0,8.0,4.0,4.0,2.0,3.0,6.0,4.0,4.0,5.0,4.0,4.0,2.0,7.0,5.0, negative
131,5.0,3.0,3.0,2.0,2.0,4.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,7.0,2.0,1.0,2.0,1.0, negative
132,5.0,3.0,4.0,3.0,2.0,4.0,1.0,6.0,0.0,3.0,2.0,1.0,3.0,0.0,5.0,1.0,9.0,9.0, positive
133,7.0,8.0,9.0,8.0,7.0,8.0,7.0,1.0,6.0,7.0,6.0,6.0,6.0,3.0,6.0,0.0,5.0,5.0, negative
134,3.0,2.0,5.0,3.0,3.0,5.0,1.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,9.0,9.0, negative
135,5.0,6.0,7.0,7.0,6.0,6.0,5.0,2.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,1.0,6.0,6.0, positive
136,4.0,6.0,7.0,6.0,5.0,6.0,5.0,2.0,4.0,6.0,5.0,4.0,8.0,3.0,5.0,0.0,5.0,5.0, negative
137,6.0,6.0,5.0,7.0,8.0,3.0,5.0,2.0,4.0,6.0,5.0,4.0,5.0,5.0,2.0,4.0,6.0,4.0, negative
138,2.0,4.0,4.0,1.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,5.0,9.0,4.0,1.0,1.0,0.0, negative
139,4.0,5.0,5.0,4.0,6.0,8.0,3.0,4.0,2.0,5.0,3.0,2.0,4.0,5.0,3.0,0.0,2.0,3.0, negative
140,5.0,5.0,4.0,6.0,8.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,7.0,2.0,8.0,7.0, negative
141,3.0,5.0,4.0,2.0,3.0,8.0,3.0,4.0,2.0,5.0,2.0,2.0,5.0,6.0,0.0,2.0,2.0,3.0, negative
142,3.0,0.0,1.0,1.0,3.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,0.0, positive
143,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,6.0,5.0,5.0,0.0,4.0,3.0, negative
144,7.0,7.0,8.0,6.0,3.0,8.0,7.0,1.0,6.0,7.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0, negative
145,5.0,7.0,8.0,5.0,2.0,7.0,6.0,1.0,6.0,7.0,6.0,5.0,7.0,5.0,1.0,0.0,4.0,4.0, negative
146,5.0,8.0,8.0,7.0,6.0,7.0,5.0,2.0,5.0,6.0,6.0,4.0,8.0,4.0,1.0,2.0,4.0,4.0, positive
147,5.0,5.0,4.0,6.0,9.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,7.0,6.0, negative
148,3.0,1.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,4.0,5.0, negative
149,2.0,4.0,4.0,4.0,7.0,5.0,2.0,5.0,0.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,5.0,5.0, negative
150,6.0,6.0,7.0,3.0,0.0,4.0,7.0,1.0,6.0,6.0,7.0,6.0,6.0,8.0,4.0,6.0,4.0,2.0, negative
151,5.0,6.0,8.0,7.0,5.0,3.0,7.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,1.0,4.0,2.0, negative
152,5.0,5.0,6.0,4.0,7.0,7.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,6.0,3.0,6.0,6.0, negative
153,3.0,3.0,3.0,3.0,4.0,5.0,1.0,7.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,6.0,6.0, negative
154,3.0,5.0,8.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,6.0,4.0,5.0,5.0,2.0,1.0,3.0,4.0, negative
155,4.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,4.0,6.0,5.0,4.0,8.0,4.0,0.0,1.0,4.0,4.0, negative
156,3.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,7.0,2.0,2.0,3.0,2.0, negative
157,8.0,6.0,8.0,6.0,4.0,8.0,6.0,1.0,6.0,5.0,6.0,5.0,5.0,3.0,4.0,2.0,5.0,6.0, positive
158,7.0,8.0,7.0,6.0,5.0,9.0,7.0,1.0,6.0,7.0,6.0,6.0,7.0,4.0,0.0,5.0,4.0,5.0, positive
159,2.0,3.0,3.0,3.0,5.0,6.0,1.0,6.0,0.0,3.0,2.0,1.0,4.0,3.0,2.0,0.0,5.0,6.0, negative
160,2.0,2.0,1.0,0.0,1.0,3.0,1.0,7.0,0.0,3.0,0.0,0.0,3.0,9.0,3.0,1.0,0.0,0.0, negative
161,2.0,3.0,3.0,1.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,8.0,1.0,3.0,1.0,0.0, negative
162,4.0,3.0,7.0,6.0,6.0,7.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,6.0,5.0,5.0, negative
163,4.0,3.0,8.0,6.0,5.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0, positive
164,7.0,8.0,7.0,6.0,4.0,9.0,7.0,1.0,7.0,8.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0, negative
165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,9.0,6.0,0.0,1.0,0.0, positive
166,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,0.0,6.0,5.0, positive
167,4.0,0.0,3.0,2.0,2.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,9.0,8.0, negative
168,6.0,6.0,9.0,7.0,6.0,7.0,6.0,1.0,5.0,5.0,6.0,5.0,7.0,5.0,6.0,2.0,4.0,4.0, positive
169,4.0,4.0,8.0,6.0,5.0,8.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,7.0,7.0, positive
170,6.0,8.0,8.0,5.0,4.0,7.0,6.0,1.0,6.0,8.0,6.0,6.0,7.0,5.0,2.0,2.0,3.0,4.0, positive
171,5.0,7.0,9.0,8.0,6.0,8.0,6.0,1.0,5.0,6.0,6.0,5.0,7.0,3.0,0.0,1.0,5.0,6.0, positive
172,2.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0, positive
173,7.0,8.0,8.0,6.0,6.0,8.0,7.0,1.0,7.0,7.0,6.0,6.0,7.0,4.0,0.0,6.0,4.0,5.0, positive
174,1.0,1.0,3.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,8.0,4.0,4.0,1.0,1.0, positive
175,3.0,3.0,5.0,3.0,3.0,5.0,1.0,6.0,0.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,8.0,7.0, positive
176,7.0,7.0,8.0,5.0,1.0,7.0,6.0,1.0,6.0,7.0,7.0,6.0,7.0,5.0,0.0,2.0,4.0,5.0, positive
177,4.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0, positive
178,3.0,4.0,5.0,5.0,3.0,6.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,0.0,2.0,8.0,8.0, positive
179,4.0,1.0,4.0,4.0,6.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,4.0,4.0, positive
